preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.004509965	-0.00740852	0.48441314697265625	0	22.818181818181817	12.164166315401987	58.0	8.0	22.818181818181817	12.164166315401987	1004	1004
-0.0052581253	-0.0075384444	0.7892441749572754	1	25.55	13.531352482290897	68.0	9.0	25.55	13.531352482290897	1022	2026
-0.0023076339	-0.0033928948	1.052445888519287	2	26.394736842105264	11.018022254671303	53.0	11.0	26.394736842105264	11.018022254671303	1003	3029
-0.010033149	-0.013115854	1.3081252574920654	3	31.59375	18.976728141002074	94.0	11.0	31.59375	18.976728141002074	1011	4040
-0.0027185797	-0.003474835	1.5689823627471924	4	31.71875	13.365614405537068	62.0	13.0	31.71875	13.365614405537068	1015	5055
-0.00430696	-0.00569713	1.836683988571167	5	33.45161290322581	15.073665799146191	97.0	10.0	33.45161290322581	15.073665799146191	1037	6092
-0.0076266965	-0.009087869	2.1040585041046143	6	34.03333333333333	20.292007184001182	100.0	10.0	34.03333333333333	20.292007184001182	1021	7113
-0.0024858995	-0.003043722	2.36940598487854	7	36.785714285714285	28.733202723948303	155.0	15.0	36.785714285714285	28.733202723948303	1030	8143
-0.0036355683	-0.0044693723	2.656778335571289	8	45.95652173913044	22.545564030800357	92.0	15.0	45.95652173913044	22.545564030800357	1057	9200
-0.0065228767	-0.007760162	2.9205260276794434	9	36.357142857142854	16.568503436413593	84.0	14.0	36.357142857142854	16.568503436413593	1018	10218
-0.007631287	-0.008738528	3.1876778602600098	10	40.8	19.6468827043885	100.0	16.0	40.8	19.6468827043885	1020	11238
0.0006084048	0.0002528728	3.45552659034729	11	45.34782608695652	23.304428942104124	107.0	20.0	45.34782608695652	23.304428942104124	1043	12281
-0.0035498408	-0.004017248	3.7177882194519043	12	44.69565217391305	18.599754048417566	90.0	19.0	44.69565217391305	18.599754048417566	1028	13309
-0.00758098	-0.008233045	3.9840142726898193	13	40.36	19.31192377781147	85.0	10.0	40.36	19.31192377781147	1009	14318
-0.0073253294	-0.008149093	4.249370098114014	14	44.17391304347826	20.221925625232593	84.0	18.0	44.17391304347826	20.221925625232593	1016	15334
