OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-1.2706923	1.2616629600524902	0	-576.7732838599992	101.42790771079275	-448.78633731284356	-742.840284854871	151.0	0.0	755	755
-0.9806122	1.6537866592407227	1	-554.5258473842872	92.5165410300935	-418.88721431960965	-660.0295667876492	151.0	0.0	755	1510
-0.85127157	1.915236234664917	2	-510.4537633335861	54.26882100055732	-415.505857649695	-571.8659270724936	151.0	0.0	755	2265
-1.0687227	2.1823182106018066	3	-629.4804037393494	63.59041044552643	-554.9749955901607	-720.0963023140039	151.0	0.0	755	3020
-1.0533247	2.4453999996185303	4	-499.34445889237384	91.17536346430414	-355.85078699331416	-630.3005764172723	151.0	0.0	755	3775
-1.0054445	2.7072062492370605	5	-512.0565391248017	29.777586452664583	-478.85517594173814	-550.6237523396812	151.0	0.0	755	4530
-1.2845097	2.973829746246338	6	-542.6430223087712	69.53215450789023	-457.38736554044146	-655.0298267594869	151.0	0.0	755	5285
-1.2515323	3.2395308017730713	7	-498.67355893493294	52.327593712319	-423.06184598354264	-551.466471852099	151.0	0.0	755	6040
-1.3766589	3.508098602294922	8	-505.68946274648243	71.31491914363693	-417.793457123605	-634.8667480633458	151.0	0.0	755	6795
-1.0014098	3.772716999053955	9	-495.4844342073684	35.27167844438818	-447.6591260225209	-538.5454799159371	151.0	0.0	755	7550
-0.78196365	4.0430378913879395	10	-449.1904746027658	52.564856075507464	-347.4443577969473	-490.2031368573032	151.0	0.0	755	8305
-0.7429445	4.313213586807251	11	-511.66927381080114	90.93173245835834	-393.41270172413704	-670.7416115397864	151.0	0.0	755	9060
-1.2661104	4.5750486850738525	12	-492.60762542287705	80.54745995516059	-402.7466852691562	-613.9595140959393	151.0	0.0	755	9815
-1.2745066	4.846036911010742	13	-488.54698120675187	23.053539755015457	-463.55248223818194	-524.071874646726	151.0	0.0	755	10570
-0.99599797	5.108129262924194	14	-525.0988605571195	88.31779584889146	-444.7059116685834	-695.021546936681	151.0	0.0	755	11325
-1.0087224	5.3758156299591064	15	-430.5130333932967	43.18654422714787	-380.2115398039132	-499.0700707553259	151.0	0.0	755	12080
-0.9657588	5.638662815093994	16	-422.3298629577653	100.0756266411068	-281.186552458623	-543.3295250427141	151.0	0.0	755	12835
-0.87600875	5.9072465896606445	17	-431.9256755452217	40.03844236304219	-353.4414043188267	-463.0472229479057	151.0	0.0	755	13590
-0.7463762	6.173675775527954	18	-436.45036631374535	139.73668552530825	-267.92064310125244	-612.8938527927446	151.0	0.0	755	14345
-1.20522	6.444108486175537	19	-489.2547618505823	38.388409683065184	-430.96710860706787	-538.3927550260987	151.0	0.0	755	15100
-0.8919895	6.711084842681885	20	-432.03031884083566	111.21563767914179	-220.4603986064892	-518.9764913766807	151.0	0.0	755	15855
-0.8299825	6.972305774688721	21	-388.11947961752753	87.84444406109921	-290.51698675639625	-536.7278097383231	151.0	0.0	755	16610
-0.99249727	7.241602659225464	22	-472.19691919871275	97.28044064381086	-282.5301104786685	-549.7768486221219	151.0	0.0	755	17365
-0.91739583	7.503607511520386	23	-423.5983409916756	81.05887210887467	-334.7150028500401	-544.919511298102	151.0	0.0	755	18120
-1.003699	7.771409034729004	24	-471.3769943624808	55.20136022745397	-377.5483180579928	-545.8334229312479	151.0	0.0	755	18875
-0.7018294	8.035848379135132	25	-357.3018218341638	118.72223323716126	-194.2510090517185	-505.1965462933501	151.0	0.0	755	19630
-0.73870945	8.30566954612732	26	-449.4125723211358	149.9891397163062	-251.5676499919706	-710.3940688603918	151.0	0.0	755	20385
-1.0418909	8.569719552993774	27	-404.8274435012637	50.980868941550526	-315.7688101357602	-470.916845952986	151.0	0.0	755	21140
-1.2267562	8.839593410491943	28	-381.3999100598189	32.78185168798441	-339.15287819555283	-413.38246736110193	151.0	0.0	755	21895
-0.89374685	9.104936122894287	29	-435.08381534198753	47.055432162762614	-357.28779625844174	-493.42244137009084	151.0	0.0	755	22650
-1.0948493	9.362064361572266	30	-474.3766935936267	43.56837847475305	-403.43148985744165	-535.1909528196718	151.0	0.0	755	23405
-1.1020585	9.63253140449524	31	-441.6829620560531	36.66701326296276	-389.604338178856	-503.4471840444676	151.0	0.0	755	24160
-0.87427795	9.910041570663452	32	-440.38851093627363	73.14125181345122	-321.5340187863419	-513.935006864955	151.0	0.0	755	24915
-1.157921	10.172264099121094	33	-416.74449230954116	61.51874744328068	-357.17216261143693	-521.401415337062	151.0	0.0	755	25670
-1.0054282	10.440995693206787	34	-382.04358778851366	16.9657146393677	-362.88261773599595	-411.0686757749376	151.0	0.0	755	26425
