preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.0025682964	-0.0036686414	1.738537073135376	0	25.923076923076923	14.182662972590263	70.0	12.0	25.923076923076923	14.182662972590263	1011	1011
-0.002504028	-0.0037710608	2.059925079345703	1	29.542857142857144	16.19054901944404	83.0	15.0	29.542857142857144	16.19054901944404	1034	2045
-0.004242113	-0.005774705	2.3531694412231445	2	28.25	16.045724594974754	87.0	10.0	28.25	16.045724594974754	1017	3062
-0.0044364473	-0.005797772	2.6334359645843506	3	32.28125	15.248431015599605	66.0	13.0	32.28125	15.248431015599605	1033	4095
-0.0034066665	-0.004441322	2.909022808074951	4	33.193548387096776	13.565657195686633	63.0	11.0	33.193548387096776	13.565657195686633	1029	5124
-0.005747402	-0.0072253374	3.178880453109741	5	34.55172413793103	17.307734382094658	84.0	13.0	34.55172413793103	17.307734382094658	1002	6126
-0.010323318	-0.012567214	3.4517130851745605	6	33.63333333333333	17.533745242309816	81.0	13.0	33.63333333333333	17.533745242309816	1009	7135
-0.0048554274	-0.0065301503	3.7171764373779297	7	38.80769230769231	24.302610228231156	108.0	13.0	38.80769230769231	24.302610228231156	1009	8144
0.0033913727	0.003559748	3.992123603820801	8	42.0	23.47871376374779	126.0	14.0	42.0	23.47871376374779	1008	9152
-0.004221124	-0.004994582	4.272550106048584	9	39.44444444444444	17.65792935583905	85.0	14.0	39.44444444444444	17.65792935583905	1065	10217
-0.0053988006	-0.0061184475	4.5425941944122314	10	43.91304347826087	20.548803082626115	86.0	14.0	43.91304347826087	20.548803082626115	1010	11227
-0.008083201	-0.00938815	4.811529636383057	11	40.12	21.600592584463975	100.0	16.0	40.12	21.600592584463975	1003	12230
-0.0073692133	-0.00814462	5.0827696323394775	12	47.904761904761905	19.309274262963854	88.0	15.0	47.904761904761905	19.309274262963854	1006	13236
