CostPreOpt	CostPostOpt	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
15.92711	15.933923	0.39548492431640625	0	19.150943396226417	8.707828242157122	47.0	8.0	19.150943396226417	8.707828242157122	1015	1015
13.540373	13.515078	0.6321864128112793	1	16.225806451612904	7.623011332078068	48.0	8.0	16.225806451612904	7.623011332078068	1006	2021
14.772314	14.7607765	0.8384017944335938	2	18.254545454545454	7.680478635222919	46.0	9.0	18.254545454545454	7.680478635222919	1004	3025
16.94405	16.88293	1.046097755432129	3	19.725490196078432	9.671219545890056	54.0	9.0	19.725490196078432	9.671219545890056	1006	4031
21.211637	21.15244	1.2462842464447021	4	23.25	12.994972804196944	62.0	9.0	23.25	12.994972804196944	1023	5054
19.2613	19.243984	1.4641826152801514	5	22.288888888888888	11.13876558535245	51.0	8.0	22.288888888888888	11.13876558535245	1003	6057
24.35766	24.269688	1.7069125175476074	6	25.25	16.04797495013	80.0	10.0	25.25	16.04797495013	1010	7067
24.10913	24.000872	1.9331676959991455	7	24.166666666666668	16.344384016808004	92.0	10.0	24.166666666666668	16.344384016808004	1015	8082
28.127539	28.114779	2.148083209991455	8	29.705882352941178	18.605074279006136	84.0	11.0	29.705882352941178	18.605074279006136	1010	9092
27.603476	27.46088	2.3536345958709717	9	30.323529411764707	18.247837242090934	74.0	11.0	30.323529411764707	18.247837242090934	1031	10123
30.248829	30.20051	2.591508626937866	10	36.464285714285715	18.078167856871573	81.0	9.0	36.464285714285715	18.078167856871573	1021	11144
24.037582	23.985937	2.804844617843628	11	30.727272727272727	13.464369877508087	74.0	12.0	30.727272727272727	13.464369877508087	1014	12158
29.97419	29.862259	3.052478075027466	12	38.714285714285715	16.957630273413674	88.0	18.0	38.714285714285715	16.957630273413674	1084	13242
25.515682	25.518833	3.286954402923584	13	33.16129032258065	14.149197570302519	84.0	11.0	33.16129032258065	14.149197570302519	1028	14270
31.071512	31.104164	3.4883182048797607	14	36.464285714285715	20.25283426877254	99.0	11.0	36.464285714285715	20.25283426877254	1021	15291
32.511353	32.497536	3.690108060836792	15	40.92	19.889534936745	80.0	12.0	40.92	19.889534936745	1023	16314
