preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.021307573	-0.008109386	1.4204497337341309	0	18.685185185185187	10.804361386297037	78.0	9.0	18.685185185185187	10.804361386297037	1009	1009
0.00015223205	-0.016504927	1.7842204570770264	1	20.875	9.974185430399817	50.0	10.0	20.875	9.974185430399817	1002	2011
-0.0043348335	-0.014207987	2.08036470413208	2	36.357142857142854	24.94023468459046	104.0	12.0	36.357142857142854	24.94023468459046	1018	3029
-0.0027132458	-0.0068415077	2.404306411743164	3	44.52173913043478	22.374033018147724	90.0	13.0	44.52173913043478	22.374033018147724	1024	4053
-0.0007113022	-0.0017477361	2.6858081817626953	4	62.5625	23.709093060469435	115.0	25.0	62.5625	23.709093060469435	1001	5054
-0.0030488428	-0.0050759697	2.987804651260376	5	57.888888888888886	26.218926346542723	108.0	20.0	57.888888888888886	26.218926346542723	1042	6096
0.0015810461	0.00045475116	3.268556833267212	6	66.73333333333333	24.585813434218977	123.0	30.0	66.73333333333333	24.585813434218977	1001	7097
-0.0021354926	-0.0064524394	3.571213722229004	7	81.3076923076923	44.13508043998319	200.0	36.0	81.3076923076923	44.13508043998319	1057	8154
-0.0013717323	-0.0016550799	3.872431516647339	8	116.44444444444444	13.40904430359608	133.0	96.0	116.44444444444444	13.40904430359608	1048	9202
-0.0007544936	-0.0015408829	4.168283700942993	9	112.66666666666667	30.26182046370935	170.0	49.0	112.66666666666667	30.26182046370935	1014	10216
-0.0030967148	-0.0044934205	4.489001274108887	10	121.55555555555556	44.2897307162008	200.0	56.0	121.55555555555556	44.2897307162008	1094	11310
-0.00050791504	-0.00059042824	4.787616014480591	11	115.55555555555556	25.48250428610497	175.0	90.0	115.55555555555556	25.48250428610497	1040	12350
-0.0021069457	-0.0022478574	5.082106828689575	12	171.16666666666666	26.754542708772945	200.0	129.0	171.16666666666666	26.754542708772945	1027	13377
-0.0035441897	-0.004485913	5.391496658325195	13	136.125	29.336144514915386	200.0	106.0	136.125	29.336144514915386	1089	14466
-0.0054840213	-0.006807637	5.696294784545898	14	150.71428571428572	36.41316200698504	200.0	104.0	150.71428571428572	36.41316200698504	1055	15521
-0.00052278314	-0.001304767	5.996973514556885	15	173.0	37.22006627255429	200.0	93.0	173.0	37.22006627255429	1038	16559
-0.002600818	-0.004699155	6.3304853439331055	16	167.0	42.09173654904589	200.0	98.0	167.0	42.09173654904589	1169	17728
-7.639125e-05	-5.9691924e-05	6.667139530181885	17	197.16666666666666	4.775516260631467	200.0	187.0	197.16666666666666	4.775516260631467	1183	18911
-0.003735583	-0.004320761	7.015409469604492	18	170.71428571428572	38.182697224619154	200.0	103.0	170.71428571428572	38.182697224619154	1195	20106
0.0	0.0	7.359450578689575	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21306
-0.0007246717	-0.00085930974	19.134773015975952	20	194.66666666666666	11.92569587999888	200.0	168.0	194.66666666666666	11.92569587999888	1168	22474
