preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
18.443108	18.348923	0.39386987686157227	0	21.53191489361702	10.266348796421159	54.0	9.0	21.53191489361702	10.266348796421159	1012	1012
17.641695	17.6421	0.6356525421142578	1	20.857142857142858	9.745747371891737	55.0	10.0	20.857142857142858	9.745747371891737	1022	2034
19.719463	19.637613	0.8448829650878906	2	23.204545454545453	11.1896452650218	57.0	9.0	23.204545454545453	11.1896452650218	1021	3055
21.613249	21.544619	1.0520901679992676	3	26.526315789473685	11.29214175318222	54.0	10.0	26.526315789473685	11.29214175318222	1008	4063
27.628593	27.548536	1.265641212463379	4	27.394736842105264	18.88126260508886	107.0	10.0	27.394736842105264	18.88126260508886	1041	5104
23.684689	23.645378	1.4918100833892822	5	25.9	15.216438479486586	75.0	10.0	25.9	15.216438479486586	1036	6140
33.68262	33.536434	1.7007665634155273	6	35.58620689655172	23.053935622390632	133.0	13.0	35.58620689655172	23.053935622390632	1032	7172
23.282272	23.28554	1.9721810817718506	7	27.35135135135135	13.87437111546052	71.0	11.0	27.35135135135135	13.87437111546052	1012	8184
28.940887	28.923958	2.1762170791625977	8	32.74193548387097	18.379455118350233	80.0	9.0	32.74193548387097	18.379455118350233	1015	9199
33.874317	33.770245	2.3959527015686035	9	35.166666666666664	24.155169679019487	127.0	10.0	35.166666666666664	24.155169679019487	1055	10254
26.4168	26.38957	2.602001667022705	10	33.46666666666667	14.755187411739492	77.0	10.0	33.46666666666667	14.755187411739492	1004	11258
28.094267	28.079615	2.819976806640625	11	34.8	16.700099800100997	73.0	13.0	34.8	16.700099800100997	1044	12302
32.897224	32.829205	3.0252816677093506	12	39.42307692307692	21.179040940229775	102.0	14.0	39.42307692307692	21.179040940229775	1025	13327
34.252388	34.2001	3.2325439453125	13	41.958333333333336	21.466018041442982	98.0	15.0	41.958333333333336	21.466018041442982	1007	14334
33.54712	33.5146	3.440678358078003	14	41.916666666666664	20.570846414822658	86.0	15.0	41.916666666666664	20.570846414822658	1006	15340
