preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
13.302531	13.189738	1.8277902603149414	0	29.444444444444443	15.58033740264462	65.0	10.0	29.444444444444443	15.58033740264462	1060	1060
12.398448	12.315717	2.1567742824554443	1	27.864864864864863	14.384981211013033	68.0	9.0	27.864864864864863	14.384981211013033	1031	2091
11.036867	11.002472	2.4262776374816895	2	24.48780487804878	13.083450636101064	58.0	11.0	24.48780487804878	13.083450636101064	1004	3095
15.598151	15.493192	2.6952450275421143	3	36.42857142857143	18.356448013531086	98.0	14.0	36.42857142857143	18.356448013531086	1020	4115
13.890291	13.811618	2.9711387157440186	4	32.4375	16.484723041349525	80.0	10.0	32.4375	16.484723041349525	1038	5153
18.961866	18.842531	3.2315404415130615	5	44.65217391304348	23.45320724456915	105.0	14.0	44.65217391304348	23.45320724456915	1027	6180
17.48927	17.45736	3.5039596557617188	6	38.69230769230769	22.959444563720528	98.0	14.0	38.69230769230769	22.959444563720528	1006	7186
21.359287	21.287521	3.768188714981079	7	40.64	31.41831313103872	131.0	13.0	40.64	31.41831313103872	1016	8202
21.94849	21.91713	4.032721757888794	8	45.08695652173913	31.258964687684973	138.0	13.0	45.08695652173913	31.258964687684973	1037	9239
22.604986	22.533886	4.312594175338745	9	56.5	27.309440777056487	119.0	12.0	56.5	27.309440777056487	1017	10256
20.92352	20.884447	4.568610429763794	10	50.15	26.95417407378679	132.0	18.0	50.15	26.95417407378679	1003	11259
20.77433	20.724936	4.825216770172119	11	55.611111111111114	22.755069981798414	91.0	19.0	55.611111111111114	22.755069981798414	1001	12260
19.109781	19.072313	5.0936360359191895	12	53.68421052631579	18.353409640428204	89.0	27.0	53.68421052631579	18.353409640428204	1020	13280
21.656239	21.6297	5.3605546951293945	13	56.55555555555556	24.875740574620135	111.0	15.0	56.55555555555556	24.875740574620135	1018	14298
29.277718	29.207726	5.635415554046631	14	67.875	41.99832585949111	160.0	18.0	67.875	41.99832585949111	1086	15384
21.792501	21.69346	5.899980068206787	15	64.1875	20.488468555507023	107.0	36.0	64.1875	20.488468555507023	1027	16411
19.948137	19.94038	6.161826133728027	16	56.55555555555556	19.573855074285593	108.0	24.0	56.55555555555556	19.573855074285593	1018	17429
30.216785	30.201075	6.432490587234497	17	72.28571428571429	40.92227575613585	181.0	23.0	72.28571428571429	40.92227575613585	1012	18441
23.526403	23.47115	6.700876235961914	18	63.0	29.47244475777332	133.0	19.0	63.0	29.47244475777332	1008	19449
22.9016	22.880985	7.007103443145752	19	62.77777777777778	26.89807005789646	137.0	33.0	62.77777777777778	26.89807005789646	1130	20579
31.543415	31.47433	13.537195205688477	20	92.72727272727273	32.90783523470832	162.0	61.0	92.72727272727273	32.90783523470832	1020	21599
20.742113	20.738249	13.806246995925903	21	59.94117647058823	19.862677351180366	92.0	23.0	59.94117647058823	19.862677351180366	1019	22618
29.28838	29.233791	14.068637371063232	22	77.6923076923077	36.726399256758945	128.0	14.0	77.6923076923077	36.726399256758945	1010	23628
32.6442	32.582336	14.364012002944946	23	92.0	38.69969853457087	200.0	52.0	92.0	38.69969853457087	1104	24732
27.484367	27.441614	14.636972188949585	24	82.07692307692308	26.851332980696448	124.0	28.0	82.07692307692308	26.851332980696448	1067	25799
31.450773	31.411728	14.90199089050293	25	92.0	33.92773067994541	141.0	52.0	92.0	33.92773067994541	1012	26811
33.284893	33.22933	15.16515326499939	26	91.63636363636364	42.26813269263636	161.0	24.0	91.63636363636364	42.26813269263636	1008	27819
47.634647	47.53805	15.464528322219849	27	141.125	44.10622830168093	190.0	68.0	141.125	44.10622830168093	1129	28948
39.685905	39.632477	15.743104457855225	28	119.11111111111111	42.03819544822553	195.0	71.0	119.11111111111111	42.03819544822553	1072	30020
40.967716	40.929214	16.016456127166748	29	118.77777777777777	45.655175629148495	200.0	47.0	118.77777777777777	45.655175629148495	1069	31089
44.714867	44.63126	16.29801297187805	30	133.5	44.71297350881509	200.0	78.0	133.5	44.71297350881509	1068	32157
43.693756	43.740566	16.56949234008789	31	126.25	48.14496339182324	200.0	49.0	126.25	48.14496339182324	1010	33167
49.531162	49.512314	16.866716146469116	32	160.57142857142858	25.522299173507875	200.0	131.0	160.57142857142858	25.522299173507875	1124	34291
50.417427	50.416306	17.144883155822754	33	154.0	53.19505884679785	200.0	66.0	154.0	53.19505884679785	1078	35369
53.151882	53.145336	17.407180309295654	34	169.33333333333334	38.486649922047285	200.0	90.0	169.33333333333334	38.486649922047285	1016	36385
49.680576	49.60998	17.68395471572876	35	154.14285714285714	42.83999657005646	200.0	73.0	154.14285714285714	42.83999657005646	1079	37464
49.189774	49.204945	17.969334363937378	36	158.42857142857142	30.82604252834255	200.0	127.0	158.42857142857142	30.82604252834255	1109	38573
52.772434	52.75638	18.254873991012573	37	161.14285714285714	52.36800705836824	200.0	69.0	161.14285714285714	52.36800705836824	1128	39701
56.892296	56.790775	18.529705286026	38	169.16666666666666	65.86454956111739	200.0	22.0	169.16666666666666	65.86454956111739	1015	40716
