Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.181840419769287	0	8.364705882352942	5.103279358178666	28.0	3.0	8.364705882352942	5.103279358178666	711	711
1.5463857650756836	1	8.255813953488373	5.0143655178678435	29.0	3.0	8.255813953488373	5.0143655178678435	710	1421
1.7859418392181396	2	9.662162162162161	6.284423100287977	29.0	3.0	9.662162162162161	6.284423100287977	715	2136
2.0070807933807373	3	11.158730158730158	7.483752452376783	35.0	3.0	11.158730158730158	7.483752452376783	703	2839
2.240199089050293	4	10.909090909090908	5.946038336642848	26.0	3.0	10.909090909090908	5.946038336642848	720	3559
2.4624485969543457	5	11.451612903225806	6.859599864552523	39.0	3.0	11.451612903225806	6.859599864552523	710	4269
2.678445816040039	6	15.478260869565217	8.764402135999482	42.0	4.0	15.478260869565217	8.764402135999482	712	4981
2.9008684158325195	7	15.369565217391305	9.222747623349973	45.0	5.0	15.369565217391305	9.222747623349973	707	5688
3.122950792312622	8	13.903846153846153	8.017432006342888	39.0	5.0	13.903846153846153	8.017432006342888	723	6411
3.3578836917877197	9	16.543478260869566	12.057302535121215	67.0	3.0	16.543478260869566	12.057302535121215	761	7172
3.5660364627838135	10	21.264705882352942	11.798077668764547	45.0	4.0	21.264705882352942	11.798077668764547	723	7895
3.7872347831726074	11	21.470588235294116	10.616954515462096	43.0	5.0	21.470588235294116	10.616954515462096	730	8625
4.002098083496094	12	23.06451612903226	13.04319247451172	48.0	6.0	23.06451612903226	13.04319247451172	715	9340
4.222876310348511	13	27.703703703703702	13.84521528480431	56.0	7.0	27.703703703703702	13.84521528480431	748	10088
4.432127237319946	14	22.70967741935484	12.064861130136977	49.0	4.0	22.70967741935484	12.064861130136977	704	10792
4.638297080993652	15	27.0	14.239706133527854	54.0	8.0	27.0	14.239706133527854	702	11494
4.861008167266846	16	33.59090909090909	17.028476392926727	65.0	6.0	33.59090909090909	17.028476392926727	739	12233
5.0648353099823	17	29.0	13.440238093129153	54.0	8.0	29.0	13.440238093129153	725	12958
5.274799108505249	18	33.57142857142857	19.492541744817924	84.0	4.0	33.57142857142857	19.492541744817924	705	13663
5.484588146209717	19	33.18181818181818	14.32936071541214	61.0	7.0	33.18181818181818	14.32936071541214	730	14393
5.689857006072998	20	31.26086956521739	18.785325890414406	84.0	5.0	31.26086956521739	18.785325890414406	719	15112
5.903575658798218	21	32.43478260869565	15.56424577973091	60.0	5.0	32.43478260869565	15.56424577973091	746	15858
6.116004228591919	22	46.5625	13.932734611338867	70.0	21.0	46.5625	13.932734611338867	745	16603
6.326779365539551	23	42.76470588235294	15.990914375374338	81.0	10.0	42.76470588235294	15.990914375374338	727	17330
6.534426212310791	24	38.1578947368421	11.545166032836503	57.0	8.0	38.1578947368421	11.545166032836503	725	18055
6.750028133392334	25	40.77777777777778	15.696976196974852	73.0	6.0	40.77777777777778	15.696976196974852	734	18789
6.960856676101685	26	51.785714285714285	23.336600840214714	114.0	10.0	51.785714285714285	23.336600840214714	725	19514
7.168339967727661	27	43.11764705882353	13.834663851190333	74.0	16.0	43.11764705882353	13.834663851190333	733	20247
7.379375219345093	28	44.5625	11.900466114820881	62.0	21.0	44.5625	11.900466114820881	713	20960
7.582851409912109	29	43.23529411764706	28.193719391892742	139.0	12.0	43.23529411764706	28.193719391892742	735	21695
7.79909610748291	30	42.88235294117647	14.315283288853854	84.0	19.0	42.88235294117647	14.315283288853854	729	22424
8.000312805175781	31	49.333333333333336	17.868656605601018	82.0	25.0	49.333333333333336	17.868656605601018	740	23164
8.202960729598999	32	47.266666666666666	19.28200081826457	86.0	15.0	47.266666666666666	19.28200081826457	709	23873
8.407782793045044	33	50.214285714285715	17.575057697237426	91.0	15.0	50.214285714285715	17.575057697237426	703	24576
8.62763261795044	34	56.642857142857146	29.451187564843494	129.0	23.0	56.642857142857146	29.451187564843494	793	25369
8.840562343597412	35	49.0	13.947520687682573	89.0	32.0	49.0	13.947520687682573	735	26104
9.039572715759277	36	50.357142857142854	17.511657924517202	73.0	14.0	50.357142857142854	17.511657924517202	705	26809
9.250822067260742	37	43.35294117647059	17.82906145948102	91.0	16.0	43.35294117647059	17.82906145948102	737	27546
9.455507516860962	38	51.714285714285715	18.533477707067483	103.0	32.0	51.714285714285715	18.533477707067483	724	28270
9.654924869537354	39	50.214285714285715	13.235118712990026	86.0	33.0	50.214285714285715	13.235118712990026	703	28973
9.877873182296753	40	58.92307692307692	25.317860945195125	113.0	18.0	58.92307692307692	25.317860945195125	766	29739
10.075840950012207	41	64.0	31.452706199510516	138.0	17.0	64.0	31.452706199510516	704	30443
10.27953815460205	42	54.69230769230769	9.546522648302691	72.0	42.0	54.69230769230769	9.546522648302691	711	31154
10.485729455947876	43	66.9090909090909	25.162940084954464	124.0	32.0	66.9090909090909	25.162940084954464	736	31890
10.704649686813354	44	79.6	33.80591664191344	133.0	33.0	79.6	33.80591664191344	796	32686
10.910898923873901	45	59.25	23.903015848772444	123.0	31.0	59.25	23.903015848772444	711	33397
11.140048503875732	46	69.54545454545455	25.017679698978107	130.0	44.0	69.54545454545455	25.017679698978107	765	34162
11.354889631271362	47	66.9090909090909	37.729791810751415	136.0	25.0	66.9090909090909	37.729791810751415	736	34898
11.552976608276367	48	70.4	27.706316969240067	135.0	39.0	70.4	27.706316969240067	704	35602
11.76076364517212	49	55.07692307692308	23.8632692919846	117.0	14.0	55.07692307692308	23.8632692919846	716	36318
11.968530654907227	50	56.53846153846154	15.259878942031087	81.0	34.0	56.53846153846154	15.259878942031087	735	37053
12.17957592010498	51	69.0	25.121522825874013	110.0	20.0	69.0	25.121522825874013	759	37812
