OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-427.8054	1.1670336723327637	0	17.733333333333334	11.31351207872938	50.0	3.0	17.733333333333334	11.31351207872938	532	532
-353.92764	1.5161840915679932	1	20.916666666666668	11.08270674920567	51.0	4.0	20.916666666666668	11.08270674920567	502	1034
-148.82814	1.753580093383789	2	16.34375	7.456580042988877	35.0	5.0	16.34375	7.456580042988877	523	1557
-584.02057	1.9720194339752197	3	25.15	18.194161151314454	87.0	6.0	25.15	18.194161151314454	503	2060
-299.1667	2.193105697631836	4	23.045454545454547	13.942991959883948	55.0	5.0	23.045454545454547	13.942991959883948	507	2567
-209.34251	2.4136176109313965	5	24.333333333333332	11.294049564064945	57.0	8.0	24.333333333333332	11.294049564064945	511	3078
-266.48486	2.6765241622924805	6	22.863636363636363	14.814904824489345	70.0	8.0	22.863636363636363	14.814904824489345	503	3581
-90.832954	2.9059414863586426	7	18.857142857142858	9.022647242650358	35.0	6.0	18.857142857142858	9.022647242650358	528	4109
-72.50252	3.131808280944824	8	17.964285714285715	7.537914370780851	36.0	8.0	17.964285714285715	7.537914370780851	503	4612
-103.75553	3.3615143299102783	9	21.291666666666668	9.918329692487989	47.0	3.0	21.291666666666668	9.918329692487989	511	5123
-71.69909	3.5930957794189453	10	15.333333333333334	8.92278889227811	40.0	4.0	15.333333333333334	8.92278889227811	506	5629
-61.330788	3.8372082710266113	11	15.303030303030303	8.778364755862023	46.0	4.0	15.303030303030303	8.778364755862023	505	6134
-39.141335	4.078996181488037	12	14.970588235294118	6.64868538141474	36.0	6.0	14.970588235294118	6.64868538141474	509	6643
-68.81448	4.311486721038818	13	17.266666666666666	8.910418371521933	51.0	5.0	17.266666666666666	8.910418371521933	518	7161
-54.782642	4.5396623611450195	14	14.514285714285714	8.990062540927951	44.0	3.0	14.514285714285714	8.990062540927951	508	7669
-89.787346	4.773569345474243	15	16.1875	11.64162118220654	61.0	6.0	16.1875	11.64162118220654	518	8187
-49.211864	5.010401487350464	16	14.542857142857143	9.138123774738936	44.0	4.0	14.542857142857143	9.138123774738936	509	8696
-24.304918	5.258968353271484	17	13.702702702702704	5.913177518988736	32.0	3.0	13.702702702702704	5.913177518988736	507	9203
-51.436417	5.49215292930603	18	15.212121212121213	9.380048380561332	54.0	5.0	15.212121212121213	9.380048380561332	502	9705
-19.410873	5.729437351226807	19	12.609756097560975	5.382347156782193	25.0	5.0	12.609756097560975	5.382347156782193	517	10222
-37.25303	5.983293294906616	20	15.242424242424242	8.079267529919923	40.0	7.0	15.242424242424242	8.079267529919923	503	10725
-21.642607	6.23161244392395	21	14.11111111111111	6.217259926016792	31.0	5.0	14.11111111111111	6.217259926016792	508	11233
-23.456928	6.460850238800049	22	13.289473684210526	6.244609864080432	34.0	4.0	13.289473684210526	6.244609864080432	505	11738
-50.632565	6.6921281814575195	23	14.0	9.69822435065077	59.0	5.0	14.0	9.69822435065077	504	12242
-19.426651	6.930039882659912	24	12.875	6.099948770276682	28.0	4.0	12.875	6.099948770276682	515	12757
-16.016262	7.17609167098999	25	12.292682926829269	5.388533002947541	32.0	3.0	12.292682926829269	5.388533002947541	504	13261
-11.002818	7.417788982391357	26	11.355555555555556	4.206637905636258	23.0	5.0	11.355555555555556	4.206637905636258	511	13772
-17.922235	7.642721891403198	27	14.0	5.456901847914967	32.0	6.0	14.0	5.456901847914967	504	14276
-44.593334	7.881081581115723	28	14.0	9.700933362728975	51.0	3.0	14.0	9.700933362728975	518	14794
-13.513443	8.151332139968872	29	11.976190476190476	4.886756131374712	25.0	5.0	11.976190476190476	4.886756131374712	503	15297
-33.176907	8.389010429382324	30	13.64864864864865	8.051242026783788	43.0	3.0	13.64864864864865	8.051242026783788	505	15802
-47.522877	8.643011331558228	31	14.4	10.304506642380176	53.0	5.0	14.4	10.304506642380176	504	16306
-28.279325	8.891349792480469	32	14.277777777777779	7.726617454226047	37.0	3.0	14.277777777777779	7.726617454226047	514	16820
-15.910459	9.128256559371948	33	13.0	5.002563445438851	29.0	5.0	13.0	5.002563445438851	507	17327
-9.964317	9.378899574279785	34	11.568181818181818	3.834044430391343	22.0	5.0	11.568181818181818	3.834044430391343	509	17836
-18.402008	9.624881744384766	35	12.119047619047619	5.766084670407108	39.0	5.0	12.119047619047619	5.766084670407108	509	18345
-32.78174	9.867592096328735	36	14.027777777777779	8.616799196631062	34.0	3.0	14.027777777777779	8.616799196631062	505	18850
-26.731285	10.112373113632202	37	13.5	6.927253575932034	37.0	5.0	13.5	6.927253575932034	513	19363
-34.485573	10.388287782669067	38	14.222222222222221	8.21621402103829	44.0	5.0	14.222222222222221	8.21621402103829	512	19875
-24.712914	10.71590805053711	39	13.702702702702704	6.845258232014748	43.0	6.0	13.702702702702704	6.845258232014748	507	20382
-32.356342	11.037524938583374	40	15.363636363636363	7.861753146368516	41.0	5.0	15.363636363636363	7.861753146368516	507	20889
-32.556847	11.288997888565063	41	13.72972972972973	7.138205727494484	46.0	4.0	13.72972972972973	7.138205727494484	508	21397
-38.16174	11.5339515209198	42	14.852941176470589	8.721617338346126	38.0	3.0	14.852941176470589	8.721617338346126	505	21902
-26.314201	11.797158241271973	43	14.4	6.5124057437654	38.0	5.0	14.4	6.5124057437654	504	22406
-30.417854	12.052969694137573	44	14.571428571428571	7.687785169756406	39.0	6.0	14.571428571428571	7.687785169756406	510	22916
-21.577799	12.305653095245361	45	14.305555555555555	5.8157804694757695	32.0	5.0	14.305555555555555	5.8157804694757695	515	23431
-23.776	12.555111646652222	46	13.621621621621621	5.95183983070305	35.0	4.0	13.621621621621621	5.95183983070305	504	23935
