CostPreOpt	CostPostOpt	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
74.87995	74.925865	7.622956275939941	34	105.6	41.33569885704123	200.0	34.0	105.6	41.33569885704123	1056	36432
82.69852	82.67577	7.842015743255615	35	101.18181818181819	58.418269529968384	200.0	21.0	101.18181818181819	58.418269529968384	1113	37545
84.39018	84.32535	8.075704336166382	36	115.8	48.88312592296037	200.0	26.0	115.8	48.88312592296037	1158	38703
85.187355	85.091866	8.30170488357544	37	112.2	55.49918918326645	200.0	16.0	112.2	55.49918918326645	1122	39825
82.52727	82.48322	8.513877630233765	38	107.4	53.62126443865344	200.0	25.0	107.4	53.62126443865344	1074	40899
77.13461	77.131516	8.72154450416565	39	100.8	49.829308644611956	186.0	19.0	100.8	49.829308644611956	1008	41907
92.414734	92.40032	8.934004545211792	40	117.55555555555556	62.15412940802193	200.0	36.0	117.55555555555556	62.15412940802193	1058	42965
89.35905	89.259	9.154181957244873	41	133.25	45.95310109230932	200.0	59.0	133.25	45.95310109230932	1066	44031
67.601395	67.579475	9.347435712814331	42	102.0	24.507141816213494	134.0	69.0	102.0	24.507141816213494	1020	45051
81.66777	81.621	9.559992551803589	43	113.33333333333333	49.075904927412644	177.0	21.0	113.33333333333333	49.075904927412644	1020	46071
70.973816	70.95093	9.765604019165039	44	95.81818181818181	42.496669777157365	183.0	47.0	95.81818181818181	42.496669777157365	1054	47125
71.83709	71.863106	10.003532648086548	45	96.0	44.94070167083138	200.0	38.0	96.0	44.94070167083138	1152	48277
72.526825	72.50692	10.202262878417969	46	102.5	40.319350193176476	200.0	54.0	102.5	40.319350193176476	1025	49302
86.253044	86.198814	10.435707807540894	47	114.4	56.4645021230153	200.0	47.0	114.4	56.4645021230153	1144	50446
77.393974	77.34471	10.636371374130249	48	108.3	47.16577148738266	200.0	55.0	108.3	47.16577148738266	1083	51529
95.58069	95.49094	10.865349054336548	49	142.625	48.91558417314466	200.0	60.0	142.625	48.91558417314466	1141	52670
89.21263	89.13439	11.077160835266113	50	129.75	49.18523660611993	200.0	71.0	129.75	49.18523660611993	1038	53708
81.73796	81.74403	11.279430627822876	51	102.8	57.020697996429334	200.0	17.0	102.8	57.020697996429334	1028	54736
66.12215	66.146736	11.498232126235962	52	81.76923076923077	47.47169820195518	194.0	13.0	81.76923076923077	47.47169820195518	1063	55799
102.64423	102.35722	11.721206188201904	53	158.57142857142858	47.502953721267666	200.0	86.0	158.57142857142858	47.502953721267666	1110	56909
101.45123	101.40092	11.949145317077637	54	163.0	34.184374040947844	200.0	97.0	163.0	34.184374040947844	1141	58050
98.66349	98.50439	12.150523900985718	55	132.875	67.77432681332954	200.0	16.0	132.875	67.77432681332954	1063	59113
90.87478	90.961365	12.36051058769226	56	133.875	48.565516315591665	200.0	50.0	133.875	48.565516315591665	1071	60184
94.64745	94.628685	12.566554307937622	57	132.5	56.11372381155968	200.0	43.0	132.5	56.11372381155968	1060	61244
94.731415	94.499306	12.785404920578003	58	131.875	61.13394617559053	200.0	31.0	131.875	61.13394617559053	1055	62299
96.16362	96.17792	13.010516166687012	59	161.85714285714286	25.29499426159013	200.0	128.0	161.85714285714286	25.29499426159013	1133	63432
99.12034	99.173	13.231239318847656	60	159.71428571428572	37.79158744525894	200.0	102.0	159.71428571428572	37.79158744525894	1118	64550
109.830574	109.6685	13.441604852676392	61	180.0	44.721359549995796	200.0	80.0	180.0	44.721359549995796	1080	65630
94.928	94.92112	13.65333604812622	62	146.14285714285714	46.212022466109005	200.0	84.0	146.14285714285714	46.212022466109005	1023	66653
102.58795	102.576256	13.875550031661987	63	162.42857142857142	48.01445360620113	200.0	84.0	162.42857142857142	48.01445360620113	1137	67790
96.69759	96.75182	14.101679563522339	64	148.0	49.29249435766058	200.0	48.0	148.0	49.29249435766058	1184	68974
94.924416	94.899574	14.322932481765747	65	155.14285714285714	38.89336546958903	200.0	95.0	155.14285714285714	38.89336546958903	1086	70060
104.82063	104.6564	14.536069393157959	66	169.33333333333334	30.472209561427533	200.0	115.0	169.33333333333334	30.472209561427533	1016	71076
105.00583	104.878494	14.751194953918457	67	177.33333333333334	33.52445210423116	200.0	115.0	177.33333333333334	33.52445210423116	1064	72140
108.55238	108.59369	14.968717813491821	68	185.66666666666666	32.05030767749698	200.0	114.0	185.66666666666666	32.05030767749698	1114	73254
107.110466	107.06971	15.212250709533691	69	168.28571428571428	44.37410533734507	200.0	85.0	168.28571428571428	44.37410533734507	1178	74432
106.30231	106.06707	15.419223546981812	70	172.0	46.776062254106	200.0	72.0	172.0	46.776062254106	1032	75464
111.09952	111.024666	15.661346435546875	71	195.33333333333334	10.43498389499902	200.0	172.0	195.33333333333334	10.43498389499902	1172	76636
101.891914	101.95278	15.883791446685791	72	162.71428571428572	48.68767601681526	200.0	80.0	162.71428571428572	48.68767601681526	1139	77775
110.62466	110.61572	16.11486291885376	73	192.33333333333334	17.143187827498387	200.0	154.0	192.33333333333334	17.143187827498387	1154	78929
101.78368	101.81738	16.350953102111816	74	166.71428571428572	39.17985738220337	200.0	106.0	166.71428571428572	39.17985738220337	1167	80096
93.79834	93.783226	16.562276601791382	75	149.28571428571428	44.467369370983825	200.0	102.0	149.28571428571428	44.467369370983825	1045	81141
111.39778	111.39509	16.79887628555298	76	193.83333333333334	13.789085861248703	200.0	163.0	193.83333333333334	13.789085861248703	1163	82304
102.54159	102.5084	16.995384693145752	77	167.16666666666666	46.47729433700814	200.0	98.0	167.16666666666666	46.47729433700814	1003	83307
107.54387	107.39823	17.205770015716553	78	172.33333333333334	45.11343726898031	200.0	74.0	172.33333333333334	45.11343726898031	1034	84341
111.4467	111.476364	17.42837142944336	79	191.66666666666666	14.624940645653536	200.0	160.0	191.66666666666666	14.624940645653536	1150	85491
114.925575	114.87034	17.671704292297363	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	86691
104.04576	103.93621	17.91068458557129	81	169.85714285714286	48.56932768565707	200.0	77.0	169.85714285714286	48.56932768565707	1189	87880
102.65426	102.65505	18.14055871963501	82	169.57142857142858	44.96937733568459	200.0	77.0	169.57142857142858	44.96937733568459	1187	89067
116.7358	116.61899	18.3894624710083	83	198.5	3.3541019662496847	200.0	191.0	198.5	3.3541019662496847	1191	90258
110.111946	110.10894	18.630688190460205	84	189.16666666666666	24.224069756247722	200.0	135.0	189.16666666666666	24.224069756247722	1135	91393
106.878456	106.92328	18.848628282546997	85	174.5	39.40283407742815	200.0	96.0	174.5	39.40283407742815	1047	92440
116.55715	116.45612	19.090099096298218	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	93640
101.87905	101.8831	19.314659595489502	87	163.71428571428572	38.122787657456406	200.0	106.0	163.71428571428572	38.122787657456406	1146	94786
110.52357	110.496796	19.54055953025818	88	183.33333333333334	37.26779962499649	200.0	100.0	183.33333333333334	37.26779962499649	1100	95886
108.64695	108.61954	19.753905773162842	89	183.0	23.266571155486865	200.0	139.0	183.0	23.266571155486865	1098	96984
116.35754	116.32639	19.996598720550537	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	98184
110.8138	110.782715	20.22026300430298	91	188.5	25.71478174124758	200.0	131.0	188.5	25.71478174124758	1131	99315
100.296684	100.29771	20.45001530647278	92	141.0	67.63320190557297	200.0	27.0	141.0	67.63320190557297	1128	100443
103.09757	102.943016	20.644739866256714	93	168.0	41.968241961432376	200.0	104.0	168.0	41.968241961432376	1008	101451
107.78856	107.81875	20.869614601135254	94	139.25	78.81108741795154	200.0	23.0	139.25	78.81108741795154	1114	102565
108.90893	108.89092	21.096526622772217	95	188.16666666666666	17.79903243312837	200.0	154.0	188.16666666666666	17.79903243312837	1129	103694
105.80568	105.79256	21.344197750091553	96	168.42857142857142	50.0053058409295	200.0	84.0	168.42857142857142	50.0053058409295	1179	104873
111.427505	111.3597	21.5676589012146	97	181.33333333333334	41.73993557999607	200.0	88.0	181.33333333333334	41.73993557999607	1088	105961
109.5833	109.5443	21.776811122894287	98	180.83333333333334	40.23438275350519	200.0	91.0	180.83333333333334	40.23438275350519	1085	107046
110.63815	110.4207	22.013845443725586	99	183.33333333333334	37.26779962499649	200.0	100.0	183.33333333333334	37.26779962499649	1100	108146
