OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-1.0884392	4.327450513839722	0	-575.3007045198071	79.56019992107613	-413.22366543444457	-800.4805989625729	151.0	0.0	10117	10117
-1.012246	7.851306676864624	1	-556.8823796309591	80.65791954960952	-360.97026738084753	-769.6800390138526	151.0	0.0	10117	20234
-1.0361458	11.51671838760376	2	-564.3350491302052	78.81613366449696	-383.71823349053466	-728.3344158939391	151.0	0.0	10117	30351
-1.1555978	14.861635208129883	3	-550.2963548191257	89.6693243192223	-393.03279005149625	-819.9799399476738	151.0	0.0	10117	40468
-1.0832944	18.270569562911987	4	-545.1170606583437	83.0411625414024	-337.0310086544449	-738.430976960839	151.0	0.0	10117	50585
-0.9477621	21.69145393371582	5	-542.6911929510054	89.31354481221665	-334.460849113931	-742.2313273057074	151.0	0.0	10117	60702
-1.091388	25.079748392105103	6	-545.6648765867054	86.61808649498875	-320.33474727609126	-741.2315772228565	151.0	0.0	10117	70819
-1.1114461	28.484228134155273	7	-542.6996206810273	83.75536812669927	-336.75232600382947	-719.8061250045675	151.0	0.0	10117	80936
-1.1130038	31.845688581466675	8	-519.7697448823957	83.19958823818367	-313.5879424296844	-747.758826843224	151.0	0.0	10117	91053
-1.0359176	35.203041076660156	9	-527.2672395968975	82.16217823274371	-299.31099319811085	-681.0266349873357	151.0	0.0	10117	101170
-0.9505096	38.56488609313965	10	-520.8513081310274	84.82416733558645	-357.39681942282107	-755.2056414850401	151.0	0.0	10117	111287
-1.0521873	41.88555431365967	11	-497.7933648295762	79.87186519094628	-312.75595439911075	-715.8630041960605	151.0	0.0	10117	121404
-1.0229857	45.27181386947632	12	-497.45105483113537	78.71523923328049	-309.224320453244	-700.8243780101939	151.0	0.0	10117	131521
-1.1462132	48.630650758743286	13	-498.126508497569	73.48725207786605	-330.54805394010117	-674.7235974984596	151.0	0.0	10117	141638
-1.0708977	51.97065997123718	14	-513.1857040950975	75.39454367531917	-319.8118834087799	-677.6676457607455	151.0	0.0	10117	151755
-1.0439979	55.36603856086731	15	-485.6056641158953	92.48106571211987	-222.84098670661456	-691.0171501290827	151.0	0.0	10117	161872
-1.0635464	58.74877738952637	16	-481.0049251366179	71.4967901220358	-301.0663432176038	-649.2996215346744	151.0	0.0	10117	171989
-0.98774844	62.1023166179657	17	-480.6984735838692	74.06319064601854	-317.4715011068781	-668.8373534190956	151.0	0.0	10117	182106
-0.9755306	65.47050333023071	18	-459.9410854758489	70.95599537858249	-201.88349495126306	-607.0962783545564	151.0	0.0	10117	192223
-1.0187299	68.83103537559509	19	-475.2245105536017	75.11182735164515	-326.99633609035686	-626.4590759422538	151.0	0.0	10117	202340
-1.0857079	72.23783040046692	20	-471.1974125815672	87.96188434199802	-264.34758385835863	-705.9114018483376	151.0	0.0	10117	212457
-1.026088	75.62528228759766	21	-458.88431428392084	72.67589368142987	-292.9114120301672	-601.32148562672	151.0	0.0	10117	222574
-1.0122299	78.98696565628052	22	-464.6044358217104	81.17523226198468	-279.2003355469492	-668.6362189599987	151.0	0.0	10117	232691
-1.0655581	82.33144855499268	23	-467.1088285493538	66.05642292820596	-323.4150947002852	-584.629006906571	151.0	0.0	10117	242808
-1.0732466	85.73029160499573	24	-458.99090913857896	69.0430730994437	-332.0519377560288	-620.9574506289822	151.0	0.0	10117	252925
-1.0977232	89.10922598838806	25	-449.31452008460263	64.5578126773109	-257.5472887490516	-567.8628055455454	151.0	0.0	10117	263042
