CostPreOpt	CostPostOpt	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
23.728037	21.899277	25.210994482040405	78	116.33333333333333	46.57133119086128	200.0	52.0	116.33333333333333	46.57133119086128	1047	85293
30.407473	27.154428	25.572956562042236	79	139.0	49.88737315193094	196.0	72.0	139.0	49.88737315193094	1112	86405
31.792582	27.956976	25.901665210723877	80	149.57142857142858	39.80975165120491	200.0	96.0	149.57142857142858	39.80975165120491	1047	87452
30.843681	26.457306	26.241515398025513	81	160.85714285714286	25.6483281071862	200.0	114.0	160.85714285714286	25.6483281071862	1126	88578
27.631067	24.17322	26.55278515815735	82	128.25	42.78069073776159	199.0	79.0	128.25	42.78069073776159	1026	89604
21.122572	17.470951	26.865706205368042	83	128.75	33.02177312017027	165.0	57.0	128.75	33.02177312017027	1030	90634
30.029196	25.977057	27.211528062820435	84	163.28571428571428	22.127644543900836	200.0	131.0	163.28571428571428	22.127644543900836	1143	91777
26.528772	24.21666	27.547436952590942	85	127.55555555555556	45.257561949140026	200.0	72.0	127.55555555555556	45.257561949140026	1148	92925
22.32964	19.621069	27.863600969314575	86	134.875	26.70410783006989	180.0	91.0	134.875	26.70410783006989	1079	94004
35.41564	32.200825	28.18309497833252	87	178.83333333333334	23.111444976220955	200.0	132.0	178.83333333333334	23.111444976220955	1073	95077
29.713984	26.821056	28.529645681381226	88	139.0	50.05746697546731	200.0	61.0	139.0	50.05746697546731	1112	96189
24.303082	21.36017	28.85296940803528	89	159.42857142857142	18.492138428896464	183.0	130.0	159.42857142857142	18.492138428896464	1116	97305
28.670809	25.93856	29.16257071495056	90	155.42857142857142	40.81966312892824	200.0	99.0	155.42857142857142	40.81966312892824	1088	98393
25.811436	22.32213	29.48985242843628	91	157.42857142857142	33.9236838584876	200.0	88.0	157.42857142857142	33.9236838584876	1102	99495
