preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.551291	10.523247	1.243035078048706	0	22.84090909090909	12.573318036472354	80.0	10.0	22.84090909090909	12.573318036472354	1005	1005
10.998332	10.937598	1.4731433391571045	1	25.82051282051282	12.10821250199324	57.0	9.0	25.82051282051282	12.10821250199324	1007	2012
14.625437	14.543424	1.6731531620025635	2	30.147058823529413	19.290552934686747	119.0	9.0	30.147058823529413	19.290552934686747	1025	3037
12.713902	12.687321	1.8801600933074951	3	28.914285714285715	15.290279692053529	74.0	12.0	28.914285714285715	15.290279692053529	1012	4049
16.450119	16.3754	2.1013357639312744	4	35.75	21.857697238534268	106.0	12.0	35.75	21.857697238534268	1001	5050
14.266223	14.223634	2.307061195373535	5	34.51724137931034	16.7076705276043	78.0	12.0	34.51724137931034	16.7076705276043	1001	6051
16.623297	16.584743	2.5166916847229004	6	38.10344827586207	21.156795317566257	105.0	14.0	38.10344827586207	21.156795317566257	1105	7156
14.390413	14.333975	2.724095582962036	7	34.733333333333334	17.648292331617306	79.0	13.0	34.733333333333334	17.648292331617306	1042	8198
15.07813	15.047975	2.920961618423462	8	40.6	14.683323874382122	74.0	14.0	40.6	14.683323874382122	1015	9213
15.648389	15.609983	3.1277740001678467	9	43.375	14.384055119008222	76.0	22.0	43.375	14.384055119008222	1041	10254
16.398382	16.377878	3.3282830715179443	10	43.56521739130435	17.73678586381501	76.0	20.0	43.56521739130435	17.73678586381501	1002	11256
16.509436	16.464945	3.5233631134033203	11	46.31818181818182	16.08044086809801	75.0	12.0	46.31818181818182	16.08044086809801	1019	12275
17.552437	17.519636	3.726660966873169	12	46.26086956521739	20.424234095169666	97.0	20.0	46.26086956521739	20.424234095169666	1064	13339
20.296143	20.274076	3.925855875015259	13	55.10526315789474	22.225861505633254	110.0	21.0	55.10526315789474	22.225861505633254	1047	14386
17.47238	17.461483	4.119014024734497	14	46.13636363636363	20.316351351347635	93.0	16.0	46.13636363636363	20.316351351347635	1015	15401
20.435326	20.428356	4.316404581069946	15	53.421052631578945	24.21029748175608	104.0	18.0	53.421052631578945	24.21029748175608	1015	16416
21.74904	21.700367	4.5091729164123535	16	55.833333333333336	28.263148365947405	124.0	16.0	55.833333333333336	28.263148365947405	1005	17421
17.68186	17.675299	4.714471817016602	17	51.7	14.876491521860927	77.0	22.0	51.7	14.876491521860927	1034	18455
26.015642	25.985428	4.922653913497925	18	65.0625	35.47969269525879	142.0	20.0	65.0625	35.47969269525879	1041	19496
20.704481	20.678692	5.115709066390991	19	56.166666666666664	25.210778118363056	108.0	22.0	56.166666666666664	25.210778118363056	1011	20507
20.988136	20.967693	9.588859796524048	20	56.166666666666664	26.173035318391673	133.0	21.0	56.166666666666664	26.173035318391673	1011	21518
22.372017	22.33418	9.78524374961853	21	63.5625	23.94255821231307	122.0	16.0	63.5625	23.94255821231307	1017	22535
18.776043	18.746193	9.978413343429565	22	53.21052631578947	20.5338717536824	115.0	20.0	53.21052631578947	20.5338717536824	1011	23546
23.881433	23.814638	10.18649697303772	23	60.77777777777778	33.639519674790506	171.0	24.0	60.77777777777778	33.639519674790506	1094	24640
22.522772	22.494047	10.393621444702148	24	65.0	24.809272460110556	123.0	32.0	65.0	24.809272460110556	1040	25680
20.399517	20.393084	10.59611463546753	25	61.35294117647059	20.155107881190368	103.0	21.0	61.35294117647059	20.155107881190368	1043	26723
26.684006	26.65527	10.798752069473267	26	83.07692307692308	23.58768106925418	136.0	39.0	83.07692307692308	23.58768106925418	1080	27803
28.669815	28.579618	10.993065357208252	27	77.61538461538461	38.73090291016575	157.0	35.0	77.61538461538461	38.73090291016575	1009	28812
26.40199	26.348207	11.192317008972168	28	72.0	35.552777669262355	137.0	29.0	72.0	35.552777669262355	1008	29820
26.945656	26.91144	11.40696096420288	29	75.42857142857143	33.83724550954864	132.0	35.0	75.42857142857143	33.83724550954864	1056	30876
36.08914	36.044983	11.605315208435059	30	88.0	54.070941055863514	200.0	23.0	88.0	54.070941055863514	1056	31932
27.346287	27.310564	11.80501651763916	31	77.15384615384616	34.50049309312316	155.0	34.0	77.15384615384616	34.50049309312316	1003	32935
25.729153	25.672579	12.01136040687561	32	80.46153846153847	23.854092971213344	116.0	37.0	80.46153846153847	23.854092971213344	1046	33981
29.393126	29.320541	12.207378387451172	33	83.75	36.95746428891824	157.0	29.0	83.75	36.95746428891824	1005	34986
