preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
23.042662	22.972626	0.40679216384887695	0	24.70731707317073	14.822928683398674	79.0	11.0	24.70731707317073	14.822928683398674	1013	1013
20.610003	20.592375	0.6515450477600098	1	25.475	11.095015772859451	58.0	10.0	25.475	11.095015772859451	1019	2032
24.450901	24.389618	0.8575320243835449	2	27.86111111111111	15.43652374830871	76.0	11.0	27.86111111111111	15.43652374830871	1003	3035
28.013693	27.979624	1.0707788467407227	3	30.757575757575758	18.455565479100112	83.0	13.0	30.757575757575758	18.455565479100112	1015	4050
27.612522	27.544914	1.2764601707458496	4	34.51724137931034	15.81492243738036	74.0	10.0	34.51724137931034	15.81492243738036	1001	5051
29.06048	28.99799	1.4761145114898682	5	37.629629629629626	15.879518950051603	77.0	13.0	37.629629629629626	15.879518950051603	1016	6067
25.475325	25.435225	1.7069694995880127	6	28.37837837837838	17.272617528598907	76.0	10.0	28.37837837837838	17.272617528598907	1050	7117
37.460506	37.37186	1.9169418811798096	7	42.083333333333336	25.675728919653977	108.0	18.0	42.083333333333336	25.675728919653977	1010	8127
30.830502	30.737131	2.12383770942688	8	39.19230769230769	19.014203660116888	86.0	14.0	39.19230769230769	19.014203660116888	1019	9146
42.862896	42.737656	2.3257508277893066	9	55.72222222222222	25.533867608760886	108.0	12.0	55.72222222222222	25.533867608760886	1003	10149
33.821274	33.735943	2.5342371463775635	10	44.95652173913044	19.73405412604129	84.0	17.0	44.95652173913044	19.73405412604129	1034	11183
39.02893	39.01292	2.7497198581695557	11	52.4	21.57174077352127	103.0	25.0	52.4	21.57174077352127	1048	12231
33.88685	33.8425	2.9529738426208496	12	46.5	19.43929946362172	98.0	11.0	46.5	19.43929946362172	1023	13254
39.51652	39.45299	3.155575752258301	13	53.421052631578945	23.815774934569568	96.0	17.0	53.421052631578945	23.815774934569568	1015	14269
34.87777	34.867195	3.360630989074707	14	48.142857142857146	19.979240927202685	100.0	23.0	48.142857142857146	19.979240927202685	1011	15280
32.420326	32.43638	3.5749857425689697	15	43.833333333333336	19.040891669130296	91.0	20.0	43.833333333333336	19.040891669130296	1052	16332
38.51836	38.471527	3.7801263332366943	16	56.388888888888886	20.693903796069694	91.0	30.0	56.388888888888886	20.693903796069694	1015	17347
41.407677	41.40652	3.992804765701294	17	54.578947368421055	26.987942316355173	141.0	23.0	54.578947368421055	26.987942316355173	1037	18384
30.529627	30.510454	4.193810939788818	18	45.68181818181818	15.133906434458426	83.0	24.0	45.68181818181818	15.133906434458426	1005	19389
29.085209	29.074461	4.401587963104248	19	43.52173913043478	14.018216611802849	84.0	17.0	43.52173913043478	14.018216611802849	1001	20390
36.884953	36.858517	4.613966703414917	20	51.0	23.121418641597234	123.0	18.0	51.0	23.121418641597234	1020	21410
34.248295	34.209637	4.8202574253082275	21	47.904761904761905	20.88039582252251	109.0	15.0	47.904761904761905	20.88039582252251	1006	22416
35.164154	35.098267	5.038386821746826	22	53.25	19.229859593871193	94.0	25.0	53.25	19.229859593871193	1065	23481
38.472385	38.361668	5.243131160736084	23	59.35294117647059	18.88336079406663	105.0	36.0	59.35294117647059	18.88336079406663	1009	24490
36.57772	36.51466	5.442782878875732	24	57.111111111111114	17.09414743540051	96.0	25.0	57.111111111111114	17.09414743540051	1028	25518
45.86211	45.90086	5.652355194091797	25	60.94117647058823	30.929655649811508	155.0	21.0	60.94117647058823	30.929655649811508	1036	26554
46.077713	46.005116	5.86234450340271	26	67.6	28.49982456086353	129.0	31.0	67.6	28.49982456086353	1014	27568
33.077423	33.054897	6.067583084106445	27	51.4	16.221590550867692	85.0	17.0	51.4	16.221590550867692	1028	28596
42.29741	42.283234	6.287729263305664	28	61.94117647058823	22.99992477797237	115.0	27.0	61.94117647058823	22.99992477797237	1053	29649
43.583233	43.600365	6.506168603897095	29	61.11764705882353	29.98604058154036	129.0	23.0	61.11764705882353	29.98604058154036	1039	30688
41.940212	41.959602	6.7124855518341064	30	63.9375	24.23187144547445	129.0	34.0	63.9375	24.23187144547445	1023	31711
43.688683	43.677143	6.935990333557129	31	63.0	27.585162252025786	126.0	25.0	63.0	27.585162252025786	1071	32782
40.44324	40.451847	7.152848243713379	32	62.0	21.6821965459873	110.0	33.0	62.0	21.6821965459873	1054	33836
41.298172	41.26062	7.361810684204102	33	67.86666666666666	17.389140928240884	102.0	43.0	67.86666666666666	17.389140928240884	1018	34854
44.029892	43.956345	7.5771143436431885	34	67.66666666666667	23.422686059080036	110.0	35.0	67.66666666666667	23.422686059080036	1015	35869
42.535053	42.518486	7.786858797073364	35	66.86666666666666	23.24038630392265	115.0	36.0	66.86666666666666	23.24038630392265	1003	36872
50.07552	50.031574	8.02883791923523	36	70.46666666666667	33.151906263273744	154.0	29.0	70.46666666666667	33.151906263273744	1057	37929
50.09924	50.002388	8.251745462417603	37	82.92307692307692	20.3676271736889	131.0	51.0	82.92307692307692	20.3676271736889	1078	39007
45.759846	45.714424	8.461551666259766	38	69.73333333333333	25.375753957052957	136.0	31.0	69.73333333333333	25.375753957052957	1046	40053
52.92655	52.85559	8.702198266983032	39	77.78571428571429	36.30658848400575	182.0	35.0	77.78571428571429	36.30658848400575	1089	41142
