preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.001384272	-0.0031484726	0.46213769912719727	0	24.214285714285715	16.829022146118824	96.0	9.0	24.214285714285715	16.829022146118824	1017	1017
-0.002802956	-0.0062759067	0.7486507892608643	1	25.794871794871796	16.444435559817773	95.0	11.0	25.794871794871796	16.444435559817773	1006	2023
-0.0035656388	-0.006241456	0.9961881637573242	2	26.5	14.322874601214146	64.0	11.0	26.5	14.322874601214146	1007	3030
-0.004465335	-0.0071092015	1.2574541568756104	3	27.5	15.067829096595519	80.0	10.0	27.5	15.067829096595519	1045	4075
-0.004486837	-0.006805005	1.5091850757598877	4	35.892857142857146	21.186820845776282	84.0	12.0	35.892857142857146	21.186820845776282	1005	5080
-0.006682078	-0.008807773	1.7574260234832764	5	33.6	21.062763351469343	109.0	13.0	33.6	21.062763351469343	1008	6088
-0.004678163	-0.0059537203	2.008831739425659	6	36.42857142857143	18.90281266189273	73.0	10.0	36.42857142857143	18.90281266189273	1020	7108
-0.0040312884	-0.005261668	2.261359453201294	7	44.869565217391305	31.93785316874563	158.0	16.0	44.869565217391305	31.93785316874563	1032	8140
-0.008233565	-0.010523901	2.5128579139709473	8	44.26086956521739	29.65045258295885	140.0	11.0	44.26086956521739	29.65045258295885	1018	9158
-0.0041553807	-0.0045547024	2.7723143100738525	9	45.130434782608695	26.117301191932036	110.0	12.0	45.130434782608695	26.117301191932036	1038	10196
-0.0009737692	-0.0013010014	3.0379817485809326	10	56.89473684210526	30.438712775954635	143.0	20.0	56.89473684210526	30.438712775954635	1081	11277
-0.0062344833	-0.0071824156	3.350154161453247	11	50.095238095238095	29.76399992625281	114.0	15.0	50.095238095238095	29.76399992625281	1052	12329
-0.0068608387	-0.0077693113	3.622650384902954	12	51.8	25.517836898922294	111.0	14.0	51.8	25.517836898922294	1036	13365
-0.0017980332	-0.0020628446	3.8811259269714355	13	60.8235294117647	26.96454162766932	134.0	27.0	60.8235294117647	26.96454162766932	1034	14399
-0.0009842081	-0.0012901019	4.2070300579071045	14	52.8421052631579	28.481320116312503	134.0	23.0	52.8421052631579	28.481320116312503	1004	15403
-0.0033515685	-0.003735731	4.507039546966553	15	58.94117647058823	32.57835908956831	142.0	18.0	58.94117647058823	32.57835908956831	1002	16405
-0.008539268	-0.009295925	4.775075912475586	16	51.095238095238095	23.95810780727926	103.0	20.0	51.095238095238095	23.95810780727926	1073	17478
-0.0022447498	-0.0025553566	5.063607692718506	17	59.294117647058826	21.76820321662486	105.0	19.0	59.294117647058826	21.76820321662486	1008	18486
-0.008996665	-0.009809881	5.359278440475464	18	54.73684210526316	27.924413211123984	123.0	17.0	54.73684210526316	27.924413211123984	1040	19526
-0.0025736915	-0.0028948246	5.629595518112183	19	71.78571428571429	26.88647714114336	107.0	12.0	71.78571428571429	26.88647714114336	1005	20531
-0.0057044514	-0.0062586823	5.8807079792022705	20	66.73333333333333	29.804846734866615	144.0	17.0	66.73333333333333	29.804846734866615	1001	21532
0.0011663883	0.0010880035	6.140768766403198	21	88.66666666666667	43.51883372620283	177.0	43.0	88.66666666666667	43.51883372620283	1064	22596
-0.012659805	-0.013554705	6.4135119915008545	22	69.875	39.65141075674357	167.0	14.0	69.875	39.65141075674357	1118	23714
0.0050202943	0.0051716315	6.686772584915161	23	75.5	29.628051379924205	154.0	37.0	75.5	29.628051379924205	1057	24771
-0.0053442293	-0.005858899	6.941188812255859	24	60.294117647058826	25.763094228400696	113.0	22.0	60.294117647058826	25.763094228400696	1025	25796
-0.001603561	-0.0017629	7.196442127227783	25	70.73333333333333	27.443193853647738	120.0	25.0	70.73333333333333	27.443193853647738	1061	26857
-0.0025608886	-0.003118131	7.452923059463501	26	102.5	43.96191533589045	185.0	58.0	102.5	43.96191533589045	1025	27882
-0.0050122333	-0.005626057	7.726377964019775	27	72.66666666666667	30.771559740918054	125.0	27.0	72.66666666666667	30.771559740918054	1090	28972
0.00020557117	-0.00024386033	7.977377653121948	28	84.58333333333333	36.71162017067015	142.0	19.0	84.58333333333333	36.71162017067015	1015	29987
-0.0015239414	-0.0018244367	8.231749773025513	29	79.07692307692308	44.7221534132376	200.0	27.0	79.07692307692308	44.7221534132376	1028	31015
-0.0020121124	-0.002716504	8.489272594451904	30	81.84615384615384	39.533522588861516	142.0	20.0	81.84615384615384	39.533522588861516	1064	32079
0.00076790166	-0.0002909156	8.747437238693237	31	96.45454545454545	46.955227487786196	189.0	29.0	96.45454545454545	46.955227487786196	1061	33140
-0.0046279198	-0.004928395	9.022774934768677	32	103.0	42.20728071618149	176.0	46.0	103.0	42.20728071618149	1133	34273
-0.0035234583	-0.003751053	9.304011106491089	33	127.44444444444444	49.03312057762842	200.0	40.0	127.44444444444444	49.03312057762842	1147	35420
0.002114006	0.0014546284	9.56410002708435	34	119.88888888888889	43.242069136546604	200.0	58.0	119.88888888888889	43.242069136546604	1079	36499
-0.0027530047	-0.0029051604	9.824660539627075	35	131.375	32.76788633708314	200.0	75.0	131.375	32.76788633708314	1051	37550
-0.002341284	-0.002631924	10.072923183441162	36	145.14285714285714	38.77933386088365	200.0	95.0	145.14285714285714	38.77933386088365	1016	38566
-0.0006880504	-0.0008102321	10.335456848144531	37	179.33333333333334	29.318177903061365	200.0	134.0	179.33333333333334	29.318177903061365	1076	39642
-0.0016106871	-0.0016502837	10.606382608413696	38	156.57142857142858	51.39721266165856	200.0	65.0	156.57142857142858	51.39721266165856	1096	40738
-0.0019999347	-0.0019804828	10.874106407165527	39	158.28571428571428	41.80469654310655	200.0	92.0	158.28571428571428	41.80469654310655	1108	41846
-0.00032906272	-0.00027105934	11.144663333892822	40	185.0	33.54101966249684	200.0	110.0	185.0	33.54101966249684	1110	42956
-0.00053790497	-0.0006295564	11.394183158874512	41	145.85714285714286	52.2669755648237	200.0	71.0	145.85714285714286	52.2669755648237	1021	43977
-0.005043766	-0.005150174	11.689534664154053	42	170.28571428571428	51.185138149143825	200.0	58.0	170.28571428571428	51.185138149143825	1192	45169
-0.0066535803	-0.006831301	11.94241714477539	43	146.0	52.513943726540724	200.0	54.0	146.0	52.513943726540724	1022	46191
-0.0025788748	-0.0027050767	12.225030422210693	44	160.0	45.800810972233734	200.0	69.0	160.0	45.800810972233734	1120	47311
-0.002381161	-0.0025669313	12.60546875	45	126.375	34.99620515141606	200.0	79.0	126.375	34.99620515141606	1011	48322
-0.0023987594	-0.002453913	12.892172813415527	46	170.0	33.44932200893081	200.0	111.0	170.0	33.44932200893081	1190	49512
-0.0036860441	-0.0038766726	13.154123544692993	47	177.33333333333334	32.10226714043037	200.0	129.0	177.33333333333334	32.10226714043037	1064	50576
-0.00456736	-0.004831635	13.444283723831177	48	170.14285714285714	54.11740826712806	200.0	46.0	170.14285714285714	54.11740826712806	1191	51767
0.0	0.0	13.73955774307251	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	52967
-0.00080362306	-0.0007839171	14.022594690322876	50	166.71428571428572	32.42007440598797	200.0	118.0	166.71428571428572	32.42007440598797	1167	54134
-0.0015033118	-0.0015905121	14.285380363464355	51	176.83333333333334	32.82487200618187	200.0	127.0	176.83333333333334	32.82487200618187	1061	55195
-0.0013326088	-0.0014149827	14.538395643234253	52	132.25	31.77558024647229	164.0	60.0	132.25	31.77558024647229	1058	56253
-1.508729e-05	-1.4141468e-05	14.828255414962769	53	198.83333333333334	2.6087459737497545	200.0	193.0	198.83333333333334	2.6087459737497545	1193	57446
-0.00065034564	-0.00065144367	15.10022521018982	54	183.66666666666666	36.077077979730504	200.0	103.0	183.66666666666666	36.077077979730504	1102	58548
-0.0024631976	-0.002547564	15.359604120254517	55	178.66666666666666	32.48931448269654	200.0	110.0	178.66666666666666	32.48931448269654	1072	59620
