OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.035392243	1.1563587188720703	0	23.466666666666665	17.206071279896783	74.0	6.0	23.466666666666665	17.206071279896783	704	704
-0.077550545	1.5055625438690186	1	16.0	9.338094023943002	45.0	4.0	16.0	9.338094023943002	720	1424
-0.042304073	1.7225375175476074	2	17.9	8.48174510345601	48.0	3.0	17.9	8.48174510345601	716	2140
-0.020810954	1.9397764205932617	3	23.64516129032258	17.455100718787552	71.0	5.0	23.64516129032258	17.455100718787552	733	2873
-0.07558158	2.1551334857940674	4	20.25	11.016086722001905	52.0	3.0	20.25	11.016086722001905	729	3602
-0.02579323	2.367323637008667	5	23.566666666666666	10.499788357655385	46.0	6.0	23.566666666666666	10.499788357655385	707	4309
-0.018093081	2.5727767944335938	6	24.17241379310345	11.38985926926241	48.0	8.0	24.17241379310345	11.38985926926241	701	5010
-0.05108573	2.7850091457366943	7	22.78125	11.14880704100219	47.0	6.0	22.78125	11.14880704100219	729	5739
-0.025863105	2.9911351203918457	8	28.32	16.096508938276028	66.0	5.0	28.32	16.096508938276028	708	6447
0.0006545718	3.2064144611358643	9	24.3	13.748090776540572	62.0	6.0	24.3	13.748090776540572	729	7176
-0.024308825	3.412020206451416	10	25.285714285714285	11.618510916566173	49.0	9.0	25.285714285714285	11.618510916566173	708	7884
-0.015328198	3.6276798248291016	11	24.3	14.026522496090516	76.0	8.0	24.3	14.026522496090516	729	8613
-0.04207299	3.8460545539855957	12	30.666666666666668	15.839472494022294	66.0	10.0	30.666666666666668	15.839472494022294	736	9349
-0.058361974	4.050982713699341	13	24.275862068965516	14.438684990567426	59.0	3.0	24.275862068965516	14.438684990567426	704	10053
-0.05525204	4.265247821807861	14	27.576923076923077	13.445539943739643	57.0	11.0	27.576923076923077	13.445539943739643	717	10770
-0.027531167	4.466628313064575	15	46.8	25.24070786117801	98.0	9.0	46.8	25.24070786117801	702	11472
-0.07269837	4.671648979187012	16	29.583333333333332	18.409500868362027	76.0	9.0	29.583333333333332	18.409500868362027	710	12182
-0.041709684	4.878054618835449	17	50.857142857142854	25.531093488017266	110.0	13.0	50.857142857142854	25.531093488017266	712	12894
-0.024484672	5.079298734664917	18	37.26315789473684	17.840940809695805	72.0	13.0	37.26315789473684	17.840940809695805	708	13602
-0.062379245	5.279317855834961	19	36.94736842105263	21.019974671251518	80.0	8.0	36.94736842105263	21.019974671251518	702	14304
-0.0065426324	5.484738826751709	20	44.625	23.942313484707363	102.0	14.0	44.625	23.942313484707363	714	15018
-0.049121946	5.698032379150391	21	29.36	16.60814258127621	79.0	7.0	29.36	16.60814258127621	734	15752
-0.012433002	5.91135573387146	22	43.88235294117647	23.77314934453964	85.0	12.0	43.88235294117647	23.77314934453964	746	16498
-0.019753003	6.108990669250488	23	59.25	35.7354282657048	127.0	4.0	59.25	35.7354282657048	711	17209
-0.0046490976	6.32365608215332	24	59.46153846153846	37.033488762751325	143.0	21.0	59.46153846153846	37.033488762751325	773	17982
-0.0019716325	6.514758348464966	25	51.214285714285715	34.955438104266754	133.0	8.0	51.214285714285715	34.955438104266754	717	18699
-0.0005506044	6.722287654876709	26	41.23529411764706	20.604195494420996	81.0	9.0	41.23529411764706	20.604195494420996	701	19400
0.0034729673	6.92844820022583	27	49.0	22.8939584461345	103.0	13.0	49.0	22.8939584461345	735	20135
-0.022808315	7.133298397064209	28	45.6875	28.69172082239056	123.0	11.0	45.6875	28.69172082239056	731	20866
0.003301848	7.334238290786743	29	47.8	34.332103537845356	137.0	7.0	47.8	34.332103537845356	717	21583
-0.0031139767	7.540449857711792	30	49.4	19.5509590557599	90.0	14.0	49.4	19.5509590557599	741	22324
0.047047578	7.745957612991333	31	48.8	15.02087436425279	74.0	23.0	48.8	15.02087436425279	732	23056
0.0072954698	7.971647024154663	32	82.4	49.47565057682415	187.0	10.0	82.4	49.47565057682415	824	23880
-0.028717123	8.189287424087524	33	53.642857142857146	33.91924683896222	158.0	16.0	53.642857142857146	33.91924683896222	751	24631
-0.034080412	8.398998737335205	34	46.4375	18.391467960714827	93.0	21.0	46.4375	18.391467960714827	743	25374
-0.038338967	8.609452247619629	35	53.642857142857146	22.638800898511587	91.0	16.0	53.642857142857146	22.638800898511587	751	26125
-0.020481907	8.82158613204956	36	54.07142857142857	22.51178829513324	85.0	9.0	54.07142857142857	22.51178829513324	757	26882
-0.024702802	9.025970935821533	37	64.36363636363636	15.824450168662919	87.0	37.0	64.36363636363636	15.824450168662919	708	27590
-0.04119021	9.227585792541504	38	81.44444444444444	31.510531259356984	136.0	53.0	81.44444444444444	31.510531259356984	733	28323
-0.030084303	9.425784349441528	39	70.8	20.33617466486753	103.0	29.0	70.8	20.33617466486753	708	29031
-0.08193801	9.635287523269653	40	49.13333333333333	22.688812710722043	92.0	16.0	49.13333333333333	22.688812710722043	737	29768
0.009111249	9.843085765838623	41	82.88888888888889	46.78424341697497	189.0	12.0	82.88888888888889	46.78424341697497	746	30514
-0.005543165	10.050755262374878	42	62.083333333333336	30.579018769229485	115.0	17.0	62.083333333333336	30.579018769229485	745	31259
-0.025404418	10.26226019859314	43	56.76923076923077	21.810914156251247	103.0	17.0	56.76923076923077	21.810914156251247	738	31997
-0.0010099242	10.463460922241211	44	79.88888888888889	51.95392070424724	214.0	20.0	79.88888888888889	51.95392070424724	719	32716
0.00066507974	10.681840658187866	45	60.07692307692308	23.453592601500514	108.0	19.0	60.07692307692308	23.453592601500514	781	33497
-0.029087594	10.876362800598145	46	77.88888888888889	27.59405912085846	127.0	34.0	77.88888888888889	27.59405912085846	701	34198
-0.013223613	11.083096504211426	47	75.0	26.374229846575616	121.0	38.0	75.0	26.374229846575616	750	34948
-0.070053145	11.291085243225098	48	74.9	27.171492413925296	103.0	16.0	74.9	27.171492413925296	749	35697
0.014085543	11.501969814300537	49	61.416666666666664	18.816917624544377	99.0	35.0	61.416666666666664	18.816917624544377	737	36434
0.018299187	11.716422080993652	50	97.125	42.80898708215367	184.0	55.0	97.125	42.80898708215367	777	37211
-0.054411266	11.917622804641724	51	65.54545454545455	36.57212956825217	139.0	8.0	65.54545454545455	36.57212956825217	721	37932
-0.01603341	12.120227336883545	52	64.36363636363636	21.503795551960028	113.0	40.0	64.36363636363636	21.503795551960028	708	38640
-0.039247774	12.332101106643677	53	69.36363636363636	41.90524533727084	167.0	8.0	69.36363636363636	41.90524533727084	763	39403
-0.037657876	12.539567947387695	54	56.92307692307692	31.832401341210957	102.0	5.0	56.92307692307692	31.832401341210957	740	40143
-0.053185765	12.744655132293701	55	71.8	29.52558212804618	130.0	17.0	71.8	29.52558212804618	718	40861
-0.019258661	12.945767879486084	56	71.8	27.97427389584938	111.0	8.0	71.8	27.97427389584938	718	41579
-0.0026085812	13.137731552124023	57	63.81818181818182	32.02504185454133	122.0	21.0	63.81818181818182	32.02504185454133	702	42281
-0.013862792	13.350936889648438	58	84.0	40.49965706301995	166.0	40.0	84.0	40.49965706301995	756	43037
-0.032676525	13.572470426559448	59	66.66666666666667	43.59727310534711	185.0	8.0	66.66666666666667	43.59727310534711	800	43837
-0.0030730523	13.795780181884766	60	66.66666666666667	27.34755727462489	113.0	28.0	66.66666666666667	27.34755727462489	800	44637
-0.011970008	14.025457620620728	61	94.0	43.54563379056759	172.0	28.0	94.0	43.54563379056759	846	45483
0.054797642	14.233911514282227	62	75.1	21.092415698539604	126.0	44.0	75.1	21.092415698539604	751	46234
-0.020627107	14.4486722946167	63	96.875	26.63849423297045	137.0	61.0	96.875	26.63849423297045	775	47009
0.012626385	14.651195287704468	64	84.0	27.300793639257694	126.0	47.0	84.0	27.300793639257694	756	47765
-0.028945802	14.859075546264648	65	70.0	24.45032068947526	114.0	36.0	70.0	24.45032068947526	770	48535
0.012371977	15.053461790084839	66	178.0	56.80228868628446	266.0	109.0	178.0	56.80228868628446	712	49247
-0.050588224	15.256159782409668	67	92.375	22.846977371197266	148.0	67.0	92.375	22.846977371197266	739	49986
-0.036433198	15.480170726776123	68	91.22222222222223	20.070862118325646	121.0	65.0	91.22222222222223	20.070862118325646	821	50807
0.016614676	15.69825005531311	69	87.22222222222223	56.45603555526445	234.0	39.0	87.22222222222223	56.45603555526445	785	51592
