OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-1.1298048	2.766982316970825	0	-586.7724957393071	93.64677503507036	-408.35204840763913	-740.5225476500166	151.0	0.0	5134	5134
-1.1492292	4.696903944015503	1	-579.7112407229596	72.72811237496404	-479.27796861457324	-721.3115483997076	151.0	0.0	5134	10268
-1.1189262	6.473251581192017	2	-612.490879671513	74.37350592165838	-483.15412855911995	-774.383203007694	151.0	0.0	5134	15402
-1.0552804	8.259440422058105	3	-575.0443225483687	81.82450548641683	-386.6563853161156	-729.2743838079848	151.0	0.0	5134	20536
-1.0507104	10.035326957702637	4	-588.4458844314782	67.01000740526757	-465.4624991699489	-726.2212146514015	151.0	0.0	5134	25670
-0.95652986	11.841346979141235	5	-553.522517392194	71.26859814844929	-391.8509565891181	-720.1381590507413	151.0	0.0	5134	30804
-1.186643	13.60493016242981	6	-542.5053691791558	107.25898792126408	-278.07023282292965	-727.7878210513085	151.0	0.0	5134	35938
-0.9801219	15.366103887557983	7	-538.9242075125447	96.48734764337563	-315.2503652015756	-729.7141569418282	151.0	0.0	5134	41072
-1.0616568	17.11514925956726	8	-542.9843444083906	79.32230338435802	-348.65636556005586	-676.0967535937002	151.0	0.0	5134	46206
-0.98577434	18.888592958450317	9	-519.8639247377365	88.06664039744216	-238.2573467324328	-664.5881646893297	151.0	0.0	5134	51340
-0.96951866	20.67031168937683	10	-520.2948939421353	82.86940813398732	-330.04981288497595	-719.0362326335321	151.0	0.0	5134	56474
-1.0165417	22.44349217414856	11	-516.8730801885046	78.83301206192877	-330.75017161610026	-669.2122921476989	151.0	0.0	5134	61608
-1.0476985	24.202852725982666	12	-513.2828873401994	68.09684923964171	-363.48523959540785	-619.7845517201605	151.0	0.0	5134	66742
-1.1430168	26.000061988830566	13	-525.6488617118756	97.1125832763673	-329.3750281666896	-673.8739228833535	151.0	0.0	5134	71876
-1.0550385	27.795052766799927	14	-499.2913010639328	77.23898187175926	-348.45302499312504	-666.512083900561	151.0	0.0	5134	77010
-1.047557	29.595775604248047	15	-487.17969495989234	83.68303304433324	-310.0830639427055	-689.5771439196228	151.0	0.0	5134	82144
-1.1457369	31.40939164161682	16	-496.23208149800365	87.4446150276918	-276.0672313352436	-649.0064103104526	151.0	0.0	5134	87278
-1.0382103	33.19617533683777	17	-506.2286636876089	95.1759499058571	-270.09082601916305	-686.5736365621358	151.0	0.0	5134	92412
-0.9862967	34.97521257400513	18	-490.920539583522	67.99788883790434	-353.73687045757845	-629.0745266799862	151.0	0.0	5134	97546
-0.9321452	36.740429401397705	19	-474.8971831338467	99.23277306104687	-282.7446986625995	-742.0284095410002	151.0	0.0	5134	102680
-0.99500155	38.49713969230652	20	-448.61412741936977	70.89284116795062	-259.68814285231866	-618.508616784095	151.0	0.0	5134	107814
-0.9270692	40.249300718307495	21	-484.5632965209203	75.1185338343882	-222.7887511878727	-626.7550341987635	151.0	0.0	5134	112948
-1.0263176	42.02203702926636	22	-466.874481170454	84.83720176728792	-275.22568638622477	-637.3943729975156	151.0	0.0	5134	118082
-0.92865485	43.798871755599976	23	-456.50344398640016	64.52341134043075	-345.10669317624735	-624.3922473206801	151.0	0.0	5134	123216
-0.96497214	45.59090328216553	24	-425.5334116245497	85.21537223692046	-273.2156369809452	-621.2911956742513	151.0	0.0	5134	128350
-0.99289817	47.33659815788269	25	-431.0525361320361	88.62230258316953	-211.19802534115217	-616.6182623544877	151.0	0.0	5134	133484
-1.1733266	49.11159682273865	26	-448.0135789808478	72.18542569650663	-316.547639370268	-619.8990814879655	151.0	0.0	5134	138618
-1.1063592	50.876851081848145	27	-444.9481129719102	63.157909106971445	-301.7726524661559	-542.0562301819339	151.0	0.0	5134	143752
-1.0702399	52.666123151779175	28	-422.557064768559	67.39950685825954	-326.72078941591155	-580.6741412563687	151.0	0.0	5134	148886
-1.1025724	54.44163632392883	29	-437.726855242008	68.54086308334747	-244.45819687578518	-612.7679193196047	151.0	0.0	5134	154020
-1.0121664	56.22156643867493	30	-431.10177782577256	82.00768995754186	-238.20243705009	-579.0834218803361	151.0	0.0	5134	159154
-0.95876086	57.98170018196106	31	-412.06349812556044	90.56109742247432	-170.31218192510576	-624.6062424936638	151.0	0.0	5134	164288
-1.0788126	59.75457525253296	32	-404.72054245845123	58.76120774944974	-283.50163465240314	-533.9168622364766	151.0	0.0	5134	169422
-0.99690837	61.51641058921814	33	-391.8736611032353	70.47844827011313	-247.25038700886773	-523.427548218957	151.0	0.0	5134	174556
-0.9653077	63.29169011116028	34	-404.9157598907018	73.32301792079187	-256.0088931807343	-600.7749690167825	151.0	0.0	5134	179690
-0.9908304	65.06860566139221	35	-405.6136032585359	72.65876797239	-214.97820171815704	-543.7685612034417	151.0	0.0	5134	184824
-0.96596	66.85306930541992	36	-392.01661457277186	85.11794727203237	-225.01588396385728	-656.2765412379472	151.0	0.0	5134	189958
-1.0226398	68.61955046653748	37	-400.887593363388	83.89689303425715	-146.3387197327059	-532.307698960805	151.0	0.0	5134	195092
-1.1322505	70.40919923782349	38	-394.2448919390932	67.0881389798479	-208.39088771370348	-550.1937560621122	151.0	0.0	5134	200226
-0.93066627	72.18556952476501	39	-389.2676878775202	73.36932936523753	-219.85228631402472	-505.56158942904153	151.0	0.0	5134	205360
-1.0792873	73.94656586647034	40	-394.46864891281325	62.916288796700904	-253.24082068011538	-522.2887627473215	151.0	0.0	5134	210494
-0.9503824	75.70439457893372	41	-398.2359133368076	65.17927806206221	-259.6445878087486	-554.1768858518305	151.0	0.0	5134	215628
-1.1207074	77.4706711769104	42	-381.0750767277979	71.6534206441995	-237.58842561761327	-475.38405225249744	151.0	0.0	5134	220762
-1.0599995	79.25117564201355	43	-369.646320666337	60.86141806558823	-257.29818518298805	-527.0436781422743	151.0	0.0	5134	225896
-0.939726	80.9947600364685	44	-373.57906013823026	72.8836692134344	-251.88466847938466	-539.6809844589569	151.0	0.0	5134	231030
-0.99033326	82.79921436309814	45	-382.23445381357726	71.82736578900744	-211.7609285221706	-509.33328876674153	151.0	0.0	5134	236164
-1.0653719	84.56607985496521	46	-371.3533198420942	59.67670554639713	-250.2719686497296	-506.14543642423786	151.0	0.0	5134	241298
-1.0988714	86.34619927406311	47	-376.4154712160871	64.01057262167247	-192.6649774665214	-466.133214490794	151.0	0.0	5134	246432
-1.0761968	88.1101644039154	48	-361.96753529863867	57.32496944565647	-233.4318792018561	-493.92170732321944	151.0	0.0	5134	251566
-1.0736091	89.8778510093689	49	-346.6796133789825	70.91240651921115	-201.61269822442563	-516.0074778680819	151.0	0.0	5134	256700
-1.0762722	91.69178652763367	50	-347.1391668602869	72.34778091389816	-147.7960214277535	-517.2133887497055	151.0	0.0	5134	261834
-1.0700783	93.46818375587463	51	-357.0507788256773	57.62710738141887	-255.86939156697218	-472.5694845779242	151.0	0.0	5134	266968
-1.0871563	95.2278687953949	52	-336.6606930848825	67.08608866953172	-194.87992087489283	-450.7332324700392	151.0	0.0	5134	272102
-1.1476372	97.01425409317017	53	-354.7675637551006	70.20357970853166	-173.02913040289314	-514.5022374008416	151.0	0.0	5134	277236
-1.1216547	98.76179051399231	54	-350.2235692338026	60.47233231713292	-248.15246472897985	-473.1332338081936	151.0	0.0	5134	282370
-1.0512441	100.54304933547974	55	-304.8328739873509	69.32658104036022	-156.78750278041852	-443.2500610573554	151.0	0.0	5134	287504
-1.1689031	102.31988167762756	56	-356.76303469176435	63.65713736971881	-152.93487106293622	-482.50944242712757	151.0	0.0	5134	292638
-1.0484217	104.06955218315125	57	-327.9606096130377	74.83619993730993	-155.07749576122376	-502.3751320998536	151.0	0.0	5134	297772
-0.9507566	105.87572717666626	58	-324.7964271681401	77.26212287398182	-189.62571696488575	-487.1029905448961	151.0	0.0	5134	302906
