Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4757578372955322	0	22.90909090909091	9.887591355325995	50.0	9.0	22.90909090909091	9.887591355325995	1008	1008
0.7903604507446289	1	21.354166666666668	10.716983374013832	64.0	10.0	21.354166666666668	10.716983374013832	1025	2033
1.0568723678588867	2	24.853658536585368	11.239219171753872	63.0	9.0	24.853658536585368	11.239219171753872	1019	3052
1.3238372802734375	3	25.794871794871796	13.489177974193272	76.0	10.0	25.794871794871796	13.489177974193272	1006	4058
1.60148024559021	4	28.13888888888889	17.22103490530916	72.0	12.0	28.13888888888889	17.22103490530916	1013	5071
1.8716087341308594	5	24.658536585365855	19.564290212449677	138.0	10.0	24.658536585365855	19.564290212449677	1011	6082
2.1358938217163086	6	33.064516129032256	21.57049281425299	113.0	14.0	33.064516129032256	21.57049281425299	1025	7107
2.4005520343780518	7	29.941176470588236	17.24894059231156	97.0	11.0	29.941176470588236	17.24894059231156	1018	8125
2.673459768295288	8	41.48	30.45668399547134	141.0	11.0	41.48	30.45668399547134	1037	9162
2.938051223754883	9	33.38709677419355	17.460882399006216	80.0	13.0	33.38709677419355	17.460882399006216	1035	10197
3.214895248413086	10	34.233333333333334	14.923545899759286	74.0	14.0	34.233333333333334	14.923545899759286	1027	11224
3.4781103134155273	11	40.24	21.09650207972876	98.0	12.0	40.24	21.09650207972876	1006	12230
3.755077362060547	12	52.8	40.59384189750953	187.0	18.0	52.8	40.59384189750953	1056	13286
4.022441625595093	13	48.57142857142857	25.879890020689675	111.0	13.0	48.57142857142857	25.879890020689675	1020	14306
4.326146364212036	14	52.80952380952381	29.00512113669231	138.0	14.0	52.80952380952381	29.00512113669231	1109	15415
4.596243619918823	15	38.73076923076923	19.964502521894843	95.0	17.0	38.73076923076923	19.964502521894843	1007	16422
4.863956689834595	16	50.6	26.04496112494699	113.0	23.0	50.6	26.04496112494699	1012	17434
5.134458541870117	17	48.61904761904762	24.07226459854773	130.0	24.0	48.61904761904762	24.07226459854773	1021	18455
5.398048639297485	18	48.42857142857143	16.46517661054161	92.0	23.0	48.42857142857143	16.46517661054161	1017	19472
5.663743495941162	19	53.1578947368421	25.691004278366094	105.0	17.0	53.1578947368421	25.691004278366094	1010	20482
5.9559102058410645	20	57.388888888888886	28.041910873406948	111.0	19.0	57.388888888888886	28.041910873406948	1033	21515
6.233865976333618	21	56.611111111111114	31.84535355762088	141.0	16.0	56.611111111111114	31.84535355762088	1019	22534
6.4950151443481445	22	55.94444444444444	31.86686231150232	127.0	21.0	55.94444444444444	31.86686231150232	1007	23541
6.769574403762817	23	68.13333333333334	42.782966496284736	200.0	35.0	68.13333333333334	42.782966496284736	1022	24563
7.031671047210693	24	72.57142857142857	31.449992699781767	127.0	25.0	72.57142857142857	31.449992699781767	1016	25579
7.294383525848389	25	72.42857142857143	24.1001312554644	149.0	46.0	72.42857142857143	24.1001312554644	1014	26593
7.556844234466553	26	68.26666666666667	18.0682656119015	96.0	44.0	68.26666666666667	18.0682656119015	1024	27617
7.841961860656738	27	67.8125	28.851383740645787	117.0	22.0	67.8125	28.851383740645787	1085	28702
8.112697839736938	28	68.0	33.980386499665755	127.0	18.0	68.0	33.980386499665755	1020	29722
8.407189130783081	29	129.22222222222223	56.6132645975752	200.0	49.0	129.22222222222223	56.6132645975752	1163	30885
8.681004762649536	30	79.0	24.242365967295925	138.0	45.0	79.0	24.242365967295925	1027	31912
8.93997836112976	31	84.41666666666667	34.89856332604857	139.0	24.0	84.41666666666667	34.89856332604857	1013	32925
9.221219062805176	32	88.5	41.71430609914701	195.0	33.0	88.5	41.71430609914701	1062	33987
9.487328290939331	33	101.8	42.430649299769144	172.0	24.0	101.8	42.430649299769144	1018	35005
9.765100240707397	34	80.53846153846153	42.68239663196669	154.0	21.0	80.53846153846153	42.68239663196669	1047	36052
10.053710222244263	35	125.55555555555556	50.3435113574974	190.0	31.0	125.55555555555556	50.3435113574974	1130	37182
10.337726354598999	36	83.53846153846153	39.43176264542892	184.0	25.0	83.53846153846153	39.43176264542892	1086	38268
10.657454490661621	37	99.25	38.1294396322142	200.0	49.0	99.25	38.1294396322142	1191	39459
10.922951936721802	38	113.22222222222223	57.46840248302207	199.0	52.0	113.22222222222223	57.46840248302207	1019	40478
11.202496767044067	39	104.7	52.220781303998116	196.0	43.0	104.7	52.220781303998116	1047	41525
11.498308658599854	40	140.875	48.88618797779185	200.0	60.0	140.875	48.88618797779185	1127	42652
11.79752254486084	41	157.71428571428572	37.617299537444154	200.0	114.0	157.71428571428572	37.617299537444154	1104	43756
12.160547733306885	42	146.75	47.94723662527383	200.0	36.0	146.75	47.94723662527383	1174	44930
12.42296028137207	43	126.5	52.77783625727754	200.0	47.0	126.5	52.77783625727754	1012	45942
12.690156698226929	44	126.5	46.03802775966842	200.0	63.0	126.5	46.03802775966842	1012	46954
12.968432426452637	45	156.85714285714286	65.25210138144118	200.0	29.0	156.85714285714286	65.25210138144118	1098	48052
13.271632432937622	46	198.5	3.3541019662496847	200.0	191.0	198.5	3.3541019662496847	1191	49243
13.582341194152832	47	188.83333333333334	12.850637684134156	200.0	165.0	188.83333333333334	12.850637684134156	1133	50376
13.837834358215332	48	143.42857142857142	51.798668330530724	200.0	43.0	143.42857142857142	51.798668330530724	1004	51380
14.13409686088562	49	186.5	30.18691769624716	200.0	119.0	186.5	30.18691769624716	1119	52499
14.400013208389282	50	168.5	33.653875457862696	200.0	122.0	168.5	33.653875457862696	1011	53510
14.712939262390137	51	148.875	43.01580378186603	200.0	68.0	148.875	43.01580378186603	1191	54701
14.973000526428223	52	145.0	59.404184556789794	200.0	42.0	145.0	59.404184556789794	1015	55716
15.290274143218994	53	169.33333333333334	49.577100448583	200.0	62.0	169.33333333333334	49.577100448583	1016	56732
15.569827318191528	54	178.16666666666666	35.83488368739167	200.0	103.0	178.16666666666666	35.83488368739167	1069	57801
15.839625835418701	55	168.83333333333334	32.78422723743165	200.0	119.0	168.83333333333334	32.78422723743165	1013	58814
16.106550216674805	56	147.28571428571428	48.831237910976284	200.0	47.0	147.28571428571428	48.831237910976284	1031	59845
16.393702268600464	57	180.5	27.651100038395096	200.0	138.0	180.5	27.651100038395096	1083	60928
16.704063653945923	58	167.14285714285714	37.44111022250646	200.0	112.0	167.14285714285714	37.44111022250646	1170	62098
16.999048709869385	59	182.83333333333334	31.039848940067703	200.0	115.0	182.83333333333334	31.039848940067703	1097	63195
17.282532930374146	60	179.66666666666666	24.770053604212396	200.0	135.0	179.66666666666666	24.770053604212396	1078	64273
17.550003051757812	61	168.16666666666666	33.26868731338156	200.0	117.0	168.16666666666666	33.26868731338156	1009	65282
17.824522972106934	62	175.16666666666666	28.204117114744477	200.0	131.0	175.16666666666666	28.204117114744477	1051	66333
18.123408555984497	63	193.83333333333334	13.789085861248703	200.0	163.0	193.83333333333334	13.789085861248703	1163	67496
18.420902013778687	64	189.16666666666666	19.359895546091035	200.0	147.0	189.16666666666666	19.359895546091035	1135	68631
18.724632263183594	65	167.85714285714286	60.81923702116571	200.0	25.0	167.85714285714286	60.81923702116571	1175	69806
19.00371026992798	66	153.71428571428572	33.546191121728114	200.0	102.0	153.71428571428572	33.546191121728114	1076	70882
19.29754376411438	67	184.16666666666666	15.048994060143098	200.0	163.0	184.16666666666666	15.048994060143098	1105	71987
19.601951837539673	68	192.66666666666666	7.608474807008885	200.0	180.0	192.66666666666666	7.608474807008885	1156	73143
19.917752027511597	69	171.42857142857142	35.24549471860459	200.0	108.0	171.42857142857142	35.24549471860459	1200	74343
20.205536603927612	70	158.28571428571428	45.69999776715933	200.0	68.0	158.28571428571428	45.69999776715933	1108	75451
20.47862410545349	71	128.875	70.18268572090983	200.0	16.0	128.875	70.18268572090983	1031	76482
20.75605845451355	72	151.57142857142858	50.11374816457098	200.0	44.0	151.57142857142858	50.11374816457098	1061	77543
21.04377269744873	73	187.83333333333334	17.81775020091544	200.0	154.0	187.83333333333334	17.81775020091544	1127	78670
21.302762985229492	74	143.0	59.018157012421675	200.0	19.0	143.0	59.018157012421675	1001	79671
21.588961601257324	75	175.33333333333334	25.972207367791356	200.0	127.0	175.33333333333334	25.972207367791356	1052	80723
21.887457370758057	76	163.14285714285714	33.79952903910506	200.0	120.0	163.14285714285714	33.79952903910506	1142	81865
22.17965030670166	77	162.71428571428572	21.001457675356633	196.0	139.0	162.71428571428572	21.001457675356633	1139	83004
