Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4813826084136963	0	16.883333333333333	6.794830551398778	45.0	9.0	16.883333333333333	6.794830551398778	1013	1013
0.7913951873779297	1	17.06779661016949	9.821913250015802	72.0	8.0	17.06779661016949	9.821913250015802	1007	2020
1.0595567226409912	2	17.892857142857142	8.698683339260874	69.0	10.0	17.892857142857142	8.698683339260874	1002	3022
1.3292460441589355	3	20.2	11.05802875742327	66.0	9.0	20.2	11.05802875742327	1010	4032
1.5936214923858643	4	19.132075471698112	7.600987363491956	37.0	9.0	19.132075471698112	7.600987363491956	1014	5046
1.8606548309326172	5	20.12	9.969232668565821	54.0	9.0	20.12	9.969232668565821	1006	6052
2.1187784671783447	6	23.348837209302324	10.85610688909485	64.0	10.0	23.348837209302324	10.85610688909485	1004	7056
2.3836119174957275	7	25.666666666666668	13.121392463109247	69.0	9.0	25.666666666666668	13.121392463109247	1001	8057
2.6514458656311035	8	29.970588235294116	14.59751246761634	86.0	10.0	29.970588235294116	14.59751246761634	1019	9076
2.917217493057251	9	31.8125	16.823416530241413	76.0	12.0	31.8125	16.823416530241413	1018	10094
3.1886961460113525	10	35.55172413793103	20.332725798737826	92.0	15.0	35.55172413793103	20.332725798737826	1031	11125
3.4859652519226074	11	31.875	14.989058509459491	84.0	12.0	31.875	14.989058509459491	1020	12145
3.756683111190796	12	32.70967741935484	13.723522420933964	68.0	10.0	32.70967741935484	13.723522420933964	1014	13159
4.011122465133667	13	35.785714285714285	17.611597523987957	86.0	14.0	35.785714285714285	17.611597523987957	1002	14161
4.276295185089111	14	34.1	21.936803170319354	124.0	11.0	34.1	21.936803170319354	1023	15184
4.5410027503967285	15	43.82608695652174	23.332478155181107	94.0	14.0	43.82608695652174	23.332478155181107	1008	16192
4.81183648109436	16	39.61538461538461	20.769943007730635	90.0	13.0	39.61538461538461	20.769943007730635	1030	17222
5.076105356216431	17	47.666666666666664	33.79536927046344	120.0	12.0	47.666666666666664	33.79536927046344	1001	18223
5.3447425365448	18	47.72727272727273	22.96673843583728	96.0	22.0	47.72727272727273	22.96673843583728	1050	19273
5.613438367843628	19	44.56521739130435	17.773517395409243	90.0	16.0	44.56521739130435	17.773517395409243	1025	20298
5.8767311573028564	20	46.27272727272727	18.849118180921543	99.0	20.0	46.27272727272727	18.849118180921543	1018	21316
6.14717435836792	21	50.35	16.784740093310948	86.0	28.0	50.35	16.784740093310948	1007	22323
6.414060592651367	22	50.75	13.141061600951424	74.0	23.0	50.75	13.141061600951424	1015	23338
6.679833650588989	23	57.05555555555556	27.53073478904425	135.0	23.0	57.05555555555556	27.53073478904425	1027	24365
6.9434850215911865	24	50.5	24.49183537426299	102.0	12.0	50.5	24.49183537426299	1010	25375
7.205719947814941	25	50.5	17.162459031269382	90.0	24.0	50.5	17.162459031269382	1010	26385
7.474455118179321	26	54.05263157894737	17.6887525495441	82.0	19.0	54.05263157894737	17.6887525495441	1027	27412
7.737537622451782	27	56.55555555555556	32.61939133947819	138.0	20.0	56.55555555555556	32.61939133947819	1018	28430
8.01973843574524	28	56.1578947368421	24.62190543290292	109.0	19.0	56.1578947368421	24.62190543290292	1067	29497
8.2836275100708	29	51.25	14.905955185763842	82.0	23.0	51.25	14.905955185763842	1025	30522
8.553287744522095	30	64.625	26.471387855569642	136.0	33.0	64.625	26.471387855569642	1034	31556
8.815813064575195	31	77.53846153846153	32.68877809000745	134.0	40.0	77.53846153846153	32.68877809000745	1008	32564
9.098219871520996	32	65.75	20.858151883616152	121.0	37.0	65.75	20.858151883616152	1052	33616
9.357697486877441	33	59.23529411764706	28.222913952537187	123.0	27.0	59.23529411764706	28.222913952537187	1007	34623
9.621003866195679	34	63.375	33.99977021981178	156.0	26.0	63.375	33.99977021981178	1014	35637
9.913224220275879	35	68.0625	30.16510556503988	139.0	31.0	68.0625	30.16510556503988	1089	36726
10.189017295837402	36	70.8	45.8624029025955	200.0	30.0	70.8	45.8624029025955	1062	37788
10.468326330184937	37	57.44444444444444	14.671295565840357	92.0	35.0	57.44444444444444	14.671295565840357	1034	38822
10.733305215835571	38	64.1875	23.50324113287357	118.0	25.0	64.1875	23.50324113287357	1027	39849
11.009067296981812	39	75.21428571428571	27.208660836024176	128.0	28.0	75.21428571428571	27.208660836024176	1053	40902
11.269587993621826	40	71.71428571428571	38.104046600681905	200.0	39.0	71.71428571428571	38.104046600681905	1004	41906
11.555030822753906	41	84.92307692307692	35.138104538129895	157.0	39.0	84.92307692307692	35.138104538129895	1104	43010
11.820756435394287	42	79.3076923076923	35.00853657518541	173.0	30.0	79.3076923076923	35.00853657518541	1031	44041
12.092601537704468	43	68.6	29.154302141079167	120.0	28.0	68.6	29.154302141079167	1029	45070
12.377087354660034	44	78.64285714285714	31.517811614697997	154.0	38.0	78.64285714285714	31.517811614697997	1101	46171
12.64656949043274	45	87.25	24.09399994466119	143.0	48.0	87.25	24.09399994466119	1047	47218
12.927965641021729	46	82.3076923076923	39.38251196306185	152.0	36.0	82.3076923076923	39.38251196306185	1070	48288
13.197428464889526	47	86.25	37.82883600288718	184.0	38.0	86.25	37.82883600288718	1035	49323
13.488599061965942	48	94.91666666666667	38.26978428066833	175.0	52.0	94.91666666666667	38.26978428066833	1139	50462
13.764851331710815	49	79.46153846153847	29.11149755579105	137.0	36.0	79.46153846153847	29.11149755579105	1033	51495
14.028815984725952	50	86.08333333333333	36.78418666885118	157.0	38.0	86.08333333333333	36.78418666885118	1033	52528
14.302504301071167	51	85.75	27.800254794995436	145.0	54.0	85.75	27.800254794995436	1029	53557
14.586167097091675	52	100.0	40.19724097271082	200.0	49.0	100.0	40.19724097271082	1100	54657
14.874368906021118	53	89.75	41.71155914931336	200.0	46.0	89.75	41.71155914931336	1077	55734
15.135064840316772	54	112.33333333333333	38.21866908549625	198.0	50.0	112.33333333333333	38.21866908549625	1011	56745
15.409704685211182	55	114.88888888888889	32.70557018288558	171.0	64.0	114.88888888888889	32.70557018288558	1034	57779
15.671708345413208	56	113.66666666666667	35.38675207224057	190.0	57.0	113.66666666666667	35.38675207224057	1023	58802
15.952652931213379	57	118.22222222222223	40.405659058486066	183.0	67.0	118.22222222222223	40.405659058486066	1064	59866
16.22246551513672	58	128.25	38.758063677124014	200.0	58.0	128.25	38.758063677124014	1026	60892
16.498713731765747	59	96.18181818181819	23.02495950768597	138.0	60.0	96.18181818181819	23.02495950768597	1058	61950
16.76989221572876	60	94.36363636363636	23.852854707266182	120.0	42.0	94.36363636363636	23.852854707266182	1038	62988
17.05477809906006	61	102.0	39.8291807141904	185.0	45.0	102.0	39.8291807141904	1122	64110
17.327052116394043	62	113.88888888888889	38.94281974737504	198.0	66.0	113.88888888888889	38.94281974737504	1025	65135
17.596577167510986	63	117.22222222222223	35.310614638842516	181.0	75.0	117.22222222222223	35.310614638842516	1055	66190
17.88534641265869	64	99.63636363636364	29.061917371748102	161.0	61.0	99.63636363636364	29.061917371748102	1096	67286
18.159167051315308	65	129.125	41.67564486603656	200.0	84.0	129.125	41.67564486603656	1033	68319
18.451435089111328	66	109.4	37.326130257501916	200.0	44.0	109.4	37.326130257501916	1094	69413
18.718162059783936	67	104.3	45.197455680602204	200.0	57.0	104.3	45.197455680602204	1043	70456
19.00269842147827	68	106.7	39.64353667371265	200.0	62.0	106.7	39.64353667371265	1067	71523
