CostPreOpt	CostPostOpt	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
63.842064	63.833656	7.051368951797485	31	80.92307692307692	42.90680695228016	159.0	29.0	80.92307692307692	42.90680695228016	1052	33059
53.147514	53.153305	7.263915538787842	32	74.78571428571429	28.34022525222654	128.0	25.0	74.78571428571429	28.34022525222654	1047	34106
63.516205	63.394997	7.491939544677734	33	82.76923076923077	42.76798559338487	200.0	27.0	82.76923076923077	42.76798559338487	1076	35182
65.114365	65.09929	7.701975107192993	34	94.81818181818181	31.799994802224223	157.0	50.0	94.81818181818181	31.799994802224223	1043	36225
55.91671	55.901405	7.923011779785156	35	75.85714285714286	34.35914755066201	149.0	20.0	75.85714285714286	34.35914755066201	1062	37287
64.1652	64.13989	8.118467092514038	36	100.1	22.910477952238363	140.0	72.0	100.1	22.910477952238363	1001	38288
69.394455	69.3305	8.336976051330566	37	89.0	46.78496909621009	198.0	25.0	89.0	46.78496909621009	1068	39356
73.28605	73.221664	8.552873134613037	38	104.3	40.696560051188605	171.0	26.0	104.3	40.696560051188605	1043	40399
77.98134	77.857574	8.773792266845703	39	99.18181818181819	55.603822925828965	200.0	16.0	99.18181818181819	55.603822925828965	1091	41490
68.98237	68.97377	8.984353303909302	40	94.27272727272727	42.2655907954598	170.0	18.0	94.27272727272727	42.2655907954598	1037	42527
75.29742	75.092514	9.198832988739014	41	113.77777777777777	35.570830052407885	177.0	62.0	113.77777777777777	35.570830052407885	1024	43551
66.445274	66.49402	9.420044660568237	42	99.18181818181819	31.839992524605623	162.0	47.0	99.18181818181819	31.839992524605623	1091	44642
70.70481	70.4627	9.63227391242981	43	107.1	32.265926300046	136.0	28.0	107.1	32.265926300046	1071	45713
81.86178	81.822495	9.847496271133423	44	127.875	36.8050183398949	200.0	71.0	127.875	36.8050183398949	1023	46736
86.633484	86.43968	10.06046462059021	45	131.625	41.27631736238106	186.0	46.0	131.625	41.27631736238106	1053	47789
105.18269	105.311	10.276544094085693	46	168.66666666666666	31.4942675559996	200.0	123.0	168.66666666666666	31.4942675559996	1012	48801
99.8932	99.71662	10.509519815444946	47	157.14285714285714	37.896206261044014	200.0	92.0	157.14285714285714	37.896206261044014	1100	49901
95.96866	96.05213	10.736186027526855	48	155.71428571428572	28.049518894342587	200.0	125.0	155.71428571428572	28.049518894342587	1090	50991
97.76193	97.69463	10.972291707992554	49	158.0	31.563993953327806	200.0	108.0	158.0	31.563993953327806	1106	52097
85.49485	85.57365	11.187390089035034	50	128.125	42.954736351187165	179.0	57.0	128.125	42.954736351187165	1025	53122
96.154	96.24278	11.420817375183105	51	142.875	50.82429906058715	200.0	36.0	142.875	50.82429906058715	1143	54265
104.30143	104.306175	11.645380735397339	52	154.57142857142858	52.83628932265924	200.0	48.0	154.57142857142858	52.83628932265924	1082	55347
105.416794	105.33707	11.874074697494507	53	165.28571428571428	49.120011300936014	200.0	78.0	165.28571428571428	49.120011300936014	1157	56504
84.31014	84.27022	12.096933126449585	54	121.22222222222223	46.834882009454304	200.0	63.0	121.22222222222223	46.834882009454304	1091	57595
107.15911	106.91993	12.326845169067383	55	182.33333333333334	18.27262676488766	200.0	152.0	182.33333333333334	18.27262676488766	1094	58689
102.03431	102.051834	12.56948447227478	56	169.0	22.296700588716195	200.0	143.0	169.0	22.296700588716195	1183	59872
101.67653	101.62549	12.775412559509277	57	168.0	28.583211855912904	200.0	126.0	168.0	28.583211855912904	1008	60880
102.67531	102.65462	13.015641212463379	58	168.85714285714286	29.12254193884167	200.0	114.0	168.85714285714286	29.12254193884167	1182	62062
106.87596	106.7716	13.231856346130371	59	178.16666666666666	24.84228026749736	200.0	139.0	178.16666666666666	24.84228026749736	1069	63131
98.36996	98.4088	13.469482660293579	60	163.14285714285714	28.587852422356754	200.0	109.0	163.14285714285714	28.587852422356754	1142	64273
115.80846	115.81773	13.703269720077515	61	195.0	11.180339887498949	200.0	170.0	195.0	11.180339887498949	1170	65443
96.849304	96.77082	13.91092562675476	62	146.57142857142858	52.882233427162454	200.0	54.0	146.57142857142858	52.882233427162454	1026	66469
102.51354	102.50567	14.166152954101562	63	169.85714285714286	31.584031098138237	200.0	113.0	169.85714285714286	31.584031098138237	1189	67658
114.34693	114.20114	14.400993824005127	64	194.66666666666666	7.630348761506398	200.0	182.0	194.66666666666666	7.630348761506398	1168	68826
106.706474	106.69052	14.62914228439331	65	165.28571428571428	56.30710253527851	200.0	36.0	165.28571428571428	56.30710253527851	1157	69983
97.71489	97.615265	14.84272313117981	66	135.0	61.63805642620474	200.0	28.0	135.0	61.63805642620474	1080	71063
103.66993	103.67471	15.043033599853516	67	171.33333333333334	22.727858578307718	200.0	138.0	171.33333333333334	22.727858578307718	1028	72091
105.94513	105.90414	15.296063423156738	68	171.14285714285714	38.959424208962304	200.0	102.0	171.14285714285714	38.959424208962304	1198	73289
113.60958	113.5658	15.552870035171509	69	198.83333333333334	2.608745973749754	200.0	193.0	198.83333333333334	2.608745973749754	1193	74482
108.09105	107.92731	15.800638914108276	70	170.85714285714286	51.46823867043377	200.0	48.0	170.85714285714286	51.46823867043377	1196	75678
114.75792	114.51396	16.0576651096344	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	76878
110.52996	110.339325	16.283576250076294	72	181.16666666666666	31.007615552025644	200.0	116.0	181.16666666666666	31.007615552025644	1087	77965
112.28596	112.26738	16.51667332649231	73	185.33333333333334	32.79566366999691	200.0	112.0	185.33333333333334	32.79566366999691	1112	79077
111.082825	111.1022	16.747068405151367	74	181.16666666666666	42.11261357624604	200.0	87.0	181.16666666666666	42.11261357624604	1087	80164
103.000626	102.99912	16.983534336090088	75	161.42857142857142	46.04301449376951	200.0	66.0	161.42857142857142	46.04301449376951	1130	81294
107.487785	107.51639	17.201923847198486	76	180.83333333333334	29.134267719569603	200.0	124.0	180.83333333333334	29.134267719569603	1085	82379
112.05018	112.05728	17.42990279197693	77	182.0	38.92300091205713	200.0	95.0	182.0	38.92300091205713	1092	83471
98.244316	98.196945	17.65416121482849	78	157.14285714285714	38.31608603419185	200.0	88.0	157.14285714285714	38.31608603419185	1100	84571
102.717476	102.68442	17.882217168807983	79	167.57142857142858	39.532471798897326	200.0	98.0	167.57142857142858	39.532471798897326	1173	85744
105.298615	105.13278	18.091285705566406	80	172.5	35.174564673923115	200.0	102.0	172.5	35.174564673923115	1035	86779
105.35098	105.256836	18.307727575302124	81	174.0	36.787679096857055	200.0	120.0	174.0	36.787679096857055	1044	87823
96.23185	96.19435	18.53285813331604	82	159.71428571428572	36.21646936217312	200.0	115.0	159.71428571428572	36.21646936217312	1118	88941
102.80382	102.77655	18.768452405929565	83	166.28571428571428	41.50288900689164	200.0	92.0	166.28571428571428	41.50288900689164	1164	90105
97.181435	97.147514	18.989041328430176	84	152.85714285714286	50.775214908256096	200.0	47.0	152.85714285714286	50.775214908256096	1070	91175
107.758095	107.78397	19.222506284713745	85	164.28571428571428	62.247694818395345	200.0	26.0	164.28571428571428	62.247694818395345	1150	92325
85.47531	85.34127	19.441675424575806	86	133.125	44.719787287061195	200.0	75.0	133.125	44.719787287061195	1065	93390
92.61407	92.625626	19.66408658027649	87	155.42857142857142	30.10864680195538	200.0	119.0	155.42857142857142	30.10864680195538	1088	94478
115.10029	114.942085	19.905895948410034	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	95678
107.47185	107.44086	20.13696026802063	89	187.83333333333334	18.059315847752618	200.0	154.0	187.83333333333334	18.059315847752618	1127	96805
108.187744	108.18978	20.349080324172974	90	181.16666666666666	26.39707475375928	200.0	136.0	181.16666666666666	26.39707475375928	1087	97892
96.66707	96.694244	20.56926965713501	91	155.85714285714286	50.3656021263622	200.0	77.0	155.85714285714286	50.3656021263622	1091	98983
99.89252	99.847694	20.783756256103516	92	171.33333333333334	36.549813801015304	200.0	119.0	171.33333333333334	36.549813801015304	1028	100011
106.26853	106.21444	21.000959873199463	93	178.5	28.692333470807146	200.0	131.0	178.5	28.692333470807146	1071	101082
104.20619	104.16506	21.221692085266113	94	180.0	32.86842456421258	200.0	111.0	180.0	32.86842456421258	1080	102162
99.414825	99.40777	21.449313402175903	95	163.42857142857142	47.167958685219915	200.0	70.0	163.42857142857142	47.167958685219915	1144	103306
108.743706	108.67068	21.686354398727417	96	196.83333333333334	7.080881928749334	200.0	181.0	196.83333333333334	7.080881928749334	1181	104487
98.07082	97.96853	21.924062728881836	97	168.57142857142858	34.91973303308662	200.0	115.0	168.57142857142858	34.91973303308662	1180	105667
90.45465	90.33639	22.145451068878174	98	153.85714285714286	22.164505546536535	200.0	128.0	153.85714285714286	22.164505546536535	1077	106744
103.53996	103.499435	22.35703754425049	99	177.16666666666666	35.98340666967978	200.0	104.0	177.16666666666666	35.98340666967978	1063	107807
