Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1515862941741943	0	18.44736842105263	12.523025883759827	54.0	4.0	18.44736842105263	12.523025883759827	701	701
1.5057568550109863	1	15.369565217391305	9.487654897978636	54.0	4.0	15.369565217391305	9.487654897978636	707	1408
1.716510534286499	2	18.025641025641026	11.532534090034336	54.0	3.0	18.025641025641026	11.532534090034336	703	2111
1.9321880340576172	3	20.085714285714285	13.480931355217324	75.0	4.0	20.085714285714285	13.480931355217324	703	2814
2.142617702484131	4	20.314285714285713	9.114420061705763	49.0	7.0	20.314285714285713	9.114420061705763	711	3525
2.3467085361480713	5	29.833333333333332	16.369857122840816	84.0	10.0	29.833333333333332	16.369857122840816	716	4241
2.561037302017212	6	30.208333333333332	18.066956870362965	82.0	4.0	30.208333333333332	18.066956870362965	725	4966
2.766770839691162	7	22.677419354838708	12.22210344806119	61.0	9.0	22.677419354838708	12.22210344806119	703	5669
2.9740378856658936	8	30.73913043478261	16.67129110386905	84.0	7.0	30.73913043478261	16.67129110386905	707	6376
3.176485300064087	9	29.208333333333332	18.20938212082503	81.0	7.0	29.208333333333332	18.20938212082503	701	7077
3.3896312713623047	10	30.458333333333332	14.343927770624367	75.0	11.0	30.458333333333332	14.343927770624367	731	7808
3.60623836517334	11	26.85185185185185	13.178837423304984	54.0	7.0	26.85185185185185	13.178837423304984	725	8533
3.812011957168579	12	25.142857142857142	13.100475143275983	62.0	8.0	25.142857142857142	13.100475143275983	704	9237
4.023860931396484	13	34.285714285714285	15.793738533695823	72.0	9.0	34.285714285714285	15.793738533695823	720	9957
4.228118419647217	14	30.52173913043478	16.84422121321651	63.0	5.0	30.52173913043478	16.84422121321651	702	10659
4.445823669433594	15	33.54545454545455	17.882767918578825	69.0	8.0	33.54545454545455	17.882767918578825	738	11397
4.6514198780059814	16	29.333333333333332	15.50447963941031	59.0	9.0	29.333333333333332	15.50447963941031	704	12101
4.877520322799683	17	38.857142857142854	24.894607781578713	117.0	4.0	38.857142857142854	24.894607781578713	816	12917
5.085663795471191	18	39.666666666666664	18.09849594733097	85.0	12.0	39.666666666666664	18.09849594733097	714	13631
5.283858299255371	19	45.5	18.55060645908915	75.0	16.0	45.5	18.55060645908915	728	14359
5.497896671295166	20	36.8	17.244129435839895	75.0	9.0	36.8	17.244129435839895	736	15095
5.716278553009033	21	29.0	16.311864488062763	78.0	10.0	29.0	16.311864488062763	754	15849
5.926576852798462	22	44.1875	22.043192685044513	95.0	14.0	44.1875	22.043192685044513	707	16556
6.125372409820557	23	59.666666666666664	33.30248572637718	125.0	19.0	59.666666666666664	33.30248572637718	716	17272
6.330468416213989	24	55.61538461538461	46.84760639405252	191.0	4.0	55.61538461538461	46.84760639405252	723	17995
6.549149513244629	25	49.93333333333333	23.820066237430062	93.0	9.0	49.93333333333333	23.820066237430062	749	18744
6.759110689163208	26	53.285714285714285	22.253181382279994	110.0	15.0	53.285714285714285	22.253181382279994	746	19490
6.9724342823028564	27	52.642857142857146	28.4595129535103	110.0	10.0	52.642857142857146	28.4595129535103	737	20227
7.174206495285034	28	50.785714285714285	29.37972714895322	143.0	10.0	50.785714285714285	29.37972714895322	711	20938
7.384332656860352	29	48.93333333333333	28.42643527110324	110.0	10.0	48.93333333333333	28.42643527110324	734	21672
7.606415748596191	30	60.30769230769231	37.337101810365965	153.0	18.0	60.30769230769231	37.337101810365965	784	22456
7.810399532318115	31	51.642857142857146	18.402667286708905	90.0	25.0	51.642857142857146	18.402667286708905	723	23179
8.042119026184082	32	82.1	35.52590604052204	152.0	25.0	82.1	35.52590604052204	821	24000
8.261892318725586	33	58.84615384615385	37.85568985552727	153.0	13.0	58.84615384615385	37.85568985552727	765	24765
8.481861591339111	34	59.0	35.85011533078756	165.0	17.0	59.0	35.85011533078756	767	25532
8.685736417770386	35	55.69230769230769	28.431793188353872	120.0	18.0	55.69230769230769	28.431793188353872	724	26256
8.890493869781494	36	73.0	25.934532962827767	105.0	11.0	73.0	25.934532962827767	730	26986
9.106947898864746	37	69.0909090909091	18.272953413345117	91.0	31.0	69.0909090909091	18.272953413345117	760	27746
9.297115325927734	38	64.45454545454545	24.144879511224946	121.0	32.0	64.45454545454545	24.144879511224946	709	28455
9.508379220962524	39	61.0	24.385788210895843	111.0	35.0	61.0	24.385788210895843	732	29187
9.713295698165894	40	55.92307692307692	25.061344854519675	97.0	11.0	55.92307692307692	25.061344854519675	727	29914
9.922621011734009	41	89.5	38.09855640309748	153.0	22.0	89.5	38.09855640309748	716	30630
10.136515378952026	42	69.81818181818181	29.859727155235763	123.0	18.0	69.81818181818181	29.859727155235763	768	31398
10.345417261123657	43	62.416666666666664	30.225426198631	111.0	10.0	62.416666666666664	30.225426198631	749	32147
10.577640771865845	44	73.9090909090909	34.56076215872178	136.0	27.0	73.9090909090909	34.56076215872178	813	32960
10.785033702850342	45	74.1	27.656644771193776	116.0	32.0	74.1	27.656644771193776	741	33701
11.018961191177368	46	81.5	37.03579349764225	167.0	37.0	81.5	37.03579349764225	815	34516
11.208035230636597	47	89.125	40.2971385460556	164.0	30.0	89.125	40.2971385460556	713	35229
11.41796064376831	48	60.916666666666664	19.70388427583647	90.0	21.0	60.916666666666664	19.70388427583647	731	35960
11.633245468139648	49	79.4	45.21548407348969	163.0	15.0	79.4	45.21548407348969	794	36754
11.840197324752808	50	67.36363636363636	23.33266429579991	121.0	26.0	67.36363636363636	23.33266429579991	741	37495
12.086243629455566	51	70.36363636363636	21.776854799503937	112.0	37.0	70.36363636363636	21.776854799503937	774	38269
12.29063606262207	52	59.75	23.805199011980555	113.0	12.0	59.75	23.805199011980555	717	38986
12.494912147521973	53	63.90909090909091	33.4757837723563	121.0	9.0	63.90909090909091	33.4757837723563	703	39689
12.697766780853271	54	81.66666666666667	40.718546143004666	137.0	13.0	81.66666666666667	40.718546143004666	735	40424
12.912261724472046	55	77.0	24.71841418861655	116.0	35.0	77.0	24.71841418861655	770	41194
13.120181798934937	56	67.45454545454545	26.08156310278005	121.0	32.0	67.45454545454545	26.08156310278005	742	41936
13.323636531829834	57	74.1	43.01964667451373	194.0	39.0	74.1	43.01964667451373	741	42677
13.531394481658936	58	74.8	44.63137909587827	164.0	16.0	74.8	44.63137909587827	748	43425
13.728540897369385	59	100.57142857142857	108.0712161266914	359.0	8.0	100.57142857142857	108.0712161266914	704	44129
13.951684713363647	60	87.0	38.97292507483739	176.0	44.0	87.0	38.97292507483739	783	44912
14.150052785873413	61	79.88888888888889	41.20799395059287	149.0	16.0	79.88888888888889	41.20799395059287	719	45631
14.35730767250061	62	125.0	51.80411824041276	223.0	72.0	125.0	51.80411824041276	750	46381
14.565735101699829	63	93.875	29.687697367764983	155.0	59.0	93.875	29.687697367764983	751	47132
14.763726949691772	64	89.0	48.11444689487763	183.0	27.0	89.0	48.11444689487763	712	47844
14.980932235717773	65	86.66666666666667	41.12852484049915	159.0	45.0	86.66666666666667	41.12852484049915	780	48624
15.185097694396973	66	72.7	41.86896225129063	175.0	24.0	72.7	41.86896225129063	727	49351
15.38149094581604	67	88.25	47.98893101539146	167.0	10.0	88.25	47.98893101539146	706	50057
