CostPreOpt	CostPostOpt	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
46.55231	46.523075	4.590316295623779	20	58.666666666666664	29.546573405388315	125.0	20.0	58.666666666666664	29.546573405388315	1056	21703
40.514698	40.481422	4.7874815464019775	21	53.421052631578945	24.628429848179596	127.0	20.0	53.421052631578945	24.628429848179596	1015	22718
49.341583	49.310684	4.997577667236328	22	65.4375	30.356154133058425	151.0	20.0	65.4375	30.356154133058425	1047	23765
45.287018	45.218727	5.213192462921143	23	62.55555555555556	26.872584588556713	129.0	22.0	62.55555555555556	26.872584588556713	1126	24891
66.15015	66.02507	5.4359517097473145	24	92.83333333333333	36.3612278242758	154.0	37.0	92.83333333333333	36.3612278242758	1114	26005
44.665512	44.662636	5.630463361740112	25	62.5625	23.46531682611594	109.0	19.0	62.5625	23.46531682611594	1001	27006
60.235092	60.18674	5.842149496078491	26	80.15384615384616	39.24253217315298	171.0	29.0	80.15384615384616	39.24253217315298	1042	28048
42.512833	42.525684	6.0370988845825195	27	56.27777777777778	27.559643513973178	134.0	16.0	56.27777777777778	27.559643513973178	1013	29061
59.06989	59.02592	6.261053085327148	28	77.28571428571429	38.691875432573646	144.0	22.0	77.28571428571429	38.691875432573646	1082	30143
49.663754	49.567875	6.467557430267334	29	64.75	34.4138416919704	170.0	26.0	64.75	34.4138416919704	1036	31179
72.561775	72.50222	6.67548680305481	30	106.1	39.90601458427037	183.0	57.0	106.1	39.90601458427037	1061	32240
67.0672	66.97048	6.875506639480591	31	86.58333333333333	48.63033746769831	200.0	28.0	86.58333333333333	48.63033746769831	1039	33279
80.59698	80.4212	7.086144208908081	32	106.9	53.78745206830307	200.0	14.0	106.9	53.78745206830307	1069	34348
50.335667	50.305393	7.3011744022369385	33	74.42857142857143	26.542995540158948	126.0	35.0	74.42857142857143	26.542995540158948	1042	35390
51.73574	51.81327	7.501929998397827	34	70.0	34.11744421846396	146.0	20.0	70.0	34.11744421846396	1050	36440
66.777885	66.53219	7.71480393409729	35	95.45454545454545	42.448607721816515	176.0	33.0	95.45454545454545	42.448607721816515	1050	37490
69.98841	69.856064	7.908201217651367	36	91.81818181818181	50.52239500156554	182.0	30.0	91.81818181818181	50.52239500156554	1010	38500
75.02371	74.990616	8.138359308242798	37	113.6	40.8465420813072	170.0	51.0	113.6	40.8465420813072	1136	39636
82.20598	82.18572	8.338955402374268	38	115.0	54.264782932088345	200.0	49.0	115.0	54.264782932088345	1035	40671
93.5158	93.509514	8.564385414123535	39	138.625	50.122194435200065	200.0	37.0	138.625	50.122194435200065	1109	41780
83.08102	83.12624	8.77757215499878	40	121.44444444444444	49.93798623428665	200.0	46.0	121.44444444444444	49.93798623428665	1093	42873
85.45976	85.4323	9.009242296218872	41	128.22222222222223	44.09529523348716	200.0	56.0	128.22222222222223	44.09529523348716	1154	44027
85.49491	85.364136	9.224839210510254	42	112.0	63.33087714535462	200.0	32.0	112.0	63.33087714535462	1120	45147
89.84375	89.73978	9.451219081878662	43	126.33333333333333	58.95572726866981	200.0	26.0	126.33333333333333	58.95572726866981	1137	46284
89.20375	89.243416	9.652211427688599	44	143.28571428571428	34.16645926600399	200.0	82.0	143.28571428571428	34.16645926600399	1003	47287
101.4796	101.27535	9.866429805755615	45	171.33333333333334	27.75888246229584	200.0	140.0	171.33333333333334	27.75888246229584	1028	48315
82.641045	82.65657	10.084927797317505	46	135.875	28.976013787268947	200.0	102.0	135.875	28.976013787268947	1087	49402
102.6369	102.59511	10.287379503250122	47	168.33333333333334	34.00326781681758	200.0	112.0	168.33333333333334	34.00326781681758	1010	50412
85.68077	85.720276	10.525653839111328	48	118.0	57.91564747304671	200.0	18.0	118.0	57.91564747304671	1062	51474
97.31962	97.25512	10.724083423614502	49	145.71428571428572	53.13786458883368	200.0	26.0	145.71428571428572	53.13786458883368	1020	52494
100.42822	100.40145	10.944222688674927	50	159.42857142857142	49.57780938760273	200.0	66.0	159.42857142857142	49.57780938760273	1116	53610
92.83933	92.83358	11.169318914413452	51	147.25	48.35222332013286	200.0	51.0	147.25	48.35222332013286	1178	54788
111.91707	111.71334	11.40207314491272	52	193.16666666666666	15.279797846248563	200.0	159.0	193.16666666666666	15.279797846248563	1159	55947
95.01434	95.08527	11.610020875930786	53	154.85714285714286	39.1204315321969	200.0	102.0	154.85714285714286	39.1204315321969	1084	57031
113.82916	113.70544	11.847856760025024	54	198.16666666666666	4.099457958749614	200.0	189.0	198.16666666666666	4.099457958749614	1189	58220
105.21973	105.26964	12.054512739181519	55	178.66666666666666	28.44097201026872	200.0	120.0	178.66666666666666	28.44097201026872	1072	59292
111.65707	111.568924	12.279989242553711	56	188.83333333333334	24.969425748747653	200.0	133.0	188.83333333333334	24.969425748747653	1133	60425
93.55203	93.569786	12.50279974937439	57	154.57142857142858	34.30475661669402	200.0	98.0	154.57142857142858	34.30475661669402	1082	61507
108.69008	108.604294	12.734308958053589	58	194.83333333333334	8.214147686901072	200.0	178.0	194.83333333333334	8.214147686901072	1169	62676
112.72889	112.703995	12.97716474533081	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	63876
106.15879	106.07448	13.179036140441895	60	174.66666666666666	36.6044927418601	200.0	111.0	174.66666666666666	36.6044927418601	1048	64924
104.13202	104.030785	13.42183542251587	61	166.14285714285714	54.5564676575134	200.0	39.0	166.14285714285714	54.5564676575134	1163	66087
104.57036	104.29932	13.631697416305542	62	180.33333333333334	23.872345693058502	200.0	134.0	180.33333333333334	23.872345693058502	1082	67169
108.46417	108.53738	13.863434314727783	63	194.5	7.910962857537212	200.0	181.0	194.5	7.910962857537212	1167	68336
107.577866	107.503235	14.091551303863525	64	190.83333333333334	20.49728979374807	200.0	145.0	190.83333333333334	20.49728979374807	1145	69481
109.07474	109.07887	14.3212251663208	65	192.0	17.88854381999832	200.0	152.0	192.0	17.88854381999832	1152	70633
103.18631	103.130684	14.54505443572998	66	182.16666666666666	20.136340834973524	200.0	154.0	182.16666666666666	20.136340834973524	1093	71726
106.275696	106.256035	14.763699531555176	67	186.0	19.32183566158592	200.0	150.0	186.0	19.32183566158592	1116	72842
102.07339	102.00182	14.983597755432129	68	181.16666666666666	19.05620342274108	200.0	157.0	181.16666666666666	19.05620342274108	1087	73929
107.15783	107.15735	15.198215961456299	69	190.0	13.796134724383252	200.0	170.0	190.0	13.796134724383252	1140	75069
107.72004	107.73666	15.429306268692017	70	187.5	27.066276680277497	200.0	127.0	187.5	27.066276680277497	1125	76194
96.89661	96.78619	15.626518249511719	71	169.83333333333334	36.5441133730485	200.0	112.0	169.83333333333334	36.5441133730485	1019	77213
103.39104	103.437195	15.850962162017822	72	182.33333333333334	24.991109530302083	200.0	146.0	182.33333333333334	24.991109530302083	1094	78307
99.165665	99.145775	16.08207416534424	73	169.42857142857142	42.957976617876696	200.0	75.0	169.42857142857142	42.957976617876696	1186	79493
97.19839	96.921196	16.287012577056885	74	168.33333333333334	27.310966458345792	200.0	124.0	168.33333333333334	27.310966458345792	1010	80503
108.44471	108.4928	16.51913332939148	75	197.5	4.0722639076235385	200.0	189.0	197.5	4.0722639076235385	1185	81688
99.72646	99.74864	16.720618963241577	76	174.33333333333334	23.962934340815238	200.0	131.0	174.33333333333334	23.962934340815238	1046	82734
104.98963	104.884995	16.957323789596558	77	195.66666666666666	9.689627902499089	200.0	174.0	195.66666666666666	9.689627902499089	1174	83908
103.95215	103.97555	17.172516345977783	78	181.5	28.318133177641965	200.0	120.0	181.5	28.318133177641965	1089	84997
110.474815	110.434814	17.42351222038269	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	86197
99.040596	99.00061	17.65229296684265	80	178.83333333333334	21.828243681575078	200.0	147.0	178.83333333333334	21.828243681575078	1073	87270
100.415565	100.3709	17.860532999038696	81	172.0	34.25395354310701	200.0	108.0	172.0	34.25395354310701	1032	88302
90.263405	90.24288	18.083091735839844	82	161.28571428571428	25.88830009159839	200.0	129.0	161.28571428571428	25.88830009159839	1129	89431
100.14894	100.12664	18.289393186569214	83	176.0	32.32645975048923	200.0	115.0	176.0	32.32645975048923	1056	90487
104.981285	104.96746	18.518280506134033	84	184.33333333333334	23.79542439676633	200.0	137.0	184.33333333333334	23.79542439676633	1106	91593
83.7793	83.7474	18.709019422531128	85	144.0	27.459060435491963	200.0	103.0	144.0	27.459060435491963	1008	92601
101.73085	101.587036	18.91590666770935	86	168.0	44.075692469508255	200.0	78.0	168.0	44.075692469508255	1008	93609
102.92417	102.74889	19.131108283996582	87	187.33333333333334	19.005847053531244	200.0	151.0	187.33333333333334	19.005847053531244	1124	94733
101.75495	101.75825	19.350043535232544	88	179.0	29.720924166878348	200.0	135.0	179.0	29.720924166878348	1074	95807
103.45869	103.42192	19.57302474975586	89	189.5	17.960605038064095	200.0	151.0	189.5	17.960605038064095	1137	96944
103.01076	102.99044	19.79207992553711	90	179.5	25.31633201446581	200.0	133.0	179.5	25.31633201446581	1077	98021
111.43454	111.44976	20.019876718521118	91	198.0	2.23606797749979	200.0	194.0	198.0	2.23606797749979	1188	99209
96.581795	96.59082	20.250552892684937	92	162.42857142857142	39.737916915917054	200.0	83.0	162.42857142857142	39.737916915917054	1137	100346
110.988045	110.86716	20.487462282180786	93	195.5	10.062305898749054	200.0	173.0	195.5	10.062305898749054	1173	101519
102.357346	102.36567	20.696319818496704	94	180.66666666666666	25.766041389567178	200.0	140.0	180.66666666666666	25.766041389567178	1084	102603
105.16685	105.182236	20.922075986862183	95	184.0	20.231987873991358	200.0	146.0	184.0	20.231987873991358	1104	103707
106.40395	106.39519	21.142409801483154	96	188.16666666666666	26.46013773374751	200.0	129.0	188.16666666666666	26.46013773374751	1129	104836
105.28777	105.25909	21.375643014907837	97	192.33333333333334	11.220021786471222	200.0	172.0	192.33333333333334	11.220021786471222	1154	105990
96.884766	96.885826	21.59786057472229	98	165.0	29.544155815611703	200.0	117.0	165.0	29.544155815611703	1155	107145
105.99458	105.97471	21.81735873222351	99	181.33333333333334	25.830645021412497	200.0	127.0	181.33333333333334	25.830645021412497	1088	108233
