preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.248933	10.193043	1.5128612518310547	0	24.285714285714285	10.73553448507675	56.0	11.0	24.285714285714285	10.73553448507675	1020	1020
11.303221	11.2494335	1.744471549987793	1	26.44736842105263	12.556603145296759	58.0	10.0	26.44736842105263	12.556603145296759	1005	2025
13.170591	13.106768	1.952651023864746	2	26.605263157894736	17.588183045030117	117.0	9.0	26.605263157894736	17.588183045030117	1011	3036
14.563447	14.504279	2.1719696521759033	3	36.5	15.14336252525933	80.0	14.0	36.5	15.14336252525933	1022	4058
18.08661	18.006618	2.3779654502868652	4	41.04	23.01561209266441	108.0	11.0	41.04	23.01561209266441	1026	5084
12.830995	12.793161	2.583744764328003	5	29.91176470588235	15.828804062919085	93.0	13.0	29.91176470588235	15.828804062919085	1017	6101
21.222248	21.156748	2.78806734085083	6	37.629629629629626	31.551425568718468	176.0	16.0	37.629629629629626	31.551425568718468	1016	7117
13.783973	13.747999	2.9892334938049316	7	35.37931034482759	15.241535340128163	88.0	15.0	35.37931034482759	15.241535340128163	1026	8143
18.374092	18.335358	3.189563035964966	8	43.65217391304348	23.5327869257233	107.0	12.0	43.65217391304348	23.5327869257233	1004	9147
17.978704	17.927471	3.398677349090576	9	46.34782608695652	20.96914647690159	88.0	17.0	46.34782608695652	20.96914647690159	1066	10213
16.944288	16.894962	3.6000421047210693	10	43.608695652173914	20.478491644596463	89.0	13.0	43.608695652173914	20.478491644596463	1003	11216
14.387599	14.368222	3.805272340774536	11	39.34615384615385	14.738600047526452	68.0	12.0	39.34615384615385	14.738600047526452	1023	12239
18.87034	18.857088	4.014377593994141	12	44.34782608695652	25.57445854865183	130.0	20.0	44.34782608695652	25.57445854865183	1020	13259
15.319192	15.313611	4.221527338027954	13	41.04	16.679280560024164	76.0	14.0	41.04	16.679280560024164	1026	14285
16.254414	16.236055	4.4213762283325195	14	45.608695652173914	16.539121291086943	83.0	19.0	45.608695652173914	16.539121291086943	1049	15334
24.39811	24.347645	4.627977132797241	15	61.529411764705884	32.815200292581096	135.0	19.0	61.529411764705884	32.815200292581096	1046	16380
20.693197	20.654913	4.833029747009277	16	53.21052631578947	26.94161122710491	102.0	15.0	53.21052631578947	26.94161122710491	1011	17391
22.987991	22.956894	5.0430920124053955	17	60.470588235294116	29.57963855933737	151.0	11.0	60.470588235294116	29.57963855933737	1028	18419
20.761534	20.72891	5.238609313964844	18	56.611111111111114	25.095681100072643	106.0	28.0	56.611111111111114	25.095681100072643	1019	19438
20.907885	20.873346	5.450959920883179	19	62.88235294117647	20.25101988119052	94.0	26.0	62.88235294117647	20.25101988119052	1069	20507
22.929033	22.896782	9.59885859489441	20	63.75	28.01227409547465	161.0	34.0	63.75	28.01227409547465	1020	21527
23.010445	22.9661	9.819463014602661	21	57.68421052631579	31.851716687734097	169.0	26.0	57.68421052631579	31.851716687734097	1096	22623
