OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.07660823	1.1749906539916992	0	11.94915254237288	6.135265465541244	38.0	4.0	11.94915254237288	6.135265465541244	705	705
-0.042130314	1.5373148918151855	1	12.543859649122806	6.133228952502132	28.0	3.0	12.543859649122806	6.133228952502132	715	1420
-0.040100295	1.7449491024017334	2	13.538461538461538	5.715907419923462	28.0	4.0	13.538461538461538	5.715907419923462	704	2124
-0.020459335	1.9568376541137695	3	13.923076923076923	8.414379070848245	40.0	4.0	13.923076923076923	8.414379070848245	724	2848
-0.080843695	2.178205966949463	4	15.434782608695652	7.60621077436363	41.0	5.0	15.434782608695652	7.60621077436363	710	3558
-0.026481204	2.3938276767730713	5	14.2	7.871467461661771	34.0	4.0	14.2	7.871467461661771	710	4268
-0.07045003	2.6125423908233643	6	13.846153846153847	7.771705622578848	46.0	3.0	13.846153846153847	7.771705622578848	720	4988
-0.04880826	2.827035903930664	7	18.44736842105263	8.824897102191386	50.0	6.0	18.44736842105263	8.824897102191386	701	5689
-0.0015657246	3.041602373123169	8	17.775	10.038644081747295	46.0	4.0	17.775	10.038644081747295	711	6400
-0.039697066	3.2571120262145996	9	17.317073170731707	7.594731885279439	39.0	3.0	17.317073170731707	7.594731885279439	710	7110
-0.019559065	3.4680259227752686	10	19.63888888888889	8.894919829061537	39.0	7.0	19.63888888888889	8.894919829061537	707	7817
-0.038047057	3.6810238361358643	11	19.243243243243242	9.851342082819205	44.0	6.0	19.243243243243242	9.851342082819205	712	8529
-0.032219063	3.894679307937622	12	19.5	10.111874208078342	55.0	7.0	19.5	10.111874208078342	702	9231
-0.019600349	4.1047914028167725	13	18.526315789473685	8.005711257744828	36.0	4.0	18.526315789473685	8.005711257744828	704	9935
-0.020758579	4.3213911056518555	14	23.419354838709676	8.979453943985346	44.0	5.0	23.419354838709676	8.979453943985346	726	10661
-0.015161289	4.533920526504517	15	20.676470588235293	9.733872297097069	49.0	7.0	20.676470588235293	9.733872297097069	703	11364
-0.034495026	4.739400625228882	16	20.17142857142857	8.884933360263684	45.0	6.0	20.17142857142857	8.884933360263684	706	12070
-0.025395773	4.946699142456055	17	25.392857142857142	13.229672508942825	60.0	7.0	25.392857142857142	13.229672508942825	711	12781
-0.023721496	5.158598184585571	18	24.310344827586206	12.36542300481429	65.0	9.0	24.310344827586206	12.36542300481429	705	13486
-0.047274753	5.369882583618164	19	26.62962962962963	15.456385826763924	81.0	10.0	26.62962962962963	15.456385826763924	719	14205
-0.032935336	5.5805158615112305	20	23.666666666666668	10.885260166339107	52.0	5.0	23.666666666666668	10.885260166339107	710	14915
-0.032570343	5.792731046676636	21	25.464285714285715	14.22392888976968	67.0	5.0	25.464285714285715	14.22392888976968	713	15628
-0.025719304	6.002087593078613	22	27.14814814814815	15.488833979745737	86.0	11.0	27.14814814814815	15.488833979745737	733	16361
0.0018127694	6.202522039413452	23	29.541666666666668	15.173933698579576	74.0	10.0	29.541666666666668	15.173933698579576	709	17070
0.02696839	6.414016008377075	24	30.782608695652176	14.224768728124197	64.0	12.0	30.782608695652176	14.224768728124197	708	17778
-0.09238495	6.608927488327026	25	30.82608695652174	15.738770113579104	66.0	6.0	30.82608695652174	15.738770113579104	709	18487
0.011112465	6.815300703048706	26	31.08695652173913	16.11888722957788	74.0	7.0	31.08695652173913	16.11888722957788	715	19202
-0.023600163	7.032939910888672	27	27.185185185185187	13.534693519596598	58.0	7.0	27.185185185185187	13.534693519596598	734	19936
-0.08167557	7.234287261962891	28	36.89473684210526	19.441937137733728	77.0	11.0	36.89473684210526	19.441937137733728	701	20637
-0.043393217	7.436077833175659	29	36.89473684210526	16.805057937989055	76.0	12.0	36.89473684210526	16.805057937989055	701	21338
0.0009854058	7.649122953414917	30	32.68181818181818	14.89474087673646	60.0	10.0	32.68181818181818	14.89474087673646	719	22057
