preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.0113684125	-0.0036872698	1.5264747142791748	0	16.833333333333332	6.897261936610949	42.0	9.0	16.833333333333332	6.897261936610949	1010	1010
-0.0015329364	-0.017695384	1.8994150161743164	1	22.288888888888888	9.954613050624031	57.0	11.0	22.288888888888888	9.954613050624031	1003	2013
0.0010016635	-0.0011999233	2.207984209060669	2	34.3	18.131280521058997	95.0	11.0	34.3	18.131280521058997	1029	3042
-0.0059750294	-0.012077471	2.5140748023986816	3	38.370370370370374	17.146748202994637	95.0	17.0	38.370370370370374	17.146748202994637	1036	4078
0.0010311812	-0.002910531	2.8193209171295166	4	47.857142857142854	24.5032276091397	139.0	17.0	47.857142857142854	24.5032276091397	1005	5083
-0.00041891626	-0.0032520504	3.1253159046173096	5	65.5625	28.711863292896894	124.0	25.0	65.5625	28.711863292896894	1049	6132
-0.009887474	-0.014381584	3.4268863201141357	6	68.26666666666667	29.972135207370343	121.0	16.0	68.26666666666667	29.972135207370343	1024	7156
-0.0027156498	-0.0036141286	3.719541549682617	7	91.18181818181819	25.27599717237386	124.0	41.0	91.18181818181819	25.27599717237386	1003	8159
-0.0015466032	-0.0023142507	4.007978439331055	8	91.45454545454545	24.81335284355669	131.0	42.0	91.45454545454545	24.81335284355669	1006	9165
-0.0004938938	-0.0011017495	4.30087423324585	9	111.88888888888889	24.852652192223957	161.0	80.0	111.88888888888889	24.852652192223957	1007	10172
0.00087839534	0.0004414235	9.16161561012268	10	121.44444444444444	35.07804350020778	200.0	78.0	121.44444444444444	35.07804350020778	1093	11265
0.000721284	-0.0002875138	9.464026689529419	11	129.125	47.755726096458844	200.0	72.0	129.125	47.755726096458844	1033	12298
0.0017778918	0.0012084657	9.762750148773193	12	127.25	29.196532328343377	200.0	103.0	127.25	29.196532328343377	1018	13316
-0.002608004	-0.0038170102	10.049060106277466	13	143.0	39.51130037271435	200.0	87.0	143.0	39.51130037271435	1001	14317
-0.0011092866	-0.0023715894	10.358736038208008	14	151.57142857142858	36.99751784283119	200.0	100.0	151.57142857142858	36.99751784283119	1061	15378
0.0009817133	0.0006029053	10.6770498752594	15	182.33333333333334	25.642846089222537	200.0	137.0	182.33333333333334	25.642846089222537	1094	16472
-0.0010935012	-0.001736186	11.001972913742065	16	185.16666666666666	33.16834166624688	200.0	111.0	185.16666666666666	33.16834166624688	1111	17583
0.0	0.0	11.340599775314331	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	18783
0.0	0.0	11.700266122817993	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	19983
0.0	0.0	12.060616493225098	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21183
