OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-1.1205202	1.3284015655517578	0	-545.578326683299	83.42650416744917	-435.01447301155156	-685.0313794984542	151.0	0.0	755	755
-1.1035182	1.7221834659576416	1	-485.2746446053335	78.70578596005645	-374.19088578871856	-579.551192538456	151.0	0.0	755	1510
-0.86348236	1.9852960109710693	2	-473.3252693872172	79.13122209293111	-349.5515317611224	-593.2346707367344	151.0	0.0	755	2265
-0.8664542	2.2499008178710938	3	-468.6437862312094	107.99096097025202	-334.9574701969036	-656.8242473138087	151.0	0.0	755	3020
-0.796344	2.5171940326690674	4	-495.52503425428057	57.671323301232924	-424.5493273727225	-595.3119799106552	151.0	0.0	755	3775
-1.1180499	2.783644437789917	5	-498.27770224689766	69.69821791658846	-407.2769346583182	-597.7564444532069	151.0	0.0	755	4530
-1.0722132	3.051560163497925	6	-551.8519037299108	91.34836221204361	-419.5933124833016	-647.8789339983928	151.0	0.0	755	5285
-1.030149	3.314465045928955	7	-505.0866953580886	74.11671063066314	-381.32424203774167	-598.2145579659763	151.0	0.0	755	6040
-0.70243454	3.582257032394409	8	-409.58018278479625	49.367690939020065	-319.49723133066954	-448.0765246104458	151.0	0.0	755	6795
-0.91481644	3.8482511043548584	9	-470.2156715892608	64.95130050628217	-385.7439109113078	-543.8911735548052	151.0	0.0	755	7550
-1.1866388	4.1168177127838135	10	-499.39207647550904	52.760332717212876	-432.19139355913956	-594.8593211535645	151.0	0.0	755	8305
-1.0793288	4.373124599456787	11	-506.8716221760652	73.49653356497805	-401.8688589969952	-607.8488670948536	151.0	0.0	755	9060
-0.9909901	4.637260675430298	12	-464.7928430768541	66.69868042808882	-351.7791672601612	-561.1573840614701	151.0	0.0	755	9815
-1.2829193	4.902220964431763	13	-488.5496323779218	73.97160782451803	-370.3655969628179	-583.0045818567553	151.0	0.0	755	10570
-0.85145116	5.1660966873168945	14	-444.631046503678	56.322230632728285	-345.50818794289466	-498.8977317153087	151.0	0.0	755	11325
-0.8353255	5.429499626159668	15	-498.2299234214535	114.59764688530386	-306.0117391803181	-651.40966371834	151.0	0.0	755	12080
-1.0532336	5.698414087295532	16	-412.7801910375605	85.04307970822786	-294.48229416991853	-546.7019465543361	151.0	0.0	755	12835
-0.8268658	5.967767953872681	17	-477.0245937711438	26.310856260420792	-432.24604887429655	-506.56500539098965	151.0	0.0	755	13590
-1.0380803	6.238016605377197	18	-466.0202470624032	92.66385055019688	-336.29697130812303	-578.9896292233997	151.0	0.0	755	14345
-1.1264015	6.506310939788818	19	-439.9280638599399	47.381391558260056	-386.12772267504806	-497.8566238691243	151.0	0.0	755	15100
-0.87368506	6.773217439651489	20	-397.31594919289864	115.34643027992018	-244.30556081548457	-539.8645707923363	151.0	0.0	755	15855
-1.2376839	7.034451484680176	21	-419.58496399740704	69.88617424163617	-305.5332116325125	-494.36336842373834	151.0	0.0	755	16610
-0.7363206	7.300145626068115	22	-432.0890150801612	22.981187050479495	-413.5746317444534	-474.5248678868404	151.0	0.0	755	17365
-0.80883265	7.568495750427246	23	-409.85402085584917	52.639342996973106	-338.11152645911784	-470.5978807209492	151.0	0.0	755	18120
-0.93519354	7.83467698097229	24	-402.14540656196147	57.86007495107157	-341.44030825712935	-510.5977803742223	151.0	0.0	755	18875
-1.178376	8.101130485534668	25	-454.36539091072916	53.03686041936607	-400.6809439581257	-555.554643568783	151.0	0.0	755	19630
-1.077205	8.370666265487671	26	-409.48190451185803	121.868322505536	-215.9245389421659	-549.1115658012623	151.0	0.0	755	20385
-0.94856846	8.638657331466675	27	-452.0526253695848	92.72576585095386	-303.6919605666594	-567.4995719521489	151.0	0.0	755	21140
-0.87946373	8.904533386230469	28	-405.4348692219154	55.62314548465664	-324.6276190298603	-497.6029651595652	151.0	0.0	755	21895
-1.0611926	9.295889139175415	29	-417.14265751048254	86.56522198985476	-316.5588468273008	-564.0047006281852	151.0	0.0	755	22650
-1.0483475	9.68079948425293	30	-348.7736441810066	69.86891898041468	-266.7540792129628	-431.3967200960295	151.0	0.0	755	23405
-0.8650231	9.958851099014282	31	-423.5658137920817	37.11910672292372	-368.8678430129633	-474.00465308124086	151.0	0.0	755	24160
-1.0617139	10.239114761352539	32	-447.70802953747716	47.163416216771715	-395.9332776314907	-519.4092338662099	151.0	0.0	755	24915
-1.3734603	10.528558492660522	33	-385.6934120001827	79.11257214230722	-229.1146251009126	-438.9067624033655	151.0	0.0	755	25670
-0.68586344	10.859800815582275	34	-357.9096799850077	15.11268299752886	-344.62350277478737	-387.3138574765878	151.0	0.0	755	26425
-1.0478522	11.215252161026001	35	-364.9031122771554	52.71286165919657	-315.0129009944963	-445.86184268633116	151.0	0.0	755	27180
-1.0645143	11.529943466186523	36	-416.31432653690234	64.35983447331874	-361.14180454412974	-511.5585616067241	151.0	0.0	755	27935
-0.951209	11.951626300811768	37	-399.32353671735575	35.26448627926413	-362.21307232865377	-457.6372684228679	151.0	0.0	755	28690
