preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.0022291362	-0.0057180873	0.4812300205230713	0	21.97826086956522	15.741787548950562	103.0	10.0	21.97826086956522	15.741787548950562	1011	1011
9.595533e-06	-0.002065041	0.7745194435119629	1	22.26086956521739	9.794485543914151	50.0	9.0	22.26086956521739	9.794485543914151	1024	2035
-0.0028683539	-0.004621681	1.0362005233764648	2	27.289473684210527	15.132585778860486	78.0	10.0	27.289473684210527	15.132585778860486	1037	3072
-0.003301304	-0.00512469	1.2876675128936768	3	25.325	12.33974776889706	58.0	9.0	25.325	12.33974776889706	1013	4085
-0.003600702	-0.005578856	1.5400724411010742	4	24.682926829268293	14.890558515283605	63.0	8.0	24.682926829268293	14.890558515283605	1012	5097
-0.0101247225	-0.013770427	1.7910854816436768	5	28.62857142857143	17.40621516960572	83.0	11.0	28.62857142857143	17.40621516960572	1002	6099
-0.0030427452	-0.0035324858	2.0911483764648438	6	36.035714285714285	17.56311504842127	78.0	11.0	36.035714285714285	17.56311504842127	1009	7108
-0.0089565385	-0.011049445	2.3475255966186523	7	31.46875	14.611605778883442	66.0	13.0	31.46875	14.611605778883442	1007	8115
-0.008344834	-0.00991543	2.6054701805114746	8	40.69230769230769	20.149001179232435	85.0	10.0	40.69230769230769	20.149001179232435	1058	9173
-0.008081588	-0.00929777	2.851017951965332	9	34.6551724137931	15.266090125794953	71.0	11.0	34.6551724137931	15.266090125794953	1005	10178
-0.0057652225	-0.0069634286	3.1156165599823	10	36.892857142857146	19.88599522584799	71.0	12.0	36.892857142857146	19.88599522584799	1033	11211
-0.003145779	-0.0035950714	3.3758811950683594	11	41.916666666666664	16.886672917487985	71.0	16.0	41.916666666666664	16.886672917487985	1006	12217
-0.0058026486	-0.006901221	3.6267948150634766	12	47.76190476190476	23.532965251211735	98.0	14.0	47.76190476190476	23.532965251211735	1003	13220
-0.005899048	-0.006742226	3.8956010341644287	13	50.85	25.618889515355654	110.0	10.0	50.85	25.618889515355654	1017	14237
-0.0023128516	-0.0026471748	4.167987585067749	14	53.473684210526315	28.628966599090784	116.0	13.0	53.473684210526315	28.628966599090784	1016	15253
-0.0015937126	-0.0017905548	4.445102691650391	15	55.77777777777778	22.909375944639773	104.0	18.0	55.77777777777778	22.909375944639773	1004	16257
-0.0074831187	-0.008595745	4.712104082107544	16	42.041666666666664	22.4693850358413	101.0	17.0	42.041666666666664	22.4693850358413	1009	17266
-0.0044268765	-0.005004627	5.078204870223999	17	52.89473684210526	30.891822690499733	123.0	15.0	52.89473684210526	30.891822690499733	1005	18271
-0.010647768	-0.011875747	5.553854703903198	18	53.666666666666664	31.94240849274614	139.0	14.0	53.666666666666664	31.94240849274614	1127	19398
-0.005240447	-0.005760128	5.92857551574707	19	52.2	24.77216179504728	100.0	23.0	52.2	24.77216179504728	1044	20442
-0.001516477	-0.0027153308	6.273730039596558	20	56.55555555555556	34.91771632825158	182.0	16.0	56.55555555555556	34.91771632825158	1018	21460
0.0016298809	0.0014266259	6.608775615692139	21	61.88235294117647	29.84840591455662	156.0	21.0	61.88235294117647	29.84840591455662	1052	22512
0.00022591728	-0.00015216597	6.866014242172241	22	75.64285714285714	36.50950393460613	146.0	37.0	75.64285714285714	36.50950393460613	1059	23571
-0.00036365492	-0.0005366581	7.219147443771362	23	78.35714285714286	34.55969399429908	147.0	26.0	78.35714285714286	34.55969399429908	1097	24668
-0.0044062305	-0.0046753106	7.469691753387451	24	56.44444444444444	22.20916282934246	101.0	20.0	56.44444444444444	22.20916282934246	1016	25684
-0.0030065489	-0.003598417	7.72252893447876	25	67.73333333333333	31.26972266515256	128.0	19.0	67.73333333333333	31.26972266515256	1016	26700
-0.0026175007	-0.0030710732	7.969353914260864	26	67.13333333333334	33.64890620642652	159.0	22.0	67.13333333333334	33.64890620642652	1007	27707
-0.0024848634	-0.0028417786	8.22321605682373	27	78.23076923076923	31.610986031280685	146.0	28.0	78.23076923076923	31.610986031280685	1017	28724
-0.006409607	-0.007101947	8.478508234024048	28	64.4375	31.81974377253846	134.0	24.0	64.4375	31.81974377253846	1031	29755
