Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.164086103439331	0	13.018518518518519	7.2072256457610875	39.0	3.0	13.018518518518519	7.2072256457610875	703	703
1.5158777236938477	1	12.854545454545455	7.821690544582201	37.0	3.0	12.854545454545455	7.821690544582201	707	1410
1.735952615737915	2	13.615384615384615	7.7909065487959115	37.0	4.0	13.615384615384615	7.7909065487959115	708	2118
1.9598186016082764	3	12.135593220338983	6.434698383930471	31.0	4.0	12.135593220338983	6.434698383930471	716	2834
2.1792173385620117	4	15.282608695652174	8.848146559734026	40.0	5.0	15.282608695652174	8.848146559734026	703	3537
2.3969767093658447	5	15.106382978723405	8.095793608485806	36.0	3.0	15.106382978723405	8.095793608485806	710	4247
2.6189215183258057	6	16.15909090909091	7.477065484831787	45.0	5.0	16.15909090909091	7.477065484831787	711	4958
2.832587242126465	7	17.625	9.443747931832997	49.0	5.0	17.625	9.443747931832997	705	5663
3.052544355392456	8	15.577777777777778	9.459830604282955	47.0	3.0	15.577777777777778	9.459830604282955	701	6364
3.2681329250335693	9	19.35135135135135	9.239212018045158	42.0	5.0	19.35135135135135	9.239212018045158	716	7080
3.482316017150879	10	21.264705882352942	14.050976150995622	66.0	5.0	21.264705882352942	14.050976150995622	723	7803
3.7023637294769287	11	20.514285714285716	11.115938180497995	69.0	6.0	20.514285714285716	11.115938180497995	718	8521
3.9060165882110596	12	19.47222222222222	8.318273428993914	39.0	8.0	19.47222222222222	8.318273428993914	701	9222
4.122495412826538	13	24.1	18.923266102869242	96.0	8.0	24.1	18.923266102869242	723	9945
4.333638429641724	14	18.710526315789473	6.965735290982878	36.0	9.0	18.710526315789473	6.965735290982878	711	10656
4.543203115463257	15	21.96875	9.979617900375745	45.0	6.0	21.96875	9.979617900375745	703	11359
4.763550519943237	16	21.735294117647058	12.22174730823854	64.0	6.0	21.735294117647058	12.22174730823854	739	12098
4.9727277755737305	17	23.5	13.180161860412287	72.0	8.0	23.5	13.180161860412287	705	12803
5.182130336761475	18	24.482758620689655	11.705055464392068	45.0	9.0	24.482758620689655	11.705055464392068	710	13513
5.39414644241333	19	25.0	9.439462287432589	48.0	15.0	25.0	9.439462287432589	725	14238
5.614170789718628	20	27.5	13.16536832287358	64.0	10.0	27.5	13.16536832287358	715	14953
5.821497201919556	21	21.96875	10.98147410129897	59.0	5.0	21.96875	10.98147410129897	703	15656
6.026129245758057	22	28.68	12.972956486476011	66.0	7.0	28.68	12.972956486476011	717	16373
6.230132579803467	23	27.153846153846153	11.548201017715362	64.0	10.0	27.153846153846153	11.548201017715362	706	17079
6.440850734710693	24	32.04347826086956	14.30560322229983	65.0	10.0	32.04347826086956	14.30560322229983	737	17816
6.657588005065918	25	25.857142857142858	13.348927955121354	75.0	11.0	25.857142857142858	13.348927955121354	724	18540
6.8578691482543945	26	27.23076923076923	9.865665762975429	47.0	13.0	27.23076923076923	9.865665762975429	708	19248
7.0681471824646	27	29.583333333333332	12.652129816315073	54.0	7.0	29.583333333333332	12.652129816315073	710	19958
7.271777153015137	28	28.24	12.526068816671895	65.0	12.0	28.24	12.526068816671895	706	20664
7.471232652664185	29	28.12	11.997733119218813	57.0	10.0	28.12	11.997733119218813	703	21367
7.6871397495269775	30	32.95454545454545	11.12113987260819	63.0	14.0	32.95454545454545	11.12113987260819	725	22092
7.8962318897247314	31	30.25	16.241023161529366	85.0	14.0	30.25	16.241023161529366	726	22818
8.119109153747559	32	39.89473684210526	21.71561343909057	88.0	17.0	39.89473684210526	21.71561343909057	758	23576
8.32665467262268	33	33.80952380952381	11.47510368298027	57.0	18.0	33.80952380952381	11.47510368298027	710	24286
8.529057025909424	34	33.57142857142857	13.51743645945392	60.0	13.0	33.57142857142857	13.51743645945392	705	24991
8.737616300582886	35	30.73913043478261	13.40414404222537	70.0	10.0	30.73913043478261	13.40414404222537	707	25698
8.945838928222656	36	32.5	12.773374296132205	62.0	16.0	32.5	12.773374296132205	715	26413
9.155380010604858	37	55.07692307692308	18.743046047746056	85.0	16.0	55.07692307692308	18.743046047746056	716	27129
9.371114492416382	38	47.375	21.38596210134115	93.0	22.0	47.375	21.38596210134115	758	27887
9.583385467529297	39	36.45	17.962391266198384	75.0	14.0	36.45	17.962391266198384	729	28616
9.784419298171997	40	48.0	29.11357071882458	105.0	9.0	48.0	29.11357071882458	720	29336
9.994415044784546	41	62.666666666666664	26.64374014452342	114.0	17.0	62.666666666666664	26.64374014452342	752	30088
10.21577763557434	42	70.54545454545455	16.631643642404498	96.0	45.0	70.54545454545455	16.631643642404498	776	30864
10.42256236076355	43	52.5	25.235321051483147	128.0	24.0	52.5	25.235321051483147	735	31599
10.637709617614746	44	75.8	25.2618289124125	112.0	28.0	75.8	25.2618289124125	758	32357
10.852078199386597	45	69.27272727272727	23.40586915164232	107.0	42.0	69.27272727272727	23.40586915164232	762	33119
11.063804149627686	46	83.77777777777777	44.7282604619341	151.0	15.0	83.77777777777777	44.7282604619341	754	33873
11.272223234176636	47	74.1	44.48696438283916	165.0	19.0	74.1	44.48696438283916	741	34614
11.481034994125366	48	74.3	34.138101880450236	153.0	39.0	74.3	34.138101880450236	743	35357
11.694542407989502	49	81.66666666666667	46.968074263269514	164.0	33.0	81.66666666666667	46.968074263269514	735	36092
11.906346082687378	50	75.8	35.882586305894954	151.0	38.0	75.8	35.882586305894954	758	36850
12.122366905212402	51	83.33333333333333	35.91347626974835	153.0	37.0	83.33333333333333	35.91347626974835	750	37600
12.335399150848389	52	95.75	31.491070162825526	140.0	37.0	95.75	31.491070162825526	766	38366
12.567294120788574	53	102.375	40.199308140812576	159.0	36.0	102.375	40.199308140812576	819	39185
12.766655445098877	54	89.125	43.394808157197794	161.0	42.0	89.125	43.394808157197794	713	39898
12.966606140136719	55	78.66666666666667	47.35680169380811	163.0	20.0	78.66666666666667	47.35680169380811	708	40606
13.177713394165039	56	73.7	26.332679316772914	124.0	35.0	73.7	26.332679316772914	737	41343
13.396634817123413	57	87.55555555555556	19.522699671642133	120.0	61.0	87.55555555555556	19.522699671642133	788	42131
13.684592962265015	58	63.75	21.1979755322688	98.0	30.0	63.75	21.1979755322688	765	42896
13.890271663665771	59	84.33333333333333	34.724311048281116	142.0	32.0	84.33333333333333	34.724311048281116	759	43655
14.107007026672363	60	95.375	39.16930398922095	172.0	34.0	95.375	39.16930398922095	763	44418
14.34688401222229	61	124.85714285714286	57.46409704310677	189.0	41.0	124.85714285714286	57.46409704310677	874	45292
14.56587839126587	62	76.4	25.648391762447794	121.0	41.0	76.4	25.648391762447794	764	46056
14.76988673210144	63	149.0	56.213877290220786	242.0	90.0	149.0	56.213877290220786	745	46801
14.98074746131897	64	95.25	29.02046691560975	138.0	42.0	95.25	29.02046691560975	762	47563
15.190202474594116	65	107.71428571428571	61.36475090034363	231.0	32.0	107.71428571428571	61.36475090034363	754	48317
15.393138647079468	66	105.42857142857143	40.33735292277279	179.0	36.0	105.42857142857143	40.33735292277279	738	49055
15.606703519821167	67	125.33333333333333	23.809428571238094	164.0	93.0	125.33333333333333	23.809428571238094	752	49807
15.808744192123413	68	90.375	34.062213301545746	153.0	40.0	90.375	34.062213301545746	723	50530
16.019182443618774	69	85.22222222222223	36.28522128843391	171.0	57.0	85.22222222222223	36.28522128843391	767	51297
16.228947639465332	70	73.9	26.63625349030903	118.0	26.0	73.9	26.63625349030903	739	52036
16.446298599243164	71	113.71428571428571	37.22408700104308	182.0	59.0	113.71428571428571	37.22408700104308	796	52832
16.66621971130371	72	110.57142857142857	25.013465761220598	147.0	74.0	110.57142857142857	25.013465761220598	774	53606
16.85979175567627	73	117.5	41.49598374140161	197.0	69.0	117.5	41.49598374140161	705	54311
17.06801962852478	74	109.28571428571429	48.53486018380216	213.0	49.0	109.28571428571429	48.53486018380216	765	55076
17.267157793045044	75	103.85714285714286	47.0423170330367	189.0	42.0	103.85714285714286	47.0423170330367	727	55803
17.478405475616455	76	94.5	37.383151285037485	152.0	22.0	94.5	37.383151285037485	756	56559
17.687901973724365	77	122.16666666666667	46.09922872336249	203.0	64.0	122.16666666666667	46.09922872336249	733	57292
17.87651538848877	78	121.16666666666667	36.255650900545454	187.0	64.0	121.16666666666667	36.255650900545454	727	58019
18.07789373397827	79	101.14285714285714	39.82973968362467	150.0	40.0	101.14285714285714	39.82973968362467	708	58727
18.30035948753357	80	117.0	57.211387477868925	244.0	60.0	117.0	57.211387477868925	819	59546
18.498462677001953	81	142.2	60.11123023196248	226.0	82.0	142.2	60.11123023196248	711	60257
18.7225182056427	82	98.75	38.741934644516654	161.0	36.0	98.75	38.741934644516654	790	61047
18.94529891014099	83	115.14285714285714	29.20581434982998	169.0	79.0	115.14285714285714	29.20581434982998	806	61853
19.16171097755432	84	110.57142857142857	40.10292879527858	193.0	53.0	110.57142857142857	40.10292879527858	774	62627
19.36685347557068	85	187.75	82.90167368636172	284.0	69.0	187.75	82.90167368636172	751	63378
19.577234029769897	86	106.14285714285714	29.068532674298073	143.0	58.0	106.14285714285714	29.068532674298073	743	64121
19.798685550689697	87	113.57142857142857	49.137873501454024	221.0	50.0	113.57142857142857	49.137873501454024	795	64916
20.008381128311157	88	106.57142857142857	27.562174612823192	171.0	88.0	106.57142857142857	27.562174612823192	746	65662
20.233574867248535	89	157.2	64.4837964142931	266.0	74.0	157.2	64.4837964142931	786	66448
20.45843267440796	90	134.33333333333334	18.015425489162215	156.0	107.0	134.33333333333334	18.015425489162215	806	67254
20.678220987319946	91	155.0	116.31852818876277	387.0	81.0	155.0	116.31852818876277	775	68029
20.879292488098145	92	103.42857142857143	21.979582362190747	136.0	68.0	103.42857142857143	21.979582362190747	724	68753
21.105196475982666	93	99.875	17.58861492557046	119.0	74.0	99.875	17.58861492557046	799	69552
21.321070194244385	94	130.16666666666666	71.35922427331235	275.0	72.0	130.16666666666666	71.35922427331235	781	70333
21.526103019714355	95	104.85714285714286	41.03457974311273	171.0	41.0	104.85714285714286	41.03457974311273	734	71067
21.74824571609497	96	136.66666666666666	56.47024782032472	246.0	73.0	136.66666666666666	56.47024782032472	820	71887
21.946596145629883	97	118.83333333333333	41.957981627125754	177.0	64.0	118.83333333333333	41.957981627125754	713	72600
22.15749192237854	98	81.11111111111111	20.447463545195497	119.0	52.0	81.11111111111111	20.447463545195497	730	73330
22.35734248161316	99	102.0	41.13392760240627	189.0	56.0	102.0	41.13392760240627	714	74044
22.563511610031128	100	93.625	42.08306518066382	155.0	26.0	93.625	42.08306518066382	749	74793
