OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.0694082	1.1248345375061035	0	7.304347826086956	3.7544344711098083	21.0	3.0	7.304347826086956	3.7544344711098083	504	504
-0.026902629	1.4276680946350098	1	9.826923076923077	8.612873088594577	46.0	4.0	9.826923076923077	8.612873088594577	511	1015
-0.017215615	1.5919535160064697	2	10.956521739130435	7.532412633121899	42.0	3.0	10.956521739130435	7.532412633121899	504	1519
-0.03668199	1.7551395893096924	3	10.346938775510203	7.968179113449112	39.0	3.0	10.346938775510203	7.968179113449112	507	2026
-0.05858948	1.9225797653198242	4	12.159090909090908	7.035440096779441	39.0	4.0	12.159090909090908	7.035440096779441	535	2561
-0.022255838	2.081789255142212	5	12.21951219512195	6.098829136417673	32.0	3.0	12.21951219512195	6.098829136417673	501	3062
-0.07239994	2.2445480823516846	6	12.21951219512195	6.501452727423653	29.0	4.0	12.21951219512195	6.501452727423653	501	3563
-0.062934525	2.4026217460632324	7	14.222222222222221	7.670691375152537	34.0	4.0	14.222222222222221	7.670691375152537	512	4075
-0.011483595	2.568173885345459	8	12.926829268292684	8.288664736686613	39.0	3.0	12.926829268292684	8.288664736686613	530	4605
-0.07612285	2.724945068359375	9	14.823529411764707	7.184421824685498	35.0	4.0	14.823529411764707	7.184421824685498	504	5109
-0.087035604	2.8920700550079346	10	13.05	7.765146489281448	42.0	4.0	13.05	7.765146489281448	522	5631
-0.044056006	3.0439932346343994	11	23.09090909090909	14.080641420401179	53.0	7.0	23.09090909090909	14.080641420401179	508	6139
-0.0038113124	3.201089382171631	12	18.464285714285715	10.6853776684948	52.0	5.0	18.464285714285715	10.6853776684948	517	6656
0.0012825932	3.354090929031372	13	19.692307692307693	9.49400309008567	39.0	6.0	19.692307692307693	9.49400309008567	512	7168
-0.054948248	3.5083017349243164	14	24.095238095238095	13.005144630032861	61.0	8.0	24.095238095238095	13.005144630032861	506	7674
-0.01263154	3.6618480682373047	15	21.869565217391305	10.991318106760788	43.0	6.0	21.869565217391305	10.991318106760788	503	8177
0.0034751592	3.8138427734375	16	21.125	10.309027193031682	53.0	9.0	21.125	10.309027193031682	507	8684
-0.011414414	3.964360237121582	17	23.0	8.344840539900307	38.0	12.0	23.0	8.344840539900307	506	9190
0.005867196	4.137180328369141	18	24.095238095238095	10.596067383276198	44.0	6.0	24.095238095238095	10.596067383276198	506	9696
-0.048093013	4.2954840660095215	19	27.88888888888889	11.478912496345872	49.0	11.0	27.88888888888889	11.478912496345872	502	10198
-0.009307252	4.447370767593384	20	27.157894736842106	13.38208998661914	59.0	6.0	27.157894736842106	13.38208998661914	516	10714
0.004090823	4.599506616592407	21	27.473684210526315	10.584837323428022	52.0	12.0	27.473684210526315	10.584837323428022	522	11236
-0.02985055	4.7508385181427	22	36.285714285714285	22.58137213162519	107.0	12.0	36.285714285714285	22.58137213162519	508	11744
