preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.448233	12.340609	1.383500576019287	0	25.536585365853657	15.672093515849818	72.0	11.0	25.536585365853657	15.672093515849818	1047	1047
11.762918	11.702282	1.611074686050415	1	25.24390243902439	14.420142565184227	78.0	9.0	25.24390243902439	14.420142565184227	1035	2082
12.281395	12.220275	1.8204200267791748	2	25.325	15.876692823129128	91.0	10.0	25.325	15.876692823129128	1013	3095
14.481872	14.397143	2.0311739444732666	3	31.90625	18.18715098462373	78.0	12.0	31.90625	18.18715098462373	1021	4116
14.553509	14.472198	2.246588706970215	4	33.8	17.50885490259143	73.0	11.0	33.8	17.50885490259143	1014	5130
21.729984	21.607273	2.4420762062072754	5	55.888888888888886	23.105768613267912	109.0	21.0	55.888888888888886	23.105768613267912	1006	6136
14.212354	14.197836	2.6436383724212646	6	33.354838709677416	17.07582404774274	90.0	13.0	33.354838709677416	17.07582404774274	1034	7170
20.131968	20.09915	2.846503257751465	7	40.52	28.70835418480133	135.0	11.0	40.52	28.70835418480133	1013	8183
22.017378	21.987453	3.0473110675811768	8	45.68181818181818	31.190596432019763	130.0	12.0	45.68181818181818	31.190596432019763	1005	9188
22.044907	21.980635	3.253769874572754	9	58.22222222222222	23.899222571166888	102.0	13.0	58.22222222222222	23.899222571166888	1048	10236
18.58015	18.556086	3.456277847290039	10	45.90909090909091	22.53867200030184	119.0	17.0	45.90909090909091	22.53867200030184	1010	11246
18.276552	18.247091	3.6582682132720947	11	47.40909090909091	20.96026346752586	96.0	21.0	47.40909090909091	20.96026346752586	1043	12289
22.573238	22.54328	3.8613200187683105	12	53.05263157894737	30.50017029151861	141.0	14.0	53.05263157894737	30.50017029151861	1008	13297
26.320423	26.280752	4.064268112182617	13	61.529411764705884	35.39211884197621	153.0	19.0	61.529411764705884	35.39211884197621	1046	14343
29.836887	29.802717	4.261467933654785	14	72.92857142857143	38.6660875513752	168.0	14.0	72.92857142857143	38.6660875513752	1021	15364
18.593176	18.569387	4.461250305175781	15	52.25	18.49020010708375	96.0	31.0	52.25	18.49020010708375	1045	16409
23.29409	23.254269	4.6660754680633545	16	59.705882352941174	28.639266967866817	131.0	21.0	59.705882352941174	28.639266967866817	1015	17424
25.881676	25.837097	4.869986295700073	17	66.875	31.935237199682735	154.0	27.0	66.875	31.935237199682735	1070	18494
21.087135	21.028107	5.068519353866577	18	59.529411764705884	20.937210463834965	113.0	15.0	59.529411764705884	20.937210463834965	1012	19506
28.172127	28.107456	5.2792649269104	19	73.92857142857143	35.921470471242216	125.0	13.0	73.92857142857143	35.921470471242216	1035	20541
28.907455	28.834112	12.666836023330688	20	80.0	33.265829083541334	131.0	17.0	80.0	33.265829083541334	1040	21581
34.573174	34.4574	12.866268157958984	21	87.75	42.916828478659355	200.0	29.0	87.75	42.916828478659355	1053	22634
38.57521	38.43295	13.068903923034668	22	88.5	54.58403307439518	191.0	16.0	88.5	54.58403307439518	1062	23696
33.266834	33.16393	13.265026569366455	23	91.81818181818181	37.33099658172983	152.0	26.0	91.81818181818181	37.33099658172983	1010	24706
33.818233	33.78783	13.472829580307007	24	104.0	26.743223440714846	158.0	59.0	104.0	26.743223440714846	1040	25746
33.410675	33.3562	13.684282302856445	25	80.71428571428571	47.28700904571779	181.0	22.0	80.71428571428571	47.28700904571779	1130	26876
39.050972	39.01043	13.894081830978394	26	107.4	45.21769565114967	200.0	34.0	107.4	45.21769565114967	1074	27950
56.598	56.47275	14.106548547744751	27	169.16666666666666	47.263152196563816	200.0	65.0	169.16666666666666	47.263152196563816	1015	28965
51.33922	51.282112	14.333512544631958	28	164.57142857142858	20.40208072621966	200.0	139.0	164.57142857142858	20.40208072621966	1152	30117
36.275543	36.310783	14.543610095977783	29	94.45454545454545	46.235294736151985	152.0	18.0	94.45454545454545	46.235294736151985	1039	31156
46.194004	46.175953	14.753267765045166	30	133.0	49.449469157919175	200.0	61.0	133.0	49.449469157919175	1064	32220
