Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.264865636825562	50	72.78571428571429	27.106084112581943	133.0	36.0	72.78571428571429	27.106084112581943	1019	52683
14.527944564819336	51	63.8125	35.43342128203259	180.0	21.0	63.8125	35.43342128203259	1021	53704
14.798382759094238	52	76.35714285714286	24.08795532702464	137.0	40.0	76.35714285714286	24.08795532702464	1069	54773
15.071350336074829	53	82.3076923076923	28.326080983879955	137.0	49.0	82.3076923076923	28.326080983879955	1070	55843
15.357032537460327	54	68.75	23.85241077962561	128.0	39.0	68.75	23.85241077962561	1100	56943
15.636793613433838	55	78.14285714285714	32.396774845779994	158.0	42.0	78.14285714285714	32.396774845779994	1094	58037
15.915445566177368	56	76.78571428571429	26.194815657815553	139.0	47.0	76.78571428571429	26.194815657815553	1075	59112
16.17888641357422	57	92.36363636363636	48.15745524700998	200.0	43.0	92.36363636363636	48.15745524700998	1016	60128
16.448716640472412	58	81.61538461538461	23.59445326452959	123.0	48.0	81.61538461538461	23.59445326452959	1061	61189
16.720370531082153	59	88.5	28.785123472608788	135.0	44.0	88.5	28.785123472608788	1062	62251
16.996928930282593	60	79.84615384615384	33.02643732118525	130.0	33.0	79.84615384615384	33.02643732118525	1038	63289
17.25593066215515	61	83.5	34.308648083731505	178.0	46.0	83.5	34.308648083731505	1002	64291
17.51749038696289	62	77.23076923076923	22.81414489084769	139.0	48.0	77.23076923076923	22.81414489084769	1004	65295
17.791428089141846	63	78.84615384615384	19.158633939763813	110.0	40.0	78.84615384615384	19.158633939763813	1025	66320
18.084274291992188	64	68.4	23.05009038304767	111.0	35.0	68.4	23.05009038304767	1026	67346
18.376013040542603	65	102.18181818181819	41.26812148910669	165.0	45.0	102.18181818181819	41.26812148910669	1124	68470
18.65413999557495	66	74.14285714285714	17.20820876731776	110.0	44.0	74.14285714285714	17.20820876731776	1038	69508
18.98524832725525	67	85.0	36.89173349139343	148.0	34.0	85.0	36.89173349139343	1020	70528
19.253499031066895	68	72.5	29.75315109362368	150.0	41.0	72.5	29.75315109362368	1015	71543
19.527219533920288	69	86.25	29.32042803234632	126.0	37.0	86.25	29.32042803234632	1035	72578
19.790400505065918	70	67.86666666666666	15.781282865752356	101.0	43.0	67.86666666666666	15.781282865752356	1018	73596
20.075190544128418	71	83.46153846153847	41.16872484453999	196.0	38.0	83.46153846153847	41.16872484453999	1085	74681
20.335108041763306	72	83.83333333333333	29.367877387074167	159.0	41.0	83.83333333333333	29.367877387074167	1006	75687
20.6246337890625	73	89.83333333333333	22.165413498411336	132.0	53.0	89.83333333333333	22.165413498411336	1078	76765
20.890476942062378	74	85.25	20.42516829796024	123.0	63.0	85.25	20.42516829796024	1023	77788
21.160529136657715	75	75.28571428571429	28.52925458800035	137.0	36.0	75.28571428571429	28.52925458800035	1054	78842
21.42619037628174	76	85.75	31.551875274432316	150.0	46.0	85.75	31.551875274432316	1029	79871
21.691789627075195	77	104.2	44.93728963789427	200.0	61.0	104.2	44.93728963789427	1042	80913
21.9674711227417	78	101.2	29.35234232561347	143.0	46.0	101.2	29.35234232561347	1012	81925
22.25189185142517	79	89.66666666666667	36.874411483062644	191.0	51.0	89.66666666666667	36.874411483062644	1076	83001
22.5205237865448	80	93.36363636363636	30.428075335042823	154.0	47.0	93.36363636363636	30.428075335042823	1027	84028
22.796664476394653	81	89.16666666666667	31.94483091553659	170.0	40.0	89.16666666666667	31.94483091553659	1070	85098
23.070465087890625	82	79.3076923076923	21.120112963657014	115.0	50.0	79.3076923076923	21.120112963657014	1031	86129
23.347877740859985	83	117.11111111111111	31.803020277411264	176.0	73.0	117.11111111111111	31.803020277411264	1054	87183
23.631831645965576	84	91.5	27.584717991429	166.0	70.0	91.5	27.584717991429	1098	88281
23.936991930007935	85	107.6	34.957688710782925	180.0	63.0	107.6	34.957688710782925	1076	89357
24.228278636932373	86	85.46153846153847	31.91964763786474	167.0	43.0	85.46153846153847	31.91964763786474	1111	90468
24.486042976379395	87	91.0	23.9393172227386	136.0	48.0	91.0	23.9393172227386	1001	91469
24.75700616836548	88	116.44444444444444	49.88233067510225	200.0	55.0	116.44444444444444	49.88233067510225	1048	92517
25.031134843826294	89	106.4	43.21388665695322	200.0	66.0	106.4	43.21388665695322	1064	93581
25.31755232810974	90	101.72727272727273	28.361596663256744	148.0	51.0	101.72727272727273	28.361596663256744	1119	94700
25.586906671524048	91	92.27272727272727	25.70493730108853	160.0	61.0	92.27272727272727	25.70493730108853	1015	95715
25.86225962638855	92	120.44444444444444	46.27721088088153	200.0	66.0	120.44444444444444	46.27721088088153	1084	96799
26.154412269592285	93	100.9090909090909	31.370091562316155	182.0	67.0	100.9090909090909	31.370091562316155	1110	97909
26.433430194854736	94	103.2	22.758734586966824	159.0	70.0	103.2	22.758734586966824	1032	98941
26.697566986083984	95	126.375	37.00992265595809	195.0	69.0	126.375	37.00992265595809	1011	99952
26.96580743789673	96	125.75	21.199941037653854	154.0	100.0	125.75	21.199941037653854	1006	100958
27.229433298110962	97	126.0	54.20332093147061	200.0	45.0	126.0	54.20332093147061	1008	101966
27.493509769439697	98	127.25	37.78806028363986	192.0	82.0	127.25	37.78806028363986	1018	102984
27.757466793060303	99	128.125	26.00210328031177	183.0	91.0	128.125	26.00210328031177	1025	104009
