preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
23.732237	23.58361	0.5345451831817627	0	24.022222222222222	15.809264356894436	87.0	10.0	24.022222222222222	15.809264356894436	1081	1081
24.40198	24.317059	0.9204921722412109	1	27.37837837837838	15.089554918572436	81.0	9.0	27.37837837837838	15.089554918572436	1013	2094
25.59795	25.528515	1.2132446765899658	2	29.647058823529413	15.425117699886874	67.0	10.0	29.647058823529413	15.425117699886874	1008	3102
28.23016	28.157099	1.475548267364502	3	33.0	16.966760673208526	83.0	11.0	33.0	16.966760673208526	1023	4125
27.446848	27.358927	1.748873233795166	4	30.727272727272727	18.064317292071962	92.0	12.0	30.727272727272727	18.064317292071962	1014	5139
27.569094	27.476206	2.027095317840576	5	33.064516129032256	16.924758508537735	73.0	13.0	33.064516129032256	16.924758508537735	1025	6164
36.446568	36.427162	2.443436622619629	6	41.44	23.966777004845685	116.0	17.0	41.44	23.966777004845685	1036	7200
33.792458	33.78432	2.8128843307495117	7	38.77777777777778	22.234996328499697	83.0	10.0	38.77777777777778	22.234996328499697	1047	8247
29.863182	29.853168	3.2472658157348633	8	37.392857142857146	17.44243447481352	86.0	10.0	37.392857142857146	17.44243447481352	1047	9294
37.40155	37.332783	3.5985915660858154	9	47.666666666666664	22.55645474789092	104.0	18.0	47.666666666666664	22.55645474789092	1001	10295
49.753334	49.595142	3.880725622177124	10	54.285714285714285	36.132221284692505	151.0	10.0	54.285714285714285	36.132221284692505	1140	11435
29.355934	29.338812	4.364717960357666	11	40.73076923076923	14.84680150042087	77.0	18.0	40.73076923076923	14.84680150042087	1059	12494
30.144176	30.161589	4.7348387241363525	12	38.785714285714285	18.121331437320617	92.0	13.0	38.785714285714285	18.121331437320617	1086	13580
42.073784	42.063526	5.1174070835113525	13	50.333333333333336	27.911993212226268	130.0	15.0	50.333333333333336	27.911993212226268	1057	14637
45.88561	45.889233	5.501881837844849	14	58.05555555555556	28.224245334310677	151.0	25.0	58.05555555555556	28.224245334310677	1045	15682
35.819992	35.791447	5.849599123001099	15	48.142857142857146	21.2474888472244	94.0	21.0	48.142857142857146	21.2474888472244	1011	16693
33.170185	33.152576	6.2185890674591064	16	46.47826086956522	17.638568327038314	81.0	22.0	46.47826086956522	17.638568327038314	1069	17762
50.933407	50.921246	6.6018078327178955	17	60.705882352941174	35.37989576329265	145.0	11.0	60.705882352941174	35.37989576329265	1032	18794
39.09035	39.03144	6.882531404495239	18	53.63157894736842	23.174874158099918	101.0	26.0	53.63157894736842	23.174874158099918	1019	19813
40.02687	39.986523	7.163938045501709	19	55.31578947368421	23.49703818195178	115.0	23.0	55.31578947368421	23.49703818195178	1051	20864
51.58501	51.51431	7.437269449234009	20	59.94117647058823	38.557017501564054	160.0	20.0	59.94117647058823	38.557017501564054	1019	21883
45.589756	45.561577	7.857175588607788	21	64.3125	23.00195304207884	120.0	31.0	64.3125	23.00195304207884	1029	22912
44.378124	44.35622	8.219905376434326	22	57.611111111111114	27.801156828226667	142.0	15.0	57.611111111111114	27.801156828226667	1037	23949
45.49031	45.469593	8.65469217300415	23	61.88235294117647	28.369167921906257	152.0	27.0	61.88235294117647	28.369167921906257	1052	25001
53.633144	53.558517	9.013824701309204	24	72.21428571428571	33.209677099623	149.0	30.0	72.21428571428571	33.209677099623	1011	26012
52.149845	52.11206	9.3987717628479	25	70.375	32.06414469465855	132.0	20.0	70.375	32.06414469465855	1126	27138
47.235016	47.182564	9.667903184890747	26	70.2	20.380382724571195	110.0	17.0	70.2	20.380382724571195	1053	28191
51.684162	51.656223	9.917730331420898	27	71.78571428571429	29.554256573844878	131.0	31.0	71.78571428571429	29.554256573844878	1005	29196
51.59348	51.63397	10.239274740219116	28	68.0	34.2773005549348	141.0	20.0	68.0	34.2773005549348	1020	30216
49.7342	49.73175	10.506213188171387	29	70.73333333333333	28.313640214960387	135.0	30.0	70.73333333333333	28.313640214960387	1061	31277
57.281784	57.254936	10.781482696533203	30	83.41666666666667	29.070197606636402	148.0	54.0	83.41666666666667	29.070197606636402	1001	32278
68.3241	68.28917	11.074381113052368	31	84.41666666666667	48.68171856274409	200.0	36.0	84.41666666666667	48.68171856274409	1013	33291
65.0375	65.01517	11.34669828414917	32	91.0	37.56771663720505	147.0	20.0	91.0	37.56771663720505	1092	34383
55.006424	54.95347	11.620875120162964	33	77.21428571428571	34.05285507524311	146.0	30.0	77.21428571428571	34.05285507524311	1081	35464
65.97371	65.857925	11.880860328674316	34	85.5	44.364963653766246	185.0	23.0	85.5	44.364963653766246	1026	36490
65.63109	65.50866	12.15295124053955	35	83.76923076923077	44.11201449135153	177.0	18.0	83.76923076923077	44.11201449135153	1089	37579
73.08871	73.030754	12.412423133850098	36	86.25	54.48872207469481	200.0	30.0	86.25	54.48872207469481	1035	38614
49.50673	49.557972	12.672264814376831	37	70.33333333333333	27.74326745156181	132.0	34.0	70.33333333333333	27.74326745156181	1055	39669
65.90507	65.91096	13.11164140701294	38	95.63636363636364	36.50970662284142	156.0	18.0	95.63636363636364	36.50970662284142	1052	40721
76.0753	75.82851	13.538237810134888	39	96.54545454545455	53.095734525415395	182.0	12.0	96.54545454545455	53.095734525415395	1062	41783
60.63642	60.638973	13.833843469619751	40	93.54545454545455	26.908476651465786	147.0	61.0	93.54545454545455	26.908476651465786	1029	42812
75.92011	75.60557	14.099908113479614	41	103.3	49.144786091710685	194.0	31.0	103.3	49.144786091710685	1033	43845
74.97043	74.948906	14.448336839675903	42	112.88888888888889	37.28104804334069	157.0	32.0	112.88888888888889	37.28104804334069	1016	44861
98.91555	98.733665	14.743880987167358	43	154.85714285714286	42.60593041024276	200.0	83.0	154.85714285714286	42.60593041024276	1084	45945
88.46071	88.19009	15.034276008605957	44	130.77777777777777	47.08332513929788	200.0	60.0	130.77777777777777	47.08332513929788	1177	47122
81.715126	81.698395	15.302323818206787	45	131.75	25.232667318379164	183.0	93.0	131.75	25.232667318379164	1054	48176
94.57933	94.5403	15.572993278503418	46	153.71428571428572	23.632388705299498	200.0	128.0	153.71428571428572	23.632388705299498	1076	49252
90.689026	90.833565	15.836080551147461	47	145.85714285714286	28.85148459378314	200.0	114.0	145.85714285714286	28.85148459378314	1021	50273
87.50945	87.507164	16.10189414024353	48	132.375	46.8693329907734	194.0	27.0	132.375	46.8693329907734	1059	51332
83.27651	83.278694	16.422592639923096	49	133.25	31.80703538527286	200.0	94.0	133.25	31.80703538527286	1066	52398
58.756134	58.611145	16.714195728302002	50	92.27272727272727	24.487811101892785	114.0	30.0	92.27272727272727	24.487811101892785	1015	53413
86.05964	86.140366	16.974476099014282	51	129.875	43.18980637835738	200.0	80.0	129.875	43.18980637835738	1039	54452
81.338455	81.375824	17.253002882003784	52	123.33333333333333	38.89301565405628	167.0	29.0	123.33333333333333	38.89301565405628	1110	55562
80.74577	80.75051	17.508872985839844	53	113.33333333333333	52.72359792140307	200.0	35.0	113.33333333333333	52.72359792140307	1020	56582
77.056366	77.04524	17.787705183029175	54	125.22222222222223	27.14888079452009	169.0	88.0	125.22222222222223	27.14888079452009	1127	57709
84.67557	84.51867	18.069971561431885	55	140.625	27.303559749600417	200.0	106.0	140.625	27.303559749600417	1125	58834
67.55898	67.58327	18.3457510471344	56	105.2	32.69495373907111	188.0	60.0	105.2	32.69495373907111	1052	59886
71.25087	71.203545	18.747867584228516	57	109.9	39.657155722517466	144.0	36.0	109.9	39.657155722517466	1099	60985
84.9524	84.94663	19.015809059143066	58	131.0	40.69397989875161	200.0	98.0	131.0	40.69397989875161	1048	62033
81.46284	81.44101	19.352330923080444	59	112.22222222222223	55.86646336036551	200.0	29.0	112.22222222222223	55.86646336036551	1010	63043
78.002426	77.924515	19.645628929138184	60	122.77777777777777	38.72058820081746	200.0	44.0	122.77777777777777	38.72058820081746	1105	64148
87.306885	87.121284	19.913434505462646	61	145.0	30.84060403336577	200.0	109.0	145.0	30.84060403336577	1015	65163
82.85059	82.80788	20.1961407661438	62	127.75	38.06162765831225	165.0	67.0	127.75	38.06162765831225	1022	66185
91.64647	91.622406	20.460241317749023	63	143.57142857142858	48.57058822802465	200.0	60.0	143.57142857142858	48.57058822802465	1005	67190
76.5874	76.61521	20.72781205177307	64	128.25	21.878928218722233	166.0	96.0	128.25	21.878928218722233	1026	68216
100.19811	100.0962	20.991735458374023	65	169.33333333333334	31.110912697779998	200.0	132.0	169.33333333333334	31.110912697779998	1016	69232
89.85596	89.83579	21.273969888687134	66	150.28571428571428	24.777376119091763	200.0	124.0	150.28571428571428	24.777376119091763	1052	70284
91.666595	91.66922	21.551905870437622	67	153.0	25.371525096341482	200.0	115.0	153.0	25.371525096341482	1071	71355
102.227486	102.02092	21.81877589225769	68	168.16666666666666	31.317815306236728	200.0	134.0	168.16666666666666	31.317815306236728	1009	72364
101.75303	101.905685	22.134942293167114	69	169.42857142857142	33.81824166611498	200.0	121.0	169.42857142857142	33.81824166611498	1186	73550
