OptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-11.00324	1.2818152904510498	0	7.357142857142857	4.0285967577724495	20.0	3.0	7.357142857142857	4.0285967577724495	515	515
-17.629845	1.6867320537567139	1	9.254545454545454	5.856521405681585	29.0	4.0	9.254545454545454	5.856521405681585	509	1024
-11.408682	1.951500654220581	2	9.272727272727273	4.486158694775603	22.0	3.0	9.272727272727273	4.486158694775603	510	1534
-22.173595	2.218522548675537	3	10.26	6.196160101223984	30.0	3.0	10.26	6.196160101223984	513	2047
-13.599655	2.478928804397583	4	8.779661016949152	5.122459011624052	29.0	3.0	8.779661016949152	5.122459011624052	518	2565
-20.790436	2.7327253818511963	5	11.133333333333333	6.685307272918226	35.0	4.0	11.133333333333333	6.685307272918226	501	3066
-22.561796	2.987496852874756	6	10.5	6.997023176561111	36.0	4.0	10.5	6.997023176561111	504	3570
-9.790998	3.2449002265930176	7	9.788461538461538	4.395524552846287	24.0	3.0	9.788461538461538	4.395524552846287	509	4079
-18.239542	3.5035488605499268	8	9.76923076923077	6.024358837941514	30.0	3.0	9.76923076923077	6.024358837941514	508	4587
-28.153856	3.760068655014038	9	10.934782608695652	7.414445870153525	43.0	3.0	10.934782608695652	7.414445870153525	503	5090
-23.564781	4.016479253768921	10	11.477272727272727	6.949455951117967	35.0	3.0	11.477272727272727	6.949455951117967	505	5595
-69.91234	4.26019811630249	11	14.222222222222221	12.215907459608902	68.0	4.0	14.222222222222221	12.215907459608902	512	6107
-21.739212	4.512099504470825	12	12.268292682926829	6.305338002753766	30.0	5.0	12.268292682926829	6.305338002753766	503	6610
-19.18744	4.773859024047852	13	10.72340425531915	6.2354584115793035	28.0	3.0	10.72340425531915	6.2354584115793035	504	7114
-19.58912	5.024549245834351	14	12.119047619047619	5.992862345571649	30.0	4.0	12.119047619047619	5.992862345571649	509	7623
-21.350796	5.276099681854248	15	10.891304347826088	6.699215596099634	35.0	3.0	10.891304347826088	6.699215596099634	501	8124
-31.159657	5.528782844543457	16	12.238095238095237	7.4155869427318715	38.0	4.0	12.238095238095237	7.4155869427318715	514	8638
-38.086086	5.779224157333374	17	12.071428571428571	7.7747848144861615	46.0	4.0	12.071428571428571	7.7747848144861615	507	9145
-31.294828	6.031090021133423	18	13.621621621621621	7.433857357266223	30.0	4.0	13.621621621621621	7.433857357266223	504	9649
-30.618406	6.278029203414917	19	13.567567567567568	6.808343611475637	34.0	5.0	13.567567567567568	6.808343611475637	502	10151
-35.583	6.527090311050415	20	12.948717948717949	8.133339800172035	35.0	4.0	12.948717948717949	8.133339800172035	505	10656
-29.454142	6.790755748748779	21	12.897435897435898	7.396447074292761	40.0	3.0	12.897435897435898	7.396447074292761	503	11159
-31.045872	7.04863166809082	22	13.526315789473685	7.336774144516473	38.0	5.0	13.526315789473685	7.336774144516473	514	11673
-38.338264	7.295408248901367	23	14.823529411764707	8.283472517912841	38.0	4.0	14.823529411764707	8.283472517912841	504	12177
-51.52435	7.544716119766235	24	14.742857142857142	9.949423119365429	53.0	5.0	14.742857142857142	9.949423119365429	516	12693
-46.985577	7.7943034172058105	25	15.0	9.74981146122384	43.0	4.0	15.0	9.74981146122384	510	13203
-30.380095	8.048346281051636	26	13.631578947368421	7.278016837427114	35.0	4.0	13.631578947368421	7.278016837427114	518	13721
-32.127872	8.289767503738403	27	14.371428571428572	7.453036636300724	35.0	5.0	14.371428571428572	7.453036636300724	503	14224
-49.28674	8.53360915184021	28	15.212121212121213	9.852726359367765	49.0	4.0	15.212121212121213	9.852726359367765	502	14726
-27.929298	8.786269187927246	29	13.91891891891892	7.41575524530649	35.0	3.0	13.91891891891892	7.41575524530649	515	15241
-43.328236	9.038791179656982	30	17.79310344827586	9.315834907499232	45.0	4.0	17.79310344827586	9.315834907499232	516	15757
-26.15938	9.284893274307251	31	13.394736842105264	6.842358294916386	34.0	4.0	13.394736842105264	6.842358294916386	509	16266
-47.147133	9.535366535186768	32	16.677419354838708	9.985108579292994	39.0	5.0	16.677419354838708	9.985108579292994	517	16783
-49.21737	9.796819686889648	33	15.0	10.298327803850272	48.0	4.0	15.0	10.298327803850272	540	17323
-35.16112	10.042107582092285	34	15.147058823529411	8.53067941898422	38.0	5.0	15.147058823529411	8.53067941898422	515	17838
-39.655727	10.285153865814209	35	15.303030303030303	8.465562497142237	49.0	6.0	15.303030303030303	8.465562497142237	505	18343
-23.897312	10.533560037612915	36	13.31578947368421	6.790493599444721	34.0	5.0	13.31578947368421	6.790493599444721	506	18849
-52.173573	10.777878761291504	37	18.666666666666668	9.482928130378609	47.0	5.0	18.666666666666668	9.482928130378609	504	19353
-28.175632	11.028544425964355	38	15.029411764705882	7.217158044702536	36.0	6.0	15.029411764705882	7.217158044702536	511	19864
-37.206894	11.280761957168579	39	17.2	7.502888332724494	34.0	6.0	17.2	7.502888332724494	516	20380
-43.099163	11.531696796417236	40	14.428571428571429	8.87785596473677	45.0	5.0	14.428571428571429	8.87785596473677	505	20885
-21.022652	11.77913236618042	41	13.567567567567568	6.074049989295581	27.0	3.0	13.567567567567568	6.074049989295581	502	21387
-37.685974	12.033043384552002	42	14.083333333333334	8.587377687953147	40.0	4.0	14.083333333333334	8.587377687953147	507	21894
-26.759047	12.27984356880188	43	12.6	7.052659073002181	42.0	4.0	12.6	7.052659073002181	504	22398
-110.45704	12.535721778869629	44	15.818181818181818	13.428722147412117	79.0	4.0	15.818181818181818	13.428722147412117	522	22920
-27.090893	12.787279605865479	45	14.485714285714286	6.813312299447011	28.0	3.0	14.485714285714286	6.813312299447011	507	23427
-79.0569	13.031818866729736	46	17.379310344827587	11.830451045423791	61.0	5.0	17.379310344827587	11.830451045423791	504	23931
-35.997288	13.283812761306763	47	13.947368421052632	8.35384364236655	45.0	5.0	13.947368421052632	8.35384364236655	530	24461
-46.403072	13.527011632919312	48	15.363636363636363	9.367313193964916	49.0	5.0	15.363636363636363	9.367313193964916	507	24968
-18.406233	13.775900602340698	49	12.24390243902439	5.498472017485151	32.0	5.0	12.24390243902439	5.498472017485151	502	25470
-29.004335	14.020524024963379	50	11.952380952380953	7.230729334722614	33.0	4.0	11.952380952380953	7.230729334722614	502	25972
