preOptCost	postOptCost	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
7.912195	7.8857174	1.4173436164855957	0	17.771929824561404	8.395942093904544	44.0	9.0	17.771929824561404	8.395942093904544	1013	1013
7.8904786	7.8663144	1.7239618301391602	1	17.551724137931036	8.540314969950995	49.0	8.0	17.551724137931036	8.540314969950995	1018	2031
9.652529	9.578276	1.9507877826690674	2	21.78723404255319	10.479841175937908	55.0	9.0	21.78723404255319	10.479841175937908	1024	3055
9.498926	9.431614	2.1879384517669678	3	21.48936170212766	10.542461944341795	56.0	10.0	21.48936170212766	10.542461944341795	1010	4065
15.222487	15.139749	2.463042736053467	4	32.54838709677419	19.086963478193645	99.0	10.0	32.54838709677419	19.086963478193645	1009	5074
11.239622	11.180573	2.696124792098999	5	26.075	12.66765072931836	58.0	10.0	26.075	12.66765072931836	1043	6117
15.550424	15.492009	2.900968551635742	6	33.833333333333336	19.938377288257158	97.0	12.0	33.833333333333336	19.938377288257158	1015	7132
12.868417	12.820785	3.1378211975097656	7	31.151515151515152	14.474891975566376	74.0	13.0	31.151515151515152	14.474891975566376	1028	8160
12.775107	12.719585	3.3780291080474854	8	33.86666666666667	11.865168444747095	60.0	16.0	33.86666666666667	11.865168444747095	1016	9176
12.766592	12.764772	3.6101629734039307	9	32.59375	13.023678855741952	73.0	16.0	32.59375	13.023678855741952	1043	10219
19.753328	19.704994	3.894059658050537	10	46.72727272727273	25.0130544428701	115.0	12.0	46.72727272727273	25.0130544428701	1028	11247
16.92193	16.901556	4.131989002227783	11	42.0	20.031974440878262	96.0	17.0	42.0	20.031974440878262	1050	12297
16.05644	16.013199	4.4284586906433105	12	43.416666666666664	16.56783195096919	88.0	22.0	43.416666666666664	16.56783195096919	1042	13339
18.007414	17.989906	4.648927211761475	13	44.458333333333336	22.51106980773879	115.0	20.0	44.458333333333336	22.51106980773879	1067	14406
